source_word,target_word,source_pos,target_pos,morpheme,type,segments
diktatórikusabb,legdiktatórikusabb,J,J,leg,prefix,"('leg#', 'diktatórikusabb')"
pedikűr,pedikűröz,N,V,öz,suffix,"('pedikűr', '#öz')"
pedikűröz,pedikűröztet,V,V,tet,suffix,"('pedikűr', '#öz', '#tet')"
szellő,szellős,N,J,s,suffix,"('szellő', '#s')"
szellősebb,legszellősebb,J,J,leg,prefix,"('leg#', 'szellősebb')"
nyereség,nyereséges,N,J,es,suffix,"('nyer', '#eség', '#es')"
nyer,nyereség,V,N,eség,suffix,"('nyer', '#eség')"
nyílt,nyíltság,J,N,ság,suffix,"('nyílt', '#ság')"
őszinte,őszinteség,J,N,ség,suffix,"('őszinte', '#ség')"
rozsda,rozsdás,N,J,s,suffix,"('rozsda', '#s')"
rozsdásabb,legrozsdásabb,J,J,leg,prefix,"('leg#', 'rozsdásabb')"
fogad,befogad,V,V,be,prefix,"('be#', 'fogad')"
fátyoloz,lefátyoloz,V,V,le,prefix,"('le#', 'fátyol', '#oz')"
újul,megújul,V,V,meg,prefix,"('meg#', 'új', '#ul')"
újhodik,megújhodik,V,V,meg,prefix,"('meg#', 'újhodik')"
motor,motoros,N,J,os,suffix,"('motor', '#os')"
falusiasabb,legfalusiasabb,J,J,leg,prefix,"('leg#', 'falusiasabb')"
felfedezés,felfedezések,N,N,ek,suffix,"('felfedezés', '#ek')"
túlsúly,túlsúlyos,N,J,os,suffix,"('túlsúly', '#os')"
kalandosabb,legkalandosabb,J,J,leg,prefix,"('leg#', 'kalandosabb')"
cigaretta,cigarettázik,N,V,zik,suffix,"('cigaretta', '#zik')"
bérmál,bérmálás,V,N,ás,suffix,"('bérmál', '#ás')"
madár,madaras,N,J,as,suffix,"('madár', '#as')"
sétál,sétány,V,N,ány,suffix,"('séta', '#l', '#ány')"
Bagdad,bagdadi,N,J,i,suffix,"('Bagdad', '#i')"
sor,soros,J,J,os,suffix,"('sor', '#os')"
fut,futár,V,N,ár,suffix,"('fut', '#ár')"
rag,ragos,N,J,os,suffix,"('rag', '#os')"
hajt,hajcsár,V,N,ár,suffix,"('hajt', '#ár')"
bicikli,biciklin,N,N,n,suffix,"('bicikli', '#n')"
lel,lelenc,V,N,enc,suffix,"('lel', '#enc')"
lel,lelet,V,N,et,suffix,"('lel', '#et')"
tangó,tangózik,N,V,zik,suffix,"('tangó', '#zik')"
szamba,szambázik,N,V,zik,suffix,"('szamba', '#zik')"
ágyú,ágyúz,N,V,z,suffix,"('ágyú', '#z')"
célnyelv,célnyelvek,N,N,ek,suffix,"('célnyelv', '#ek')"
forrásnyelv,forrásnyelvek,N,N,ek,suffix,"('forrásnyelv', '#ek')"
dilinósabb,legdilinósabb,J,J,leg,prefix,"('leg#', 'dilinósabb')"
kiszámít,kiszámíthatatlan,V,J,hatatlan,suffix,"('ki#', 'szám', '#ít', '#hatatlan')"
kiszámíthatatlanabb,legkiszámíthatatlanabb,J,J,leg,prefix,"('leg#', 'kiszámíthatatlanabb')"
anyag,anyagi,N,J,i,suffix,"('anya', '#g', '#i')"
megfizet,megfizethetetlen,V,J,hetetlen,suffix,"('meg#', 'fizet', '#hetetlen')"
fizet,megfizet,V,V,meg,prefix,"('meg#', 'fizet')"
gyermek,gyermektelen,N,J,telen,suffix,"('gyermek', '#telen')"
szokványosabb,legszokványosabb,J,J,leg,prefix,"('leg#', 'szokványosabb')"
mutat,bemutat,V,V,be,prefix,"('be#', 'mutat')"
tea,teázik,N,V,zik,suffix,"('tea', '#zik')"
gyötör,gyötrelem,V,N,elem,suffix,"('gyötör', '#elem')"
zsákmányol,kizsákmányol,V,V,ki,prefix,"('ki#', 'zsák', '#mány', '#ol')"
ver,vereség,J,N,eség,suffix,"('ver', '#eség')"
víg,vigasság,N,N,asság,suffix,"('víg', '#asság')"
béke,békesség,N,N,sség,suffix,"('béke', '#s', '#ség')"
harag,haragos,N,J,os,suffix,"('harag', '#os')"
önkormányzat,önkormányzatok,N,N,ok,suffix,"('ön#', 'kor', '#mány', '#zat', '#ok')"
kormány,kormányzat,N,N,zat,suffix,"('kor', '#mány', '#zat')"
halmoz,felhalmoz,V,V,fel,prefix,"('fel#', 'halom', '#oz')"
gerinc,gerinces,N,J,es,suffix,"('gerinc', '#es')"
föld,alföld,N,N,al,prefix,"('al#', 'föl', '#d')"
megy,lemegy,V,V,le,prefix,"('le#', 'megy')"
haragosabb,legharagosabb,J,J,leg,prefix,"('leg#', 'haragosabb')"
rest,restell,J,V,ell,suffix,"('rest', '#ell')"
inkább,leginkább,R,R,leg,prefix,"('leg#', 'inkább')"
gyatrább,leggyatrább,J,J,leg,prefix,"('leg#', 'gyatrább')"
lábtörlő,lábtörlők,N,N,k,suffix,"('lábtörlő', '#k')"
szeg,szegecs,V,N,cs,suffix,"('szeg', '#cs')"
lomb,lombos,N,J,os,suffix,"('lomb', '#os')"
hív,felhív,U,V,fel,prefix,"('fel#', 'hív')"
Anna,Annácska,N,N,cska,suffix,"('Anna', '#cska')"
nyár,nyaranta,N,R,anta,suffix,"('nyár', '#anta')"
lobogóbb,leglobogóbb,J,J,leg,prefix,"('leg#', 'lobogóbb')"
rang,rangú,N,J,ú,suffix,"('rang', '#ú')"
palack,palackoz,N,V,oz,suffix,"('palack', '#oz')"
esik,elesik,V,V,el,prefix,"('el#', 'esik')"
feloszt,felosztás,V,N,ás,suffix,"('fel#', 'oszt', '#ás')"
osztály,alosztály,N,N,al,prefix,"('al#', 'oszt', '#ály')"
dioptria,dioptriás,N,J,s,suffix,"('dioptria', '#s')"
leront,lerontás,V,N,ás,suffix,"('le#', 'romlik', '#t', '#ás')"
fedél,fedeles,N,J,es,suffix,"('fed', '#él', '#es')"
magatartás,magatartási,N,J,i,suffix,"('magatartás', '#i')"
kerék,kerekes,N,J,es,suffix,"('kerék', '#es')"
rémül,remeg,V,V,eg,suffix,"('rém', '#ül', '#eg')"
Nóra,Nóri,N,N,i,suffix,"('Nóra', '#i')"
fosztogató,fosztogatók,N,N,k,suffix,"('fosztogató', '#k')"
al,-lan,N,U,an,suffix,"('al', '#an')"
mező,mezőny,N,N,ny,suffix,"('mező', '#ny')"
redő,redőny,N,N,ny,suffix,"('redő', '#ny')"
közöl,közlöny,V,N,öny,suffix,"('köz', '#öl', '#öny')"
köz,közöl,N,V,öl,suffix,"('köz', '#öl')"
mák,mákony,N,N,ony,suffix,"('mák', '#ony')"
mögé,mögém,R,U,m,suffix,"('mögé', '#m')"
mögé,mögéd,R,U,d,suffix,"('mögé', '#d')"
mögé,mögénk,R,U,nk,suffix,"('mögé', '#nk')"
mögé,mögétek,R,U,tek,suffix,"('mögé', '#tek')"
mögé,mögéjük,R,U,jük,suffix,"('mögé', '#jük')"
idő,idétlen,N,J,tlen,suffix,"('idő', '#tlen')"
illan,elillan,V,V,el,prefix,"('el#', 'illik', '#an')"
rang,rangos,N,J,os,suffix,"('rang', '#os')"
jogsértés,jogsértések,N,N,ek,suffix,"('jogsértés', '#ek')"
villamosvonal,villamosvonalak,N,N,ak,suffix,"('villamosvonal', '#ak')"
foglalatosság,foglalatosságok,N,N,ok,suffix,"('foglalatosság', '#ok')"
húgysav,húgysavak,N,N,ak,suffix,"('húgysav', '#ak')"
ivarszerv,ivarszervek,N,N,ek,suffix,"('ivarszerv', '#ek')"
megerőszakolás,megerőszakolások,N,N,ok,suffix,"('megerőszakolás', '#ok')"
értéktőzsde,értéktőzsdék,N,N,k,suffix,"('értéktőzsde', '#k')"
tan,vegytan,N,N,vegy,prefix,"('vegy#', 'tan')"
távol,távolabb,R,R,abb,suffix,"('távol', '#abb')"
türelmetlenebb,legtürelmetlenebb,J,J,leg,prefix,"('leg#', 'türelmetlenebb')"
elvadultabb,legelvadultabb,J,J,leg,prefix,"('leg#', 'elvadultabb')"
akkor,akkorra,R,R,ra,suffix,"('akkor', '#ra')"
eszik,evett,V,V,ett,suffix,maximum recursion depth exceeded
esz,evett,N,U,ett,suffix,maximum recursion depth exceeded
igyekezik,igyekezet,V,N,et,suffix,"('ügy', '#ekezik', '#et')"
fed,befed,V,V,be,prefix,"('be#', 'fed')"
fed,fedez,V,V,ez,suffix,"('fed', '#ez')"
fedez,felfedez,V,V,fel,prefix,"('fel#', 'fed', '#ez')"
jog,gyógyul,N,V,ul,suffix,"('jog', '#ul')"
gyógyul,gyógyít,V,V,ít,suffix,"('jog', '#ul', '#ít')"
rop,ropog,V,V,og,suffix,"('rop', '#og')"
gyógyít,kigyógyít,V,V,ki,prefix,"('ki#', 'jog', '#ul', '#ít')"
lakk,lakkos,N,J,os,suffix,"('lakk', '#os')"
evez,evezős,V,N,ős,suffix,"('evez', '#ős')"
engedelem,engedelmes,N,J,es,suffix,"('enged', '#elem', '#es')"
engedelmesebb,legengedelmesebb,J,J,leg,prefix,"('leg#', 'engedelmesebb')"
elhízottabb,legelhízottabb,J,J,leg,prefix,"('leg#', 'elhízottabb')"
hízik,elhízik,V,V,el,prefix,"('el#', 'hízik')"
zavar,összezavar,V,V,össze,prefix,"('össze#', 'zavar')"
webes,webest,J,N,t,suffix,"('web', '#es', '#t')"
sötétít,elsötétít,V,V,el,prefix,"('el#', 'sötét', '#ít')"
ellen,ellenkezik,U,V,kezik,suffix,"('ellen', '#kezik')"
térképezés,térképezések,N,N,ek,suffix,"('térkép', '#ez', '#és', '#ek')"
köbcenti,köbcentik,N,N,k,suffix,"('köbcenti', '#k')"
kosárlabdázó,kosárlabdázók,N,N,k,suffix,"('kosárlabdázó', '#k')"
kulturálisabb,legkulturálisabb,J,J,leg,prefix,"('leg#', 'kulturálisabb')"
elemibb,legelemibb,J,J,leg,prefix,"('leg#', 'elemibb')"
elektronikusabb,legelektronikusabb,J,J,leg,prefix,"('leg#', 'elektronikusabb')"
Euklidész,euklideszi,N,J,i,suffix,"('Euklidész', '#i')"
Platón,platóni,N,J,i,suffix,"('Platón', '#i')"
rendezettebb,legrendezettebb,J,J,leg,prefix,"('leg#', 'rendezettebb')"
megszerez,megszerezhető,V,J,hető,suffix,"('meg#', 'szer', '#ez', '#hető')"
szerez,megszerez,V,V,meg,prefix,"('meg#', 'szer', '#ez')"
használ,kihasznál,V,V,ki,prefix,"('ki#', 'haszon', '#ál')"
néz,megnéz,V,V,meg,prefix,"('meg#', 'néz')"
lélek,szolgalelkű,N,J,ű,suffix,"('lélek', '#ű')"
fárasztóbb,legfárasztóbb,J,J,leg,prefix,"('leg#', 'fárasztóbb')"
feszültebb,legfeszültebb,J,J,leg,prefix,"('leg#', 'feszültebb')"
pápaság,pápaságok,N,N,ok,suffix,"('pápa', '#ság', '#ok')"
jegy,jegyes,N,N,es,suffix,"('jegy', '#es')"
Piroska,Piri,N,N,i,suffix,"('Piroska', '#i')"
dagadtabb,legdagadtabb,J,J,leg,prefix,"('leg#', 'dagadtabb')"
dekadensebb,legdekadensebb,J,J,leg,prefix,"('leg#', 'dekadensebb')"
csap,csapong,V,V,ong,suffix,"('csap', '#ong')"
oldal,oldali,N,J,i,suffix,"('oldal', '#i')"
barátságtalanabb,legbarátságtalanabb,J,J,leg,prefix,"('leg#', 'barátságtalanabb')"
bárgyú,bárgyúság,J,N,ság,suffix,"('bárgyú', '#ság')"
épít,beépít,V,V,be,prefix,"('be#', 'ép', '#ít')"
beérkezettebb,legbeérkezettebb,J,J,leg,prefix,"('leg#', 'beérkezettebb')"
érkezik,beérkezik,V,V,be,prefix,"('be#', 'ér', '#kezik')"
bemutat,bemutatkozik,V,V,kozik,suffix,"('be#', 'mutat', '#kozik')"
teljesül,beteljesül,V,V,be,prefix,"('be#', 'teljes', '#ül')"
dolog,dolgot,N,N,ot,suffix,"('dolog', '#ot')"
szó,szót,N,N,t,suffix,"('szó', '#t')"
ember,embernek,N,N,nek,suffix,"('ember', '#nek')"
gyerek,gyereket,N,N,et,suffix,"('gyerek', '#et')"
fiú,fiút,N,N,t,suffix,"('fiú', '#t')"
szó,szóba,N,N,ba,suffix,"('szó', '#ba')"
bizonyíték,bizonyítékot,N,N,ot,suffix,"('bíz', '#ik', '#ony', '#ít', '#ék', '#ot')"
család,családot,N,N,ot,suffix,"('család', '#ot')"
emelet,emeleten,N,N,en,suffix,"('emel', '#et', '#en')"
dolog,dologra,N,N,ra,suffix,"('dolog', '#ra')"
ember,emberre,N,N,re,suffix,"('ember', '#re')"
anya,anyát,N,N,t,suffix,"('anya', '#t')"
nyomozás,nyomozást,N,N,t,suffix,"('nyomozás', '#t')"
szó,szóra,N,N,ra,suffix,"('szó', '#ra')"
dolog,dologban,N,N,ban,suffix,"('dolog', '#ban')"
gyerek,gyereknek,N,N,nek,suffix,"('gyerek', '#nek')"
anya,anyának,N,N,nak,suffix,"('anya', '#nak')"
dolog,dologról,N,N,ról,suffix,"('dolog', '#ról')"
van,voltak,V,V,tak,suffix,"('van', '#tak')"
kapcsolat,kapcsolatos,N,J,os,suffix,"('kapcsol', '#at', '#os')"
biztos,biztosít,J,V,ít,suffix,"('bíz', '#ik', '#t', '#ít')"
kéz,kezel,N,V,el,suffix,"('kéz', '#el')"
módosítás,módosítások,N,N,ok,suffix,"('módosítás', '#ok')"
nő,növel,N,V,el,suffix,"('nő', '#el')"
gondoskodik,gondoskodni,V,V,ni,suffix,"('gond', '#os', '#kodik', '#ni')"
elmegy,elmenni,V,V,ni,suffix,"('el#', 'megy', '#ni')"
bizonytalan,bizonytalanság,J,N,ság,suffix,"('bíz', '#ik', '#ony', '#talan', '#ság')"
bőségesebb,legbőségesebb,J,J,leg,prefix,"('leg#', 'bőségesebb')"
épületfa,épületfák,N,N,k,suffix,"('épületfa', '#k')"
épületfa,épületfát,N,N,t,suffix,"('épületfa', '#t')"
kötelesség,kötelességek,N,N,ek,suffix,"('köt', '#él', '#es', '#ség', '#ek')"
átvevő,átvevők,N,N,k,suffix,"('átvevő', '#k')"
ablaktörlő,ablaktörlőt,N,N,t,suffix,"('ablaktörlő', '#t')"
átalakítás,átalakítások,N,N,ok,suffix,"('átalakítás', '#ok')"
átalakítás,átalakítást,N,N,t,suffix,"('átalakítás', '#t')"
adóbevallás,adóbevallást,N,N,t,suffix,"('adóbevallás', '#t')"
adócsalás,adócsalást,N,N,t,suffix,"('adócsalás', '#t')"
indít,indítvány,V,N,vány,suffix,"('indít', '#vány')"
áldatlanabb,legáldatlanabb,J,J,leg,prefix,"('leg#', 'áldatlanabb')"
tár,tárca,N,N,ca,suffix,"('tár', '#ca')"
mindenki,mindenkinek,R,U,nek,suffix,"('mindenki', '#nek')"
minden,mindent,R,U,t,suffix,"('mind', '#en', '#t')"
mindenki,mindenkit,R,U,t,suffix,"('mindenki', '#t')"
ki,kinek,R,U,nek,suffix,"('ki', '#nek')"
ki,kiért,R,U,ért,suffix,"('ki', '#ért')"
ki,kivé,R,U,vé,suffix,"('ki', '#vé')"
ki,kiként,R,U,ként,suffix,"('ki', '#ként')"
ki,kiben,R,U,ben,suffix,"('ki', '#ben')"
ki,kinél,R,U,nél,suffix,"('ki', '#nél')"
ki,kihez,R,U,hez,suffix,"('ki', '#hez')"
ki,kiből,R,U,ből,suffix,"('ki', '#ből')"
ki,kiről,R,U,ről,suffix,"('ki', '#ről')"
ki,kitől,R,U,től,suffix,"('ki', '#től')"
honlap,honlapon,N,N,on,suffix,"('honlap', '#on')"
honlap,honlapot,N,N,ot,suffix,"('honlap', '#ot')"
frissebb,legfrissebb,J,J,leg,prefix,"('leg#', 'frissebb')"
mi,minek,N,R,nek,suffix,"('mi', '#nek')"
nyilvánosság,nyilvánosságra,N,N,ra,suffix,"('nyílik', '#ván', '#os', '#ság', '#ra')"
rendez,berendez,V,V,be,prefix,"('be#', 'rend', '#ez')"
cikk,cikket,N,N,et,suffix,"('cikk', '#et')"
bemutatás,bemutatása,N,N,a,suffix,"('bemutatás', '#a')"
bemutatás,bemutatások,N,N,ok,suffix,"('bemutatás', '#ok')"
erő,ereje,N,N,je,suffix,"('erő', '#je')"
másik,másikat,J,U,at,suffix,"('más', '#ik', '#at')"
honlap,honlapja,N,N,ja,suffix,"('honlap', '#ja')"
módosítás,módosítása,N,N,a,suffix,"('módosítás', '#a')"
javítás,javítása,N,N,a,suffix,"('javítás', '#a')"
minden,mindenre,R,U,re,suffix,"('mind', '#en', '#re')"
szó,szóban,N,N,ban,suffix,"('szó', '#ban')"
intézkedés,intézkedések,N,N,ek,suffix,"('intéz', '#kedik', '#és', '#ek')"
magam,magamnak,N,U,nak,suffix,"('magam', '#nak')"
gyermek,gyermeke,N,N,e,suffix,"('gyermek', '#e')"
minden,mindenben,R,U,ben,suffix,"('mind', '#en', '#ben')"
másik,másikra,J,U,ra,suffix,"('más', '#ik', '#ra')"
ismertebb,legismertebb,J,J,leg,prefix,"('leg#', 'ismertebb')"
más,másnak,R,U,nak,suffix,"('más', '#nak')"
gyermek,gyermeket,N,N,et,suffix,"('gyermek', '#et')"
lehetőség,lehetőségei,N,N,ei,suffix,"('van', '#het', '#ő', '#ség', '#ei')"
magam,magamat,N,U,at,suffix,"('magam', '#at')"
szolgál,szolgáltat,V,V,tat,suffix,"('szolga', '#l', '#tat')"
valami,valamik,R,U,k,suffix,"('valami', '#k')"
valami,valamiért,R,U,ért,suffix,"('valami', '#ért')"
valami,valaminek,R,U,nek,suffix,"('valami', '#nek')"
intézkedés,intézkedést,N,N,t,suffix,"('intéz', '#kedik', '#és', '#t')"
megjegyzés,megjegyzések,N,N,ek,suffix,"('megjegyzés', '#ek')"
megjegyzés,megjegyzést,N,N,t,suffix,"('megjegyzés', '#t')"
honlap,honlapunk,N,N,unk,suffix,"('honlap', '#unk')"
megbeszélés,megbeszélést,N,N,t,suffix,"('megbeszélés', '#t')"
más,mást,R,U,t,suffix,"('más', '#t')"
család,családban,N,N,ban,suffix,"('család', '#ban')"
szó,szóval,N,R,val,suffix,"('szó', '#val')"
dolog,dolognak,N,N,nak,suffix,"('dolog', '#nak')"
más,másra,R,U,ra,suffix,"('más', '#ra')"
más,másért,R,U,ért,suffix,"('más', '#ért')"
más,másban,R,U,ban,suffix,"('más', '#ban')"
család,családja,N,N,ja,suffix,"('család', '#ja')"
együttműködés,együttműködések,N,N,ek,suffix,"('együttműködés', '#ek')"
együttműködés,együttműködést,N,N,t,suffix,"('együttműködés', '#t')"
mi,mitől,N,U,től,suffix,"('mi', '#től')"
sajtótájékoztató,sajtótájékoztatón,N,N,n,suffix,"('sajtótájékoztató', '#n')"
cikk,cikkben,N,N,ben,suffix,"('cikk', '#ben')"
magyarázat,magyarázatot,N,N,ot,suffix,"('magyar', '#áz', '#at', '#ot')"
használat,használatok,N,N,ok,suffix,"('használat', '#ok')"
használat,használatra,N,N,ra,suffix,"('használat', '#ra')"
mi,miben,N,U,ben,suffix,"('mi', '#ben')"
kötelezettség,kötelezettséget,N,N,et,suffix,"('kötelezett', '#ség', '#et')"
anya,anyám,N,N,m,suffix,"('anya', '#m')"
kötelesség,kötelessége,N,N,e,suffix,"('köt', '#él', '#es', '#ség', '#e')"
felmérés,felmérések,N,N,ek,suffix,"('fel#', 'mér', '#és', '#ek')"
felmérés,felmérése,N,N,e,suffix,"('fel#', 'mér', '#és', '#e')"
mérkőzés,mérkőzések,N,N,ek,suffix,"('mérkőzés', '#ek')"
mérkőzés,mérkőzést,N,N,t,suffix,"('mérkőzés', '#t')"
dolog,dolguk,N,N,uk,suffix,"('dolog', '#uk')"
mérkőzés,mérkőzésen,N,N,en,suffix,"('mérkőzés', '#en')"
cikk,cikke,N,N,e,suffix,"('cikk', '#e')"
évforduló,évfordulója,N,N,ja,suffix,"('évforduló', '#ja')"
jelszó,jelszóval,N,N,val,suffix,"('jelszó', '#val')"
izgalmasabb,legizgalmasabb,J,J,leg,prefix,"('leg#', 'izgalmasabb')"
érez,érzelem,V,N,elem,suffix,"('érez', '#elem')"
ember,emberben,N,N,ben,suffix,"('ember', '#ben')"
jellemzőbb,legjellemzőbb,J,J,leg,prefix,"('leg#', 'jellemzőbb')"
magam,magamban,N,U,ban,suffix,"('magam', '#ban')"
hisz,hitet,V,V,tet,suffix,"('hisz', '#tet')"
mi,miből,N,U,ből,suffix,"('mi', '#ből')"
magyarázat,magyarázata,N,N,a,suffix,"('magyar', '#áz', '#at', '#a')"
gyakorlat,gyakorlata,N,N,a,suffix,"('gyakor', '#ol', '#at', '#a')"
adatbázis,adatbázisban,N,N,ban,suffix,"('adatbázis', '#ban')"
valami,valamire,R,U,re,suffix,"('valami', '#re')"
kihívás,kihívások,N,N,ok,suffix,"('ki#', 'hív', '#ás', '#ok')"
kihívás,kihívást,N,N,t,suffix,"('ki#', 'hív', '#ás', '#t')"
dolog,dolgom,N,N,om,suffix,"('dolog', '#om')"
dolog,dolgunk,N,N,unk,suffix,"('dolog', '#unk')"
megfelelőbb,legmegfelelőbb,J,J,leg,prefix,"('leg#', 'megfelelőbb')"
használat,használata,N,N,a,suffix,"('használat', '#a')"
óra,órakor,N,N,kor,suffix,"('óra', '#kor')"
lehetőség,lehetősége,N,N,e,suffix,"('van', '#het', '#ő', '#ség', '#e')"
minőség,minőségű,N,J,ű,suffix,"('minő', '#ség', '#ű')"
eszik,éve,V,U,ve,suffix,maximum recursion depth exceeded
eszik,eszem,V,V,em,suffix,maximum recursion depth exceeded
idő,ideje,N,N,je,suffix,"('idő', '#je')"
mi,miről,N,U,ről,suffix,"('mi', '#ről')"
mi,minél,N,U,nél,suffix,"('mi', '#nél')"
mi,mibe,N,U,be,suffix,"('mi', '#be')"
mi,mihez,N,U,hez,suffix,"('mi', '#hez')"
mi,mivé,N,U,vé,suffix,"('mi', '#vé')"
között,közötti,U,J,i,suffix,"('köz', '#ött', '#i')"
után,utáni,U,J,i,suffix,"('után', '#i')"
előtt,előtti,U,J,i,suffix,"('elő', '#tt', '#i')"
nyelv,nyelvű,N,J,ű,suffix,"('nyelv', '#ű')"
alatt,alatti,R,J,i,suffix,"('al', '#tt', '#i')"
elérhetőbb,legelérhetőbb,J,J,leg,prefix,"('leg#', 'elérhetőbb')"
ér,elér,V,V,el,prefix,"('el#', 'ér')"
kristály,kristályos,N,J,os,suffix,"('kristály', '#os')"
létesít,létesítmény,V,N,mény,suffix,"('létesít', '#mény')"
vagy,vagyunk,V,V,unk,suffix,"('vagy', '#unk')"
ért,beleért,V,V,bele,prefix,"('bele#', 'érik', '#t')"
ember,emberért,N,N,ért,suffix,"('ember', '#ért')"
ember,emberig,N,N,ig,suffix,"('ember', '#ig')"
ember,emberként,N,N,ként,suffix,"('ember', '#ként')"
ember,emberen,N,N,en,suffix,"('ember', '#en')"
ember,embernél,N,N,nél,suffix,"('ember', '#nél')"
ember,emberbe,N,N,be,suffix,"('ember', '#be')"
ember,emberhez,N,N,hez,suffix,"('ember', '#hez')"
ember,emberből,N,N,ből,suffix,"('ember', '#ből')"
ember,emberről,N,N,ről,suffix,"('ember', '#ről')"
ember,embertől,N,N,től,suffix,"('ember', '#től')"
megrendez,megrendezés,V,N,és,suffix,"('meg#', 'rend', '#ez', '#és')"
Szécsény,Széchenyi,N,N,i,suffix,"('Szécsény', '#i')"
Szécsény,Széchényi,N,N,i,suffix,"('Szécsény', '#i')"
gyógyítóbb,leggyógyítóbb,J,J,leg,prefix,"('leg#', 'gyógyítóbb')"
áfa,áfák,N,N,k,suffix,"('áfa', '#k')"
finom,fincsi,J,J,csi,suffix,"('finom', '#csi')"
fincsibb,legfincsibb,J,J,leg,prefix,"('leg#', 'fincsibb')"
csíkozottabb,legcsíkozottabb,J,J,leg,prefix,"('leg#', 'csíkozottabb')"
cikibb,legcikibb,J,J,leg,prefix,"('leg#', 'cikibb')"
cinikusabb,legcinikusabb,J,J,leg,prefix,"('leg#', 'cinikusabb')"
kreatívabb,legkreatívabb,J,J,leg,prefix,"('leg#', 'kreatívabb')"
kreatív,kreatívan,J,R,an,suffix,"('kreatív', '#an')"
kommunikatívabb,legkommunikatívabb,J,J,leg,prefix,"('leg#', 'kommunikatívabb')"
provokatív,provokatívan,J,R,an,suffix,"('provokatív', '#an')"
demonstratívabb,legdemonstratívabb,J,J,leg,prefix,"('leg#', 'demonstratívabb')"
kvalitatívabb,legkvalitatívabb,J,J,leg,prefix,"('leg#', 'kvalitatívabb')"
karitatívabb,legkaritatívabb,J,J,leg,prefix,"('leg#', 'karitatívabb')"
kvantitatívabb,legkvantitatívabb,J,J,leg,prefix,"('leg#', 'kvantitatívabb')"
fakultatívabb,legfakultatívabb,J,J,leg,prefix,"('leg#', 'fakultatívabb')"
konzervatívabb,legkonzervatívabb,J,J,leg,prefix,"('leg#', 'konzervatívabb')"
attraktívabb,legattraktívabb,J,J,leg,prefix,"('leg#', 'attraktívabb')"
effektívebb,legeffektívebb,J,J,leg,prefix,"('leg#', 'effektívebb')"
kollektívebb,legkollektívebb,J,J,leg,prefix,"('leg#', 'kollektívebb')"
kollektívabb,legkollektívabb,J,J,leg,prefix,"('leg#', 'kollektívabb')"
fiktívebb,legfiktívebb,J,J,leg,prefix,"('leg#', 'fiktívebb')"
induktívabb,leginduktívabb,J,J,leg,prefix,"('leg#', 'induktívabb')"
destruktívabb,legdestruktívabb,J,J,leg,prefix,"('leg#', 'destruktívabb')"
konstruktívabb,legkonstruktívabb,J,J,leg,prefix,"('leg#', 'konstruktívabb')"
extenzívebb,legextenzívebb,J,J,leg,prefix,"('leg#', 'extenzívebb')"
masszívabb,legmasszívabb,J,J,leg,prefix,"('leg#', 'masszívabb')"
agresszívabb,legagresszívabb,J,J,leg,prefix,"('leg#', 'agresszívabb')"
expresszívebb,legexpresszívebb,J,J,leg,prefix,"('leg#', 'expresszívebb')"
exkluzívabb,legexkluzívabb,J,J,leg,prefix,"('leg#', 'exkluzívabb')"
extravagánsabb,legextravagánsabb,J,J,leg,prefix,"('leg#', 'extravagánsabb')"
arrogánsabb,legarrogánsabb,J,J,leg,prefix,"('leg#', 'arrogánsabb')"
arrogáns,arrogánst,J,J,t,suffix,"('arrogáns', '#t')"
arrogáns,arrogánsan,J,R,an,suffix,"('arrogáns', '#an')"
ideális,ideálist,J,J,t,suffix,"('ideális', '#t')"
katasztrofálisabb,legkatasztrofálisabb,J,J,leg,prefix,"('leg#', 'katasztrofálisabb')"
szociálisabb,legszociálisabb,J,J,leg,prefix,"('leg#', 'szociálisabb')"
lényeg,lényegtelen,N,J,telen,suffix,"('lesz', '#ny', '#eg', '#telen')"
lényegesebb,leglényegesebb,J,J,leg,prefix,"('leg#', 'lényegesebb')"
lényegtelenebb,leglényegtelenebb,J,J,leg,prefix,"('leg#', 'lényegtelenebb')"
radikálisabb,legradikálisabb,J,J,leg,prefix,"('leg#', 'radikálisabb')"
eresebb,legeresebb,J,J,leg,prefix,"('leg#', 'eresebb')"
porol,szőnyegporoló,V,N,ó,suffix,"('por', '#ol', '#ó')"
szőnyegporoló,szőnyegporolók,N,N,k,suffix,"('por', '#ol', '#ó', '#k')"
lokálisabb,leglokálisabb,J,J,leg,prefix,"('leg#', 'lokálisabb')"
dominánsabb,legdominánsabb,J,J,leg,prefix,"('leg#', 'dominánsabb')"
inkonzisztensebb,leginkonzisztensebb,J,J,leg,prefix,"('leg#', 'inkonzisztensebb')"
konkurensebb,legkonkurensebb,J,J,leg,prefix,"('leg#', 'konkurensebb')"
videójáték,videójátékok,N,N,ok,suffix,"('videójáték', '#ok')"
indifferensebb,legindifferensebb,J,J,leg,prefix,"('leg#', 'indifferensebb')"
korpulensebb,legkorpulensebb,J,J,leg,prefix,"('leg#', 'korpulensebb')"
divergensebb,legdivergensebb,J,J,leg,prefix,"('leg#', 'divergensebb')"
Debrecen,debreceni,N,J,i,suffix,"('Debrecen', '#i')"
depressziósabb,legdepressziósabb,J,J,leg,prefix,"('leg#', 'depressziósabb')"
dobó,dobók,N,N,k,suffix,"('dobó', '#k')"
