source_word,target_word,source_pos,target_pos,morpheme,type,segments
ourives,ourivesaria,N,N,aria,suffix,"('ourives', '#aria')"
fármaco,radiofármaco,N,J,radio,prefix,"('radio#', 'fármaco')"
gráfico,radiográfico,J,J,radio,prefix,"('radio#', 'gráfico')"
traçador,radiotraçador,N,N,radio,prefix,"('radio#', 'traçador')"
seletivo,seletivamente,J,R,mente,suffix,"('seletivo', '#mente')"
óxido,tetraóxido,N,N,tetra,prefix,"('tetra#', 'óxido')"
trocar,trocador,V,N,dor,suffix,"('troca', '#ar', '#dor')"
vidro,vidraria,N,N,aria,suffix,"('vidro', '#aria')"
alinhar,alinhamento,V,N,mento,suffix,"('alinhar', '#mento')"
fogo,antifogo,N,J,anti,prefix,"('anti#', 'fogo')"
fricção,antifricção,N,J,anti,prefix,"('anti#', 'fricção')"
antimónio,antimonita,N,N,ita,suffix,"('antimónio', '#ita')"
casa,caseiro,N,J,eiro,suffix,"('casa', '#eiro')"
diferenciar,diferenciação,V,N,ção,suffix,"('diferenciar', '#ção')"
luminoso,eletroluminoso,J,J,eletro,prefix,"('eletro#', 'luminoso')"
ímã,eletroímã,N,N,eletro,prefix,"('eletro#', 'ímã')"
fluorar,fluoração,V,N,ção,suffix,"('fluorar', '#ção')"
flutuar,flutuador,V,N,dor,suffix,"('flutuar', '#dor')"
condutor,fotocondutor,N,N,foto,prefix,"('foto#', 'condutor')"
manusear,manuseamento,V,N,mento,suffix,"('manusear', '#mento')"
cloreto,pentacloreto,N,N,penta,prefix,"('penta#', 'cloreto')"
iodeto,pentaiodeto,N,N,penta,prefix,"('penta#', 'iodeto')"
bar,quilobar,N,N,quilo,prefix,"('quilo#', 'bar')"
bit,quilobit,N,N,quilo,prefix,"('quilo#', 'bit')"
byte,quilobyte,N,N,quilo,prefix,"('quilo#', 'byte')"
ácido,superácido,N,N,super,prefix,"('super#', 'ácido')"
alquil,trialquil,N,N,tri,prefix,"('tri#', 'alquil')"
aril,triaril,N,N,tri,prefix,"('tri#', 'aril')"
fluoreto,trifluoreto,N,N,tri,prefix,"('tri#', 'fluoreto')"
acumulativo,bioacumulativo,J,J,bio,prefix,"('bio#', 'acumulativo')"
acumulação,bioacumulação,N,N,bio,prefix,"('bio#', 'acumular', '#ção')"
gerenciar,gerenciamento,V,N,mento,suffix,"('gerente', '#ia', '#ar', '#mento')"
gerência,gerenciar,N,V,ar,suffix,"('gerente', '#ia', '#ar')"
fertilidade,infertilidade,N,N,in,prefix,"('in#', 'fertilidade')"
mandato,mandatário,N,N,ário,suffix,"('mandato', '#ário')"
golpe,golpismo,N,N,ismo,suffix,"('golpe', '#ismo')"
radiologia,radiológico,N,J,ico,suffix,"('radiologia', '#ico')"
acionar,acionador,V,N,dor,suffix,"('acionar', '#dor')"
assoprar,assoprador,V,N,dor,suffix,"('as#', 'soprar', '#dor')"
ativar,ativador,V,J,dor,suffix,"('ativar', '#dor')"
carrear,carreador,V,N,dor,suffix,"('carrear', '#dor')"
cintilar,cintilação,V,N,ção,suffix,"('cintilar', '#ção')"
contaminar,contaminador,V,N,dor,suffix,"('contaminar', '#dor')"
crédito,creditar,N,V,ar,suffix,"('crédito', '#ar')"
degenerar,degeneração,V,N,ção,suffix,"('degenerar', '#ção')"
magnetização,desmagnetização,N,N,des,prefix,"('des#', 'magnetizar', '#ção')"
magnetizar,magnetização,V,N,ção,suffix,"('magnetizar', '#ção')"
magnetizar,desmagnetizar,V,V,des,prefix,"('des#', 'magnetizar')"
esfriar,esfriamento,V,N,mento,suffix,"('es#', 'frio', '#mento')"
espesso,espessura,J,N,ura,suffix,"('espesso', '#ura')"
célula,fotocélula,N,N,foto,prefix,"('foto#', 'célula')"
sensível,fotossensível,J,J,foto,prefix,"('foto#', 'sensível')"
frouxo,frouxamente,J,R,mente,suffix,"('frouxo', '#mente')"
glicémia,hiperglicémia,N,N,hiper,prefix,"('hiper#', 'glicémia')"
limpante,autolimpante,J,J,auto,prefix,"('auto#', 'limpante')"
vanadato,ortovanadato,N,N,orto,prefix,"('orto#', 'vanadato')"
fosfórico,pirofosfórico,J,J,piro,prefix,"('piro#', 'fósforo', '#ico')"
polir,polimento,V,N,mento,suffix,"('polir', '#mento')"
alçar,realçar,V,V,re,prefix,"('re#', 'alça', '#ar')"
batizar,rebatizar,V,V,re,prefix,"('re#', 'batizar')"
óxido,sesquióxido,N,N,sesqui,prefix,"('sesqui#', 'óxido')"
nível,subnível,N,N,sub,prefix,"('sub#', 'nível')"
aquecimento,superaquecimento,N,N,super,prefix,"('super#', 'a#', 'quente', '#mento')"
cu,cueiro,N,N,eiro,suffix,"('cu', '#eiro')"
aconselhar,aconselhamento,V,N,mento,suffix,"('a#', 'conselho', '#mento')"
cíclico,acíclico,J,J,a,prefix,"('a#', 'cíclico')"
agressivo,agressividade,J,N,idade,suffix,"('agressão', '#ivo', '#idade')"
agrupar,agrupamento,V,N,mento,suffix,"('agrupar', '#mento')"
alto,altíssimo,N,J,íssimo,suffix,"('alto', '#íssimo')"
amalgamar,amalgamação,V,N,ção,suffix,"('amálgama', '#ar', '#ção')"
patrulhar,patrulhador,V,N,dor,suffix,"('patrulhar', '#dor')"
radiação,antirradiação,N,J,anti,prefix,"('anti#', 'radiação')"
trabalho,trabalhoso,N,J,oso,suffix,"('trabalho', '#oso')"
médico,biomédico,J,J,bio,prefix,"('bio#', 'médico')"
transformar,biotransformar,V,V,bio,prefix,"('bio#', 'transformar')"
áurico,cloroáurico,J,J,cloro,prefix,"('cloro#', 'áurico')"
cobiça,cobiçar,N,V,ar,suffix,"('cobiça', '#ar')"
curtir,curtume,V,N,ume,suffix,"('curtir', '#ume')"
considerar,desconsiderar,V,V,des,prefix,"('des#', 'considerar')"
fosforilação,desfosforilação,N,N,des,prefix,"('des#', 'fosforilar', '#ção')"
polarização,despolarização,N,N,des,prefix,"('des#', 'polarização')"
polarizar,despolarizar,V,V,des,prefix,"('des#', 'polarizar')"
regulação,desregulação,N,N,des,prefix,"('des#', 'regulação')"
sulfureto,dissulfureto,N,N,di,prefix,"('di#', 'sulfureto')"
tiol,ditiol,N,N,di,prefix,"('di#', 'tiol')"
dourar,douragem,V,N,agem,suffix,"('dourar', '#agem')"
escapar,escapamento,V,N,mento,suffix,"('escapar', '#mento')"
especular,especulador,V,N,dor,suffix,"('especular', '#dor')"
lípide,fosfolipíde,N,N,fosfo,prefix,"('fosfo#', 'lípide')"
túngstico,fosfotúngstico,J,J,fosfo,prefix,"('fosfo#', 'tungsténio', '#ico')"
fragmentar,fragmentação,V,N,ção,suffix,"('fragmentar', '#ção')"
graduar,graduação,V,N,ção,suffix,"('graduar', '#ção')"
hermético,hermeticamente,J,R,mente,suffix,"('hermético', '#mente')"
cloreto,hexacloreto,N,N,hexa,prefix,"('hexa#', 'cloreto')"
alergênico,hipoalergênico,J,J,hipo,prefix,"('hipo#', 'alergia', '#geno', '#ico')"
alérgeno,alergênico,N,J,ico,suffix,"('alergia', '#geno', '#ico')"
homenagem,homenagear,N,V,ear,suffix,"('homenagem', '#ear')"
activação,inactivação,N,N,in,prefix,"('in#', 'activo', '#ar', '#ção')"
activar,inactivar,V,V,in,prefix,"('in#', 'activo', '#ar')"
incinerar,incinerador,V,N,dor,suffix,"('incinerar', '#dor')"
interligar,interligação,V,N,ção,suffix,"('inter#', 'ligar', '#ção')"
ligar,interligar,V,V,inter,prefix,"('inter#', 'ligar')"
investir,investidor,V,N,dor,suffix,"('investir', '#dor')"
mastigar,mastigação,V,N,ção,suffix,"('mastigar', '#ção')"
mercúrio,mercúrico,N,J,ico,suffix,"('mercúrio', '#ico')"
monómero,monomêrico,N,J,ico,suffix,"('monómero', '#ico')"
metro,nanômetro,N,N,nano,prefix,"('nano#', 'metro')"
abaixar,abaixamento,V,N,mento,suffix,"('a#', 'baixo', '#ar', '#mento')"
abismo,abismar,N,V,ar,suffix,"('abismo', '#ar')"
obturar,obturação,V,N,ção,suffix,"('obturar', '#ção')"
ostentar,ostentação,V,N,ção,suffix,"('ostentar', '#ção')"
penetrar,penetrador,V,N,dor,suffix,"('penetrar', '#dor')"
negligenciar,negligenciável,V,J,ável,suffix,"('negligência', '#ar', '#ável')"
perfurar,perfurador,V,J,dor,suffix,"('perfurar', '#dor')"
oxidação,peroxidação,N,N,per,prefix,"('per#', 'óxido', '#ar', '#ação')"
preferencial,preferencialmente,J,R,mente,suffix,"('preferencial', '#mente')"
farmacêutico,radiofarmacêutico,J,J,radio,prefix,"('radio#', 'farmacêutico')"
recobrir,recobrimento,V,N,mento,suffix,"('re#', 'cobrir', '#mento')"
restaurar,restauração,V,N,ção,suffix,"('restaurar', '#ção')"
sinterizar,sinterização,V,N,ção,suffix,"('sinterizar', '#ção')"
sinergia,sinérgico,N,J,ico,suffix,"('sinergia', '#ico')"
tingir,tingimento,V,N,mento,suffix,"('tingir', '#mento')"
tinta,tinteiro,N,N,eiro,suffix,"('tinta', '#eiro')"
tungsténio,túngstico,N,J,ico,suffix,"('tungsténio', '#ico')"
varrer,varredura,V,N,dura,suffix,"('varrer', '#dura')"
vulgar,vulgarmente,J,R,mente,suffix,"('vulgar', '#mente')"
diarreico,antidiarreico,J,J,anti,prefix,"('anti#', 'diarreico')"
síntese,biossíntese,N,N,bio,prefix,"('bio#', 'síntese')"
hidráulico,hidraulicamente,J,R,mente,suffix,"('hidráulico', '#mente')"
sensibilidade,hipersensibilidade,N,N,hiper,prefix,"('hiper#', 'sensibilidade')"
crómico,hipocrómico,J,J,hipo,prefix,"('hipo#', 'crómico')"
incrustar,incrustação,V,N,ção,suffix,"('incrustar', '#ção')"
desejável,indesejável,J,J,in,prefix,"('in#', 'desejo', '#ar', '#ável')"
laminar,laminação,V,N,ção,suffix,"('laminar', '#ção')"
patogénico,neuropatogénico,J,J,neuro,prefix,"('neuro#', 'patogenia', '#ico')"
transmissor,neurotransmissor,N,N,neuro,prefix,"('neuro#', 'transmissor')"
plúmbico,organoplúmbico,J,J,organo,prefix,"('organo#', 'plúmbico')"
preservar,preservador,V,N,dor,suffix,"('preservar', '#dor')"
ramificar,ramificação,V,N,ção,suffix,"('ramo', '#ificar', '#ção')"
aproveitar,reaproveitar,V,V,re,prefix,"('re#', 'a#', 'proveito')"
nomear,renomear,V,V,re,prefix,"('re#', 'nome', '#ar')"
severo,severidade,N,N,idade,suffix,"('severo', '#idade')"
aconselhar,aconselhável,V,J,ável,suffix,"('a#', 'conselho', '#ável')"
analisar,analisador,V,N,dor,suffix,"('análise', '#ar', '#dor')"
cindir,cindível,V,J,ível,suffix,"('cindir', '#ível')"
complexar,complexação,V,N,ção,suffix,"('complexar', '#ção')"
aceleração,desaceleração,N,N,des,prefix,"('des#', 'aceleração')"
localizar,deslocalizar,V,V,des,prefix,"('des#', 'local', '#izar')"
localização,deslocalização,N,N,des,prefix,"('des#', 'local', '#izar', '#ção')"
carbeto,dicarbeto,N,N,di,prefix,"('di#', 'carbeto')"
digitalizar,digitalização,V,N,ção,suffix,"('digital', '#izar', '#ção')"
nitreto,dinitreto,N,N,di,prefix,"('di#', 'nitreto')"
fisiológico,electrofisiológico,J,J,electro,prefix,"('electro#', 'fisiologia', '#ico')"
elétrico,eletricamente,J,R,mente,suffix,"('elétrico', '#mente')"
eletromagnético,eletromagneticamente,J,R,mente,suffix,"('eletro#', 'magnético', '#mente')"
espinha,espinhal,N,J,al,suffix,"('espinha', '#al')"
inicializar,inicialização,V,N,ção,suffix,"('inicializar', '#ção')"
instantâneo,instantaneamente,J,R,mente,suffix,"('instantâneo', '#mente')"
vulgarmente,invulgarmente,R,R,in,prefix,"('in#', 'vulgar', '#mente')"
núcleo,micronúcleo,N,N,micro,prefix,"('micro#', 'núcleo')"
carbeto,monocarbeto,N,N,mono,prefix,"('mono#', 'carbeto')"
nitreto,mononitreto,N,N,mono,prefix,"('mono#', 'nitreto')"
psicológico,neuropsicológico,J,J,neuro,prefix,"('neuro#', 'psico#', 'logia', '#ico')"
proliferar,proliferação,V,N,ção,suffix,"('proliferar', '#ção')"
provisório,provisoriamente,J,R,mente,suffix,"('provisório', '#mente')"
rachar,rachadura,V,N,dura,suffix,"('rachar', '#dura')"
nuclídeo,radionuclídeo,N,N,radio,prefix,"('radio#', 'nuclídeo')"
químico,radioquímico,J,J,radio,prefix,"('radio#', 'química', '#o')"
estruturar,reestruturar,V,V,re,prefix,"('re#', 'estrutura', '#ar')"
crítico,subcrítico,J,J,sub,prefix,"('sub#', 'crítico')"
carbeto,tricarbeto,N,N,tri,prefix,"('tri#', 'carbeto')"
nitreto,trinitreto,N,N,tri,prefix,"('tri#', 'nitreto')"
acalentar,acalentamento,V,N,mento,suffix,"('acalentar', '#mento')"
ginástica,ginasticar,N,V,ar,suffix,"('ginástica', '#ar')"
problemático,problematizar,J,V,izar,suffix,"('problema', '#ático', '#izar')"
beira,beirar,N,V,ar,suffix,"('beira', '#ar')"
amida,poliamida,N,N,poli,prefix,"('poli#', 'amida')"
ataque,ciberataque,N,N,ciber,prefix,"('ciber#', 'ataque')"
guerra,ciberguerra,N,N,ciber,prefix,"('ciber#', 'guerra')"
alegar,alegação,V,N,ção,suffix,"('alegar', '#ção')"
amadurecer,amadurecimento,V,N,mento,suffix,"('amadurecer', '#mento')"
arrefecer,arrefecimento,V,N,mento,suffix,"('arrefecer', '#mento')"
parafina,cicloparafina,N,N,ciclo,prefix,"('ciclo#', 'parafina')"
haleto,dihaleto,N,N,di,prefix,"('di#', 'haleto')"
florar,floração,N,N,ção,suffix,"('flor', '#ar', '#ção')"
fraco,fracamente,J,R,mente,suffix,"('fraco', '#mente')"
halogenar,halogenação,V,N,ção,suffix,"('halogenar', '#ção')"
toxina,neurotoxina,N,N,neuro,prefix,"('neuro#', 'toxina')"
plantar,plantação,V,N,ção,suffix,"('plantar', '#ção')"
sequencial,sequencialmente,J,R,mente,suffix,"('sequência', '#al', '#mente')"
abater,abatimento,V,N,mento,suffix,"('a#', 'bater', '#mento')"
abluir,ablução,V,N,ção,suffix,"('abluir', '#ção')"
abnegar,abnegação,V,N,ção,suffix,"('abnegar', '#ção')"
aborrecer,aborrecimento,V,N,mento,suffix,"('aborrecer', '#mento')"
acatar,acatamento,V,N,mento,suffix,"('acatar', '#mento')"
acolher,acolhimento,V,N,mento,suffix,"('a#', 'colher', '#mento')"
acomodar,acomodamento,V,N,mento,suffix,"('acomodar', '#mento')"
acompanhar,acompanhamento,V,N,mento,suffix,"('a#', 'companha', '#ia', '#mento')"
adiantar,adiantamento,V,N,mento,suffix,"('a#', 'diante', '#ar', '#mento')"
admirar,admiração,V,N,ção,suffix,"('admirar', '#ção')"
afanar,afanoso,V,J,oso,suffix,"('afã', '#ar', '#oso')"
afetuoso,afetuosamente,J,R,mente,suffix,"('afetuoso', '#mente')"
afirmativo,afirmativamente,J,R,mente,suffix,"('afirmativo', '#mente')"
fora,afora,R,R,a,prefix,"('a#', 'fora')"
agoura,agoureiro,V,J,eiro,suffix,"('agoura', '#eiro')"
agradável,agradavelmente,J,R,mente,suffix,"('agradar', '#ável', '#mente')"
alargar,alargamento,V,N,mento,suffix,"('a#', 'largar', '#mento')"
maciar,amaciar,V,V,a,prefix,"('a#', 'maciar')"
amigo,amigar,N,V,ar,suffix,maximum recursion depth exceeded
amolar,amolação,V,N,ção,suffix,"('amolar', '#ção')"
anarquizador,anarquizadamente,J,R,mente,suffix,"('anarquia', '#izar', '#dor', '#mente')"
ontem,anteontem,R,R,ante,prefix,"('ante#', 'ontem')"
apavorar,apavorado,V,J,ado,suffix,"('apavorar', '#ado')"
apodrecer,apodrecimento,V,N,mento,suffix,"('apodrecer', '#mento')"
a priori,apriorístico,R,J,ístico,suffix,"('a priori', '#ístico')"
rebentar,arrebentar,V,V,a,prefix,"('a#', 'rebentar')"
remedar,arremedar,V,V,a,prefix,"('a#', 'remedar')"
arrumar,arrumação,V,N,ção,suffix,"('arrumar', '#ção')"
áspero,asperamente,J,R,mente,suffix,"('áspero', '#mente')"
assíntota,assintótico,N,J,ico,suffix,"('assíntota', '#ico')"
atar,atilho,V,N,ilho,suffix,"('atar', '#ilho')"
azedo,azedamente,J,R,mente,suffix,"('azedo', '#mente')"
Baía,baiano,N,J,ano,suffix,"('Baía', '#ano')"
bajular,bajulação,V,N,ção,suffix,"('bajular', '#ção')"
barraca,barracão,N,N,ão,suffix,"('barraca', '#ão')"
batalha,batalhar,N,V,ar,suffix,"('batalha', '#ar')"
bondade,bondoso,N,J,oso,suffix,"('bondade', '#oso')"
borboleta,borboletear,N,V,ear,suffix,"('borboleta', '#ear')"
brilhante,brilhantemente,J,R,mente,suffix,"('brilhar', '#ante', '#mente')"
brutal,brutalidade,J,N,idade,suffix,"('brutal', '#idade')"
cabeça,cabeceira,N,N,eira,suffix,"('cabeça', '#eira')"
caber,cabível,V,J,ível,suffix,"('caber', '#ível')"
cachorro,cachorrinho,N,N,inho,suffix,maximum recursion depth exceeded
caju,cajueiro,N,N,eiro,suffix,"('caju', '#eiro')"
cânhamo,calhamaço,N,N,aço,suffix,"('cânhamo', '#aço')"
calçar,calçamento,V,N,mento,suffix,"('calça', '#ar', '#mento')"
camisola,camisolão,N,N,ão,suffix,"('camisa', '#ola', '#ão')"
canalizar,canalização,V,N,ção,suffix,"('canal', '#izar', '#ção')"
carinhoso,carinhosamente,J,R,mente,suffix,"('carinho', '#oso', '#mente')"
casa,casebre,N,N,ebre,suffix,"('casa', '#ebre')"
cavalheiro,cavalheirismo,N,N,ismo,suffix,"('cavalheiro', '#ismo')"
chefe,chefia,N,N,ia,suffix,"('chefe', '#ia')"
circunscrever,circunscrição,V,N,ção,suffix,"('circunscrever', '#ção')"
cisma,cismar,N,V,ar,suffix,"('cisma', '#ar')"
dióspiro,diospireiro,N,N,eiro,suffix,"('dióspiro', '#eiro')"
avó,bisavó,N,N,bis,prefix,"('bis#', 'avó')"
tornar,contornar,V,V,con,prefix,"('con#', 'tornar')"
coche,cocheiro,N,N,eiro,suffix,"('coche', '#eiro')"
cogitar,cogitação,V,N,ção,suffix,"('cogitar', '#ção')"
condecorar,condecoração,V,N,ção,suffix,"('condecorar', '#ção')"
congraçar,congraçamento,V,N,mento,suffix,"('congraçar', '#mento')"
conjurar,conjuração,V,N,ção,suffix,"('conjurar', '#ção')"
consciencioso,conscienciosamente,J,R,mente,suffix,"('consciente', '#ência', '#oso', '#mente')"
consciência,consciencioso,N,J,oso,suffix,"('consciente', '#ência', '#oso')"
constatar,constatação,V,N,ção,suffix,"('constatar', '#ção')"
contribuir,contribuinte,V,J,inte,suffix,"('contribuir', '#inte')"
blandícia,blandiciar,N,V,ar,suffix,"('blandícia', '#ar')"
corajoso,corajosamente,J,R,mente,suffix,"('coragem', '#oso', '#mente')"
corretissimo,corretissimamente,J,R,mente,suffix,"('corretissimo', '#mente')"
corricar,corriqueiro,V,J,eiro,suffix,"('correr', '#icar', '#eiro')"
cifrar,decifrar,V,V,de,prefix,"('de#', 'cifra', '#ar')"
cortar,decotar,V,V,de,prefix,"('de#', 'cortar')"
fronte,defronte,N,R,de,prefix,"('de#', 'fronte')"
dengo,dengoso,N,J,oso,suffix,"('dengo', '#oso')"
abotoar,desabotoar,V,V,des,prefix,"('des#', 'a#', 'botão')"
desabrido,desabridamente,J,R,mente,suffix,"('desabrido', '#mente')"
alento,desalento,N,N,des,prefix,"('des#', 'alento')"
desapiedado,desapiedadamente,J,R,mente,suffix,"('des#', 'apiedado', '#mente')"
apiedado,desapiedado,V,J,des,prefix,"('des#', 'apiedado')"
desassombrado,desassombradamente,J,R,mente,suffix,"('desassombrado', '#mente')"
resistir,resistível,V,J,ível,suffix,"('resistir', '#ível')"
irresistível,irresistivelmente,J,R,mente,suffix,"('irresistível', '#mente')"
irremediável,irremediavelmente,J,R,mente,suffix,"('irremediável', '#mente')"
mestre,contramestre,N,N,contra,prefix,"('contra#', 'mestre')"
cambar,descambar,V,V,des,prefix,"('des#', 'cambar')"
descendente,descendência,J,N,ência,suffix,"('descendente', '#ência')"
compor,descompor,V,V,des,prefix,"('des#', 'compor')"
desdenhar,desdenhoso,V,J,oso,suffix,"('desdém', '#ar', '#oso')"
desembaraçado,desembaraçadamente,J,R,mente,suffix,"('desembaraçado', '#mente')"
enrolar,desenrolar,V,V,des,prefix,"('des#', 'en#', 'rolar')"
desfalecer,desfalecimento,V,N,mento,suffix,"('des#', 'falecer', '#mento')"
falecer,desfalecer,V,V,des,prefix,"('des#', 'falecer')"
gracioso,desgracioso,J,J,des,prefix,"('des#', 'gracioso')"
desinteressado,desinteressadamente,J,R,mente,suffix,"('desinteressado', '#mente')"
loja,lojista,N,N,ista,suffix,"('loja', '#ista')"
cair,descair,V,V,des,prefix,"('des#', 'cair')"
desorganizar,desorganização,V,N,ção,suffix,"('des#', 'organizar', '#ção')"
pregar,despregar,V,V,des,prefix,"('des#', 'pregar')"
proteger,desproteger,V,V,des,prefix,"('des#', 'proteger')"
semelhança,dessemelhança,N,N,des,prefix,"('des#', 'semelhar', '#ança')"
valioso,desvalioso,J,J,des,prefix,"('des#', 'valer', '#oso')"
vendar,desvendar,V,V,des,prefix,"('des#', 'venda', '#ar')"
diabro,diabrura,N,N,ura,suffix,"('diabro', '#ura')"
dialeto,dialético,N,J,ico,suffix,"('dialeto', '#ico')"
difuso,difusamente,J,R,mente,suffix,"('difuso', '#mente')"
diluir,diluimento,V,N,mento,suffix,"('diluir', '#mento')"
raio,raiar,N,V,ar,suffix,"('raio', '#ar')"
sinal,sinalizar,N,V,izar,suffix,"('sino', '#al', '#izar')"
divagar,divagação,V,N,ção,suffix,"('divagar', '#ção')"
dramatizar,dramatização,V,N,ção,suffix,"('dramatizar', '#ção')"
embarcar,embarcação,V,N,ção,suffix,"('embarcar', '#ção')"
encadear,encadeamento,V,N,mento,suffix,"('encadear', '#mento')"
encantar,encantamento,V,N,mento,suffix,"('en#', 'cantar', '#mento')"
encorajar,encorajamento,V,N,mento,suffix,"('encorajar', '#mento')"
enervar,enervação,V,N,ção,suffix,"('enervar', '#ção')"
engrandecer,engrandecimento,V,N,mento,suffix,"('engrandecer', '#mento')"
enorme,enormidade,J,N,idade,suffix,"('enorme', '#idade')"
enterrar,enterramento,V,N,mento,suffix,"('enterrar', '#mento')"
entranha,entranhar,N,V,ar,suffix,"('entranha', '#ar')"
olhar,entreolhar,V,V,entre,prefix,"('entre#', 'olho', '#ar')"
etnográfico,etnográficamente,J,R,mente,suffix,"('etnográfico', '#mente')"
faca,facada,N,N,ada,suffix,"('faca', '#ada')"
folha,folhear,N,V,ear,suffix,"('folha', '#ear')"
Francisco,franciscano,N,J,ano,suffix,"('Francisco', '#ano')"
abalável,inabalável,J,J,in,prefix,"('in#', 'abalável')"
moço,mocidade,N,N,idade,suffix,maximum recursion depth exceeded
pachorrento,pachorrentamente,J,R,mente,suffix,"('pachorra', '#ento', '#mente')"
pachorra,pachorrento,N,J,ento,suffix,"('pachorra', '#ento')"
prado,pradaria,N,N,aria,suffix,"('prado', '#aria')"
rodar,rodagem,V,N,agem,suffix,"('rodar', '#agem')"
soalho,soalheiro,N,J,eiro,suffix,"('soalho', '#eiro')"
sombra,sombrio,N,J,io,suffix,"('sombra', '#io')"
agudo,subagudo,J,J,sub,prefix,"('sub#', 'agudo')"
estrambote,estrambótico,N,J,ico,suffix,"('estrambote', '#ico')"
alterável,inalterável,J,J,in,prefix,"('in#', 'alterável')"
moleque,molecagem,N,N,agem,suffix,"('moleque', '#agem')"
nobre,nobreza,J,N,eza,suffix,"('nobre', '#eza')"
plaina,plainar,N,V,ar,suffix,"('plaina', '#ar')"
professor,professorado,N,N,ado,suffix,"('professor', '#ado')"
relaxar,relaxamento,V,N,mento,suffix,"('relaxar', '#mento')"
sobejo,sobejamente,J,R,mente,suffix,"('sobejo', '#mente')"
menos,somenos,J,J,so,prefix,"('so#', 'menos')"
zombar,zombaria,V,N,aria,suffix,"('zombar', '#aria')"
estratificar,estratificação,V,N,ção,suffix,"('estratificar', '#ção')"
atual,inatual,J,J,in,prefix,"('in#', 'atual')"
indenizar,indenização,V,N,ção,suffix,"('indene', '#izar', '#ção')"
jornalista,jornalístico,N,J,ico,suffix,"('jornal', '#ista', '#ico')"
medo,medonho,N,J,onho,suffix,"('medo', '#onho')"
prazenteiro,prazenteiramente,J,R,mente,suffix,"('prazenteiro', '#mente')"
soberano,soberanamente,N,R,mente,suffix,"('soberano', '#mente')"
supersticioso,supersticiosamente,J,R,mente,suffix,"('supersticioso', '#mente')"
escravo,escravatura,N,N,tura,suffix,"('escravo', '#tura')"
quediva,quedival,N,J,al,suffix,"('quediva', '#al')"
esporádico,esporadicamente,J,R,mente,suffix,"('esporádico', '#mente')"
seco,secamente,J,R,mente,suffix,"('seco', '#mente')"
estreia,estrear,N,V,ar,suffix,"('estreia', '#ar')"
estúpido,estupidamente,J,R,mente,suffix,"('estúpido', '#mente')"
humilhante,humilhantemente,J,R,mente,suffix,"('humilhante', '#mente')"
audível,inaudível,J,J,in,prefix,"('in#', 'audível')"
indiferente,indiferentemente,J,R,mente,suffix,"('indiferente', '#mente')"
intermitente,intermitentemente,J,R,mente,suffix,"('intermitente', '#mente')"
lisonja,lisonjeiro,N,J,eiro,suffix,"('lisonja', '#eiro')"
maduro,maduramente,J,R,mente,suffix,"('maduro', '#mente')"
brilhar,rebrilhar,V,V,re,prefix,"('re#', 'brilhar')"
dobrar,redobrar,V,V,re,prefix,"('re#', 'dobro', '#ar')"
lembrar,relembrar,V,V,re,prefix,"('re#', 'lembrar')"
sacola,sacolejar,N,V,ejar,suffix,"('saco', '#ola', '#ejar')"
simpático,simpaticamente,J,R,mente,suffix,"('simpatia', '#ico', '#mente')"
estreito,estreitar,J,V,ar,suffix,"('estreito', '#ar')"
fraco,fraquejar,J,V,ejar,suffix,"('fraco', '#ejar')"
humor,humorado,N,J,ado,suffix,"('humor', '#ado')"
flexível,inflexível,J,J,in,prefix,"('in#', 'flexível')"
justiça,injustiça,N,N,in,prefix,"('in#', 'justiça')"
interrogar,interrogação,V,N,ção,suffix,"('interrogar', '#ção')"
ramo,ramagem,N,N,agem,suffix,"('ramo', '#agem')"
pisar,repisar,V,V,re,prefix,"('re#', 'pisar')"
semente,sementeira,N,N,eira,suffix,"('semente', '#eira')"
gerente,subgerente,N,N,sub,prefix,"('sub#', 'gerente')"
tornar,transtornar,V,V,trans,prefix,"('trans#', 'tornar')"
gastar,gastador,V,J,dor,suffix,"('gastar', '#dor')"
indireto,indiretamente,J,R,mente,suffix,"('in#', 'direto', '#mente')"
transmissível,intransmissível,J,J,in,prefix,"('in#', 'transmissível')"
palácio,palacete,N,N,ete,suffix,"('palácio', '#ete')"
redundante,redundantemente,J,R,mente,suffix,"('redundante', '#mente')"
riso,risonho,N,J,onho,suffix,"('riso', '#onho')"
vidro,vidraça,N,N,aça,suffix,"('vidro', '#aça')"
sala,saleta,N,N,eta,suffix,"('sala', '#eta')"
nu,seminu,J,J,semi,prefix,"('semi#', 'nu')"
veranear,veraneante,V,J,ante,suffix,"('veranear', '#ante')"
inflexível,inflexivelmente,J,R,mente,suffix,"('in#', 'flexível', '#mente')"
vasto,vastidão,J,N,idão,suffix,"('vasto', '#idão')"
ativação,reativação,N,N,re,prefix,"('re#', 'ativar', '#ção')"
valente,valentão,J,J,ão,suffix,"('valente', '#ão')"
carregar,sobrecarregar,V,V,sobre,prefix,"('sobre#', 'carregar')"
casaca,sobrecasaca,N,N,sobre,prefix,"('sobre#', 'casaca')"
tumultuário,tumultuariamente,J,R,mente,suffix,"('tumultuário', '#mente')"
doce,doceiro,N,N,eiro,suffix,"('doce', '#eiro')"
hierarquia,hierárquico,N,J,ico,suffix,"('hierarquia', '#ico')"
ilegal,ilegalidade,J,N,idade,suffix,"('in#', 'legal', '#idade')"
