source_word,target_word,source_pos,target_pos,morpheme,type,segments
hedelmöidä,hedelmöinti,V,N,nti,suffix,"('hedelmöidä', '#nti')"
huhta,huhtoa,N,V,oa,suffix,"('huhta', '#oa')"
huntu,hunnuttaa,N,V,ttaa,suffix,"('huntu', '#ttaa')"
huoata,huokailla,V,V,illa,suffix,"('huoata', '#illa')"
huokailla,huokailu,V,N,u,suffix,"('huoata', '#illa', '#u')"
huojuttaa,huojutella,V,V,ella,suffix,"('huojua', '#ttaa', '#ella')"
herkkä,herkästi,J,R,sti,suffix,"('herkkä', '#sti')"
herkku,herkutella,N,V,tella,suffix,"('herkku', '#tella')"
herkkäuskoinen,herkkäuskoisesti,J,R,sti,suffix,"('herkkäuskoinen', '#sti')"
herkkäuskoinen,herkkäuskoisuus,J,N,uus,suffix,"('herkkäuskoinen', '#uus')"
himo,himota,N,V,ta,suffix,"('himo', '#ta')"
himokas,himokkaasti,J,R,sti,suffix,"('himo', '#kas', '#sti')"
himokas,himokkuus,J,N,uus,suffix,"('himo', '#kas', '#uus')"
hinta,hinnasto,N,N,sto,suffix,"('hinta', '#sto')"
hipaista,hipaisu,V,N,u,suffix,"('hipaista', '#u')"
hirttää,hirttäminen,V,N,minen,suffix,"('hirttää', '#minen')"
hitsata,hitsaus,V,N,us,suffix,"('hitsata', '#us')"
hypnotisoida,hypnotisointi,V,N,nti,suffix,"('hypnotisoida', '#nti')"
hyvänsuopa,hyvänsuopuus,J,N,uus,suffix,"('hyvänsuopa', '#uus')"
hyvänsuopa,hyvänsuovasti,J,R,sti,suffix,"('hyvänsuopa', '#sti')"
hyväntahtoinen,hyväntahtoisesti,N,R,sti,suffix,"('hyväntahtoinen', '#sti')"
hyödyllinen,hyödyllisesti,J,R,sti,suffix,"('hyöty', '#llinen', '#sti')"
hyödyntää,hyödyntäminen,V,N,minen,suffix,"('hyödyntää', '#minen')"
hillitty,hillitysti,J,R,sti,suffix,"('hillitty', '#sti')"
hindulainen,hindulaisuus,J,N,uus,suffix,"('hindu', '#lainen', '#uus')"
hirsi,hirsinen,N,J,inen,suffix,"('hirsi', '#inen')"
härski,härskisti,J,R,sti,suffix,"('härski', '#sti')"
häveliäs,häveliäästi,J,R,sti,suffix,"('häveliäs', '#sti')"
savi,savinen,J,J,inen,suffix,"('savi', '#inen')"
kiire,kiireinen,N,J,inen,suffix,"('kiire', '#inen')"
tahallinen,tahallisesti,J,R,sti,suffix,"('tahallinen', '#sti')"
tarkoituksellinen,tarkoituksellisesti,J,R,sti,suffix,"('tarkka', '#oittaa', '#us', '#llinen', '#sti')"
kirjoitus,pääkirjoitus,N,N,pää,prefix,"('pää#', 'kirja', '#oittaa', '#us')"
harvinainen,harvinaisuus,J,N,uus,suffix,"('harva', '#nainen', '#uus')"
riippumaton,riippumattomasti,J,R,sti,suffix,"('riippua', '#maton', '#sti')"
ajella,ajelu,V,N,u,suffix,"('ajaa', '#ella', '#u')"
kritisoida,kritisointi,V,N,nti,suffix,"('kritisoida', '#nti')"
kruunata,kruunaamaton,V,J,maton,suffix,maximum recursion depth exceeded
kruunata,kruunaus,V,N,us,suffix,maximum recursion depth exceeded
fysiikka,kryofysiikka,N,N,kryo,prefix,"('kryo#', 'fysiikka')"
kolonialisti,kolonialistinen,N,J,inen,suffix,"('kolonialisti', '#inen')"
johtua,johtuminen,V,N,minen,suffix,"('johtaa', '#ua', '#minen')"
konkreettinen,konkreettisesti,J,R,sti,suffix,"('konkreettinen', '#sti')"
konservatiivinen,konservatiivisesti,J,R,sti,suffix,"('konservatiivinen', '#sti')"
konservatiivinen,konservatiivisuus,J,N,uus,suffix,"('konservatiivinen', '#uus')"
konsultoida,konsultointi,V,N,nti,suffix,"('konsultti', '#oida', '#nti')"
koominen,koomisesti,J,R,sti,suffix,"('koominen', '#sti')"
korkea,korkeahko,J,J,hko,suffix,"('korkea', '#hko')"
kosmopoliittinen,kosmopoliittisuus,J,N,uus,suffix,"('kosmopoliittinen', '#uus')"
korjata,korjain,V,N,in,suffix,"('korjata', '#in')"
korjata,korjaus,V,N,us,suffix,"('korjata', '#us')"
korrekti,korrektisti,J,R,sti,suffix,"('korrekti', '#sti')"
kostea,kosteasti,J,R,sti,suffix,"('kostaa', '#ea', '#sti')"
kostaa,koste,V,N,e,suffix,"('kostaa', '#e')"
kostuttaa,kostute,V,N,e,suffix,"('kostaa', '#ua', '#ttaa', '#e')"
kovettaa,kovete,V,N,e,suffix,"('kova', '#eta', '#ttaa', '#e')"
kuhmu,kuhmuinen,N,J,inen,suffix,"('kuhmu', '#inen')"
kuivata,kuivaus,V,N,us,suffix,"('kuiva', '#ata', '#us')"
kumpu,kumpare,N,N,re,suffix,"('kumpu', '#re')"
Kungfutse,kungfutselainen,N,J,lainen,suffix,"('Kungfutse', '#lainen')"
kungfutselainen,kungfutselaisuus,J,N,uus,suffix,"('Kungfutse', '#lainen', '#uus')"
kutittaa,kutitus,V,N,us,suffix,"('kutiaa', '#ttaa', '#us')"
kutitella,kutittelu,V,N,u,suffix,"('kutiaa', '#ttaa', '#ella', '#u')"
kutittaa,kutitella,V,V,ella,suffix,"('kutiaa', '#ttaa', '#ella')"
kuuro,kuurouttaa,J,V,uttaa,suffix,"('kuuro', '#uttaa')"
käyttökelpoinen,käyttökelpoisuus,J,N,uus,suffix,"('käyttökelpoinen', '#uus')"
kummallinen,kummallisuus,J,N,uus,suffix,"('kumma', '#llinen', '#uus')"
kuorsata,kuorsaus,V,N,us,suffix,"('kuorsata', '#us')"
kutistaa,kutistua,V,V,ua,suffix,"('kutistaa', '#ua')"
kuvittaa,kuvittaja,V,N,ja,suffix,"('kuva', '#ttaa', '#ja')"
voltti,kilovoltti,N,N,kilo,prefix,"('kilo#', 'voltti')"
äly,keinoäly,N,N,keino,prefix,"('keino#', 'äly')"
keisari,keisarillinen,N,J,llinen,suffix,"('keisari', '#llinen')"
keltainen,keltaisuus,J,N,uus,suffix,"('kelta', '#inen', '#uus')"
vakoilla,vakoilija,V,N,ja,suffix,"('vakoilla', '#ja')"
uinti,sekauinti,N,N,seka,prefix,"('seka#', 'uida', '#nti')"
kirjata,kirjautua,V,V,utua,suffix,"('kirja', '#ata', '#utua')"
käsittely,jälkikäsittely,N,N,jälki,prefix,"('jälki#', 'käsittely')"
jäätyä,jäädyke,V,N,ke,suffix,"('jäätyä', '#ke')"
krokata,krokkaus,V,N,us,suffix,"('krokata', '#us')"
onnistua,onnistunut,V,J,nut,suffix,"('onni', '#stua', '#nut')"
oma,ominainen,J,J,nainen,suffix,"('oma', '#nainen')"
väki,naisväki,N,N,nais,prefix,"('nais#', 'väki')"
kuono,kuonokas,N,N,kas,suffix,"('kuono', '#kas')"
taittaa,taitto,V,N,o,suffix,"('taka', '#ttaa', '#o')"
kimmota,kimmoke,V,N,ke,suffix,"('kimmota', '#ke')"
raha,pikkuraha,N,N,pikku,prefix,"('pikku#', 'raha')"
turha,turhauttaa,J,V,uttaa,suffix,"('turha', '#uttaa')"
muodollinen,muodollisesti,J,R,sti,suffix,"('muoto', '#llinen', '#sti')"
herukka,valkoherukka,N,N,valko,prefix,"('valko#', 'hera', '#ua', '#kka')"
Havanna,havannalainen,N,J,lainen,suffix,"('Havanna', '#lainen')"
lippo,lipota,N,V,ta,suffix,"('lippo', '#ta')"
tähti,tähdellinen,N,J,llinen,suffix,"('tähti', '#llinen')"
merkitys,merkityksellinen,N,J,llinen,suffix,"('merkitys', '#llinen')"
kaatumatauti,kaatumatautinen,N,N,inen,suffix,"('kaatumatauti', '#inen')"
varastella,varastelu,V,N,u,suffix,"('varas', '#taa', '#ella', '#u')"
armelias,armeliaisuus,J,N,uus,suffix,"('armo', '#elias', '#uus')"
vakavarainen,vakavaraisuus,J,N,uus,suffix,"('vakavarainen', '#uus')"
seksuaalinen,epäseksuaalinen,J,J,epä,prefix,"('epä#', 'seksuaalinen')"
vanne,vannehtia,N,V,htia,suffix,"('vanne', '#htia')"
taara,taarata,N,V,ata,suffix,"('taara', '#ata')"
taarata,taaraus,V,N,us,suffix,"('taara', '#ata', '#us')"
niukka,niukkuus,J,N,uus,suffix,"('niukka', '#uus')"
ansaita,ansaitsematon,V,J,maton,suffix,"('ansa', '#ita', '#maton')"
terä,teroittaa,N,V,oittaa,suffix,"('terä', '#oittaa')"
snobi,snobismi,N,N,ismi,suffix,"('snobi', '#ismi')"
kanta,kannas,N,N,s,suffix,"('kanta', '#s')"
tunnus,tunnukseton,N,J,ton,suffix,"('tuntea', '#us', '#ton')"
luu,luutua,N,V,tua,suffix,"('luu', '#tua')"
väsyä,väsyminen,V,N,minen,suffix,"('väsyä', '#minen')"
ottaa osaa,osanottaja,V,N,ja,suffix,"('ottaa osaa', '#ja')"
kapea,kaventaa,J,V,ntaa,suffix,"('kapea', '#ntaa')"
atomi,antiatomi,N,N,anti,prefix,"('anti#', 'atomi')"
vaka,vakuus,J,N,uus,suffix,"('vaka', '#uus')"
kirjoitus,pikakirjoitus,N,N,pika,prefix,"('pika#', 'kirja', '#oittaa', '#us')"
kuva,lähikuva,N,N,lähi,prefix,"('lähi#', 'kuva')"
kenraali,kenraalitar,N,N,tar,suffix,"('kenraali', '#tar')"
meri,ulkomeri,N,N,ulko,prefix,"('ulko#', 'meri')"
johto,pääjohto,N,N,pää,prefix,"('pää#', 'johtaa', '#o')"
korjata,korjaamo,V,N,mo,suffix,"('korjata', '#mo')"
lanta,apulanta,U,N,apu,prefix,"('apu#', 'lanta')"
lannoite,keinolannoite,N,N,keino,prefix,"('keino#', 'lanta', '#oittaa', '#e')"
korva,välikorva,N,N,väli,prefix,"('väli#', 'korva')"
sulkea,oikosulkea,V,V,oiko,prefix,"('oiko#', 'sulkea')"
rasvainen,vähärasvainen,J,J,vähä,prefix,"('vähä#', 'rasva', '#inen')"
oivallinen,oivallisesti,J,R,sti,suffix,"('oiva', '#llinen', '#sti')"
erinomainen,erinomaisesti,J,R,sti,suffix,"('erinomainen', '#sti')"
oiva,oivallinen,J,J,llinen,suffix,"('oiva', '#llinen')"
evä,evällinen,N,J,llinen,suffix,"('evä', '#llinen')"
ruskea,ruskehtava,J,J,htava,suffix,"('ruskea', '#htava')"
oma,ikioma,J,J,iki,prefix,"('iki#', 'oma')"
rintama,eturintama,N,N,etu,prefix,"('etu#', 'rinta', '#ma')"
murtaa,murrettu,V,J,ttu,suffix,"('murtaa', '#ttu')"
murtua,murtunut,V,J,nut,suffix,"('murtaa', '#ua', '#nut')"
verrata,verrattain,V,R,ttain,suffix,"('verta', '#ta', '#ttain')"
idiomaattinen,idiomaattisuus,J,N,uus,suffix,"('idiomaattinen', '#uus')"
idiomaattinen,idiomaattisesti,J,R,sti,suffix,"('idiomaattinen', '#sti')"
kello,kellokas,N,N,kas,suffix,"('kello', '#kas')"
supista,supina,V,N,na,suffix,"('supista', '#na')"
nautinto,nautinnollinen,N,J,llinen,suffix,"('nauttia', '#nto', '#llinen')"
valmistaa,valmistus,V,N,us,suffix,"('valmis', '#taa', '#us')"
jyvä,täysjyvä,N,N,täys,prefix,"('täys#', 'jyvä')"
penni,pennonen,N,N,nen,suffix,"('penni', '#nen')"
virta,Virtanen,J,N,nen,suffix,"('virta', '#nen')"
niemi,Nieminen,N,N,nen,suffix,"('niemi', '#nen')"
mäki,Mäkinen,N,N,nen,suffix,"('mäki', '#nen')"
koski,Koskinen,N,N,nen,suffix,"('koski', '#nen')"
järvi,Järvinen,N,N,nen,suffix,"('järvi', '#nen')"
Heikki,Heikkinen,N,N,nen,suffix,"('Heikki', '#nen')"
korho,Korhonen,J,N,nen,suffix,"('korho', '#nen')"
kyy,kyinen,N,J,inen,suffix,"('kyy', '#inen')"
päätösvalta,päätösvaltainen,N,J,inen,suffix,"('päätösvalta', '#inen')"
piirustaa,piirustus,V,N,us,suffix,"('piiri', '#u', '#staa', '#us')"
kauppa,lähikauppa,N,N,lähi,prefix,"('lähi#', 'kauppa')"
hiertää,hierre,V,N,e,suffix,"('hiertää', '#e')"
sävel,yläsävel,N,N,ylä,prefix,"('ylä#', 'sävel')"
ikäraja,yläikäraja,N,N,ylä,prefix,"('ylä#', 'ikäraja')"
mäki,ylämäki,N,N,ylä,prefix,"('ylä#', 'mäki')"
laidoittaa,laidoitus,V,N,us,suffix,"('laita', '#oittaa', '#us')"
kohtuus,kohtuullinen,N,J,llinen,suffix,"('kohta', '#uus', '#llinen')"
simpukka,arkkisimpukka,N,N,arkki,prefix,"('arkki#', 'simpukka')"
tiedustella,tiedustelu,V,N,u,suffix,"('tiedustaa', '#ella', '#u')"
sonnustaa,sonnustautua,V,V,utua,suffix,"('sonnustaa', '#utua')"
viertää,vierto,V,N,o,suffix,"('viertää', '#o')"
sopia,soveltaa,N,V,eltaa,suffix,"('sopa', '#ia', '#eltaa')"
rauhanomainen,rauhanomaisesti,N,R,sti,suffix,"('rauhanomainen', '#sti')"
pusku,puskuttaa,N,V,ttaa,suffix,"('puskea', '#u', '#ttaa')"
tuhka,tuhkamainen,N,J,mainen,suffix,"('tuhka', '#mainen')"
saivartaa,saivartaja,V,N,ja,suffix,"('saivar', '#taa', '#ja')"
aikainen,väliaikainen,J,J,väli,prefix,"('väli#', 'aika', '#inen')"
tiedottaa,tiedotus,V,N,us,suffix,"('tietää', '#o', '#ttaa', '#us')"
tunnistaa,tunnistamaton,V,J,maton,suffix,"('tuntea', '#istaa', '#maton')"
konekieli,konekielinen,N,J,inen,suffix,"('konekieli', '#inen')"
vihjata,vihjaus,V,N,us,suffix,"('vihjata', '#us')"
seura,seurallinen,N,J,llinen,suffix,"('seura', '#llinen')"
pujottelu,suurpujottelu,N,N,suur,prefix,"('suur#', 'pujoa', '#ttaa', '#ella', '#u')"
tarkka,pikkutarkka,J,J,pikku,prefix,"('pikku#', 'tarkka')"
kähmiä,salakähmäinen,V,J,sala,prefix,"('sala#', 'kähmiä')"
salakähmäinen,salakähmäisesti,J,R,sti,suffix,"('sala#', 'kähmiä', '#sti')"
koko,kookas,J,J,kas,suffix,"('koko', '#kas')"
oikeus,etuoikeus,N,N,etu,prefix,"('etu#', 'oikea', '#us')"
väylä,pääväylä,N,N,pää,prefix,"('pää#', 'väylä')"
kiillottaa,kiillotus,V,N,us,suffix,"('kiiltää', '#o', '#ttaa', '#us')"
arvopaperistaa,arvopaperistaminen,V,N,minen,suffix,"('arvopaperi', '#istaa', '#minen')"
turha,turhautua,J,V,utua,suffix,"('turha', '#utua')"
Mantšuria,mantšurialainen,N,J,lainen,suffix,"('Mantšuria', '#lainen')"
sametti,samettinen,N,J,inen,suffix,"('sametti', '#inen')"
järvi,tekojärvi,N,N,teko,prefix,"('teko#', 'järvi')"
lepo,lepuuttaa,N,V,uuttaa,suffix,"('levätä', '#o', '#uuttaa')"
paikata,paikko,V,N,o,suffix,"('paikka', '#ta', '#o')"
liikahappoinen,liikahappoisuus,J,N,uus,suffix,"('liikahappoinen', '#uus')"
liikalihava,liikalihavuus,J,N,uus,suffix,"('liikalihava', '#uus')"
paha,pahis,J,N,is,suffix,"('paha', '#is')"
selkäranka,selkärangaton,N,J,ton,suffix,"('selkäranka', '#ton')"
vyötiäinen,pikkuvyötiäinen,N,N,pikku,prefix,"('pikku#', 'vyötiäinen')"
puhdistaa,puhdistaja,V,N,ja,suffix,"('puhdas', '#istaa', '#ja')"
karkailla,karkailu,V,N,u,suffix,"('karata', '#illa', '#u')"
käytävä,salakäytävä,N,N,sala,prefix,"('sala#', 'käytävä')"
oja,salaoja,N,N,sala,prefix,"('sala#', 'oja')"
šaahi,šaahitar,N,N,tar,suffix,"('šaahi', '#tar')"
sensuroida,sensurointi,V,N,nti,suffix,"('sensuroida', '#nti')"
-foria,heteroforia,N,N,hetero,prefix,"('hetero#', '-foria')"
atomi,heteroatomi,N,N,hetero,prefix,"('hetero#', 'atomi')"
ontelo,ontelomainen,N,J,mainen,suffix,"('ontelo', '#mainen')"
tuoni,tuonela,N,N,la,suffix,"('tuoni', '#la')"
aakkosellinen,aakkosellisuus,J,N,uus,suffix,"('aakkonen', '#llinen', '#uus')"
aalto,aaltomainen,N,J,mainen,suffix,"('aalto', '#mainen')"
aasimainen,aasimaisuus,J,N,uus,suffix,"('aasi', '#mainen', '#uus')"
puu,puusto,N,N,sto,suffix,"('puu', '#sto')"
kaakattaa,kaakatus,V,N,us,suffix,"('kaakattaa', '#us')"
kotkottaa,kotkotus,V,N,us,suffix,"('kotkottaa', '#us')"
käyttöjärjestelmä,käyttis,N,N,is,suffix,"('käyttöjärjestelmä', '#is')"
tuntea,tuntija,V,N,ja,suffix,"('tuntea', '#ja')"
näennäissatunnainen,näennäissatunnaisuus,J,N,uus,suffix,"('näennäissatunnainen', '#uus')"
huuhtoa,huuhdonta,V,N,nta,suffix,"('huuhtoa', '#nta')"
pilata,pilaus,V,N,us,suffix,"('pilata', '#us')"
tasapaino,tasapainottaa,N,V,ttaa,suffix,"('tasa#', 'painaa', '#o', '#ttaa')"
panttilaina,panttilainasto,N,N,sto,suffix,"('panttilaina', '#sto')"
paistaa,uppopaistaa,V,V,uppo,prefix,"('uppo#', 'paistaa')"
uppopaistaa,uppopaistaminen,V,N,minen,suffix,"('uppo#', 'paistaa', '#minen')"
friteerata,friteeraus,V,N,us,suffix,"('friteerata', '#us')"
napostella,naposteltava,V,N,tava,suffix,"('napostella', '#tava')"
hinnoittaa,hinnoitella,V,V,ella,suffix,"('hinta', '#oittaa', '#ella')"
vuorokausi,vuorokautinen,N,J,inen,suffix,"('vuorokausi', '#inen')"
flaviini,riboflaviini,N,N,ribo,prefix,"('ribo#', 'flaviini')"
vuokra,vuokrata,N,V,ta,suffix,"('vuokra', '#ta')"
väärentää,väärentäminen,V,N,minen,suffix,"('väärentää', '#minen')"
teurastaa,teurastamo,V,N,mo,suffix,"('teuras', '#taa', '#mo')"
polvi,polvistua,N,V,stua,suffix,"('polvi', '#stua')"
käsittää,käsite,V,N,e,suffix,"('käsittää', '#e')"
jauhentaa,jauhentua,V,V,ua,suffix,"('jauhaa', '#ntaa', '#ua')"
jauhaa,jauhautua,V,V,utua,suffix,"('jauhaa', '#utua')"
kaventaa,kaventua,V,V,ua,suffix,"('kapea', '#ntaa', '#ua')"
varma,varmasti,J,R,sti,suffix,"('varma', '#sti')"
turha,turhamainen,J,J,mainen,suffix,"('turha', '#mainen')"
hapattaa,hapate,V,N,e,suffix,"('hapan', '#ta', '#ttaa', '#e')"
juoksuttaa,juoksute,V,N,e,suffix,"('juosta', '#uttaa', '#e')"
juoksettaa,juoksete,V,N,e,suffix,"('juosta', '#ttaa', '#e')"
ammottaa,ammottava,V,J,va,suffix,"('ammo', '#ttaa', '#va')"
keikaroida,keikarointi,V,N,nti,suffix,"('keikari', '#oida', '#nti')"
keikari,keikarimainen,N,J,mainen,suffix,"('keikari', '#mainen')"
keikarimainen,keikarimaisuus,J,N,uus,suffix,"('keikari', '#mainen', '#uus')"
kiehahtaa,kiehauttaa,V,V,uttaa,suffix,"('kiehua', '#ahtaa', '#uttaa')"
maustaa,maustamaton,V,J,maton,suffix,"('maku', '#staa', '#maton')"
Abhasia,abhasialainen,N,J,lainen,suffix,"('Abhasia', '#lainen')"
imu,imuttaa,N,V,ttaa,suffix,"('imeä', '#u', '#ttaa')"
loikka,loikata,N,V,ta,suffix,"('loikka', '#ta')"
kostua,kostuttaa,V,V,ttaa,suffix,"('kostaa', '#ua', '#ttaa')"
kosteuttaa,kosteuttaja,V,N,ja,suffix,"('kostaa', '#ea', '#us', '#ttaa', '#ja')"
kosteus,kosteuttaa,N,V,ttaa,suffix,"('kostaa', '#ea', '#us', '#ttaa')"
multa,multava,N,J,va,suffix,"('multa', '#va')"
veltostua,veltostuttaa,V,V,ttaa,suffix,"('veltto', '#staa', '#ua', '#ttaa')"
poltin,jälkipoltin,N,N,jälki,prefix,"('jälki#', 'polttaa', '#in')"
tulla,tulema,V,N,ma,suffix,"('tulla', '#ma')"
räiskähtää,räiskäle,V,N,le,suffix,"('räiskähtää', '#le')"
liueta,liukeneva,V,J,va,suffix,"('liueta', '#va')"
voitonriemuinen,voitonriemuisesti,J,R,sti,suffix,"('voitonriemuinen', '#sti')"
riemukas,riemukkaasti,J,R,sti,suffix,"('riemu', '#kas', '#sti')"
riemu,riemukas,N,J,kas,suffix,"('riemu', '#kas')"
riemuita,riemuitseva,V,J,va,suffix,"('riemu', '#ita', '#va')"
valittaa,valitettava,V,J,ttava,suffix,"('valittaa', '#ttava')"
valittava,valittavasti,J,R,sti,suffix,"('valittaa', '#va', '#sti')"
huoltaa,huolto,V,N,o,suffix,"('huoli', '#taa', '#o')"
mutka,äkkimutka,N,N,äkki,prefix,"('äkki#', 'mutka')"
askare,askarruttaa,N,V,uttaa,suffix,"('askare', '#uttaa')"
jää,kiintojää,N,N,kiinto,prefix,"('kiinto#', 'jää')"
numero,irtonumero,N,N,irto,prefix,"('irto#', 'numero')"
harustaa,harustettu,V,J,ttu,suffix,"('harus', '#taa', '#ttu')"
harus,harustaa,N,V,taa,suffix,"('harus', '#taa')"
ehdokas,apuehdokas,N,N,apu,prefix,"('apu#', 'ehto', '#kas')"
lento,lennokki,R,N,kki,suffix,"('lentää', '#o', '#kki')"
pilli,pillike,N,N,ke,suffix,"('pilli', '#ke')"
tasasuhtainen,tasasuhtaisuus,J,N,uus,suffix,"('tasasuhtainen', '#uus')"
pilari,keskipilari,N,N,keski,prefix,"('keski#', 'pilari')"
muistella,muistelma,V,N,ma,suffix,"('muistaa', '#ella', '#ma')"
purjelautailla,purjelautailu,V,N,u,suffix,"('purjelauta', '#illa', '#u')"
purjelauta,purjelautailla,N,V,illa,suffix,"('purjelauta', '#illa')"
purjelautailla,purjelautailija,V,N,ja,suffix,"('purjelauta', '#illa', '#ja')"
vanu,vanuttaa,N,V,ttaa,suffix,maximum recursion depth exceeded
huopua,huovuttaa,V,V,ttaa,suffix,"('huopa', '#ua', '#ttaa')"
kirjata,kirjailla,V,V,illa,suffix,"('kirja', '#ata', '#illa')"
kirja,kirjoa,N,V,oa,suffix,"('kirja', '#oa')"
karmea,karmia,J,V,ia,suffix,"('karmea', '#ia')"
nukleotidi,oligonukleotidi,N,N,oligo,prefix,"('oligo#', 'nukleotidi')"
omaleimainen,omaleimaisuus,J,N,uus,suffix,"('omaleimainen', '#uus')"
ohut,ohuehko,J,J,hko,suffix,"('ohut', '#hko')"
ohut,ohuesti,J,R,sti,suffix,"('ohut', '#sti')"
onnekas,onnekkaasti,J,R,sti,suffix,"('onni', '#kas', '#sti')"
oikeus,oikeudellinen,N,J,llinen,suffix,"('oikea', '#us', '#llinen')"
oikeudenmukainen,oikeudenmukaisesti,J,R,sti,suffix,"('oikeudenmukainen', '#sti')"
oire,oireisto,N,N,sto,suffix,"('oire', '#sto')"
osuva,osuvasti,J,R,sti,suffix,"('osa', '#ta', '#ua', '#va', '#sti')"
ordovikikausi,ordovikikautinen,N,J,inen,suffix,"('ordovikikausi', '#inen')"
otella,ottelija,V,N,ja,suffix,"('ottaa', '#ella', '#ja')"
odotettu,odotetunlainen,J,J,lainen,suffix,"('odotettu', '#lainen')"
outo,oudohko,J,J,hko,suffix,"('outo', '#hko')"
sauma,saumuri,N,N,uri,suffix,"('sauma', '#uri')"
intomielinen,intomielisesti,J,R,sti,suffix,"('intomielinen', '#sti')"
ikävöidä,ikävöinti,V,N,nti,suffix,"('ikävöidä', '#nti')"
parta,irtoparta,N,N,irto,prefix,"('irto#', 'parta')"
baari,isobaari,N,N,iso,prefix,"('iso#', 'baari')"
istuttaa,istute,V,N,e,suffix,"('istua', '#ttaa', '#e')"
itara,itaruus,J,N,uus,suffix,"('itara', '#uus')"
itara,itarasti,J,R,sti,suffix,"('itara', '#sti')"
itku,itkuinen,N,J,inen,suffix,"('itkeä', '#u', '#inen')"
itsepintainen,itsepintaisesti,J,R,sti,suffix,"('itsepintainen', '#sti')"
itsepintainen,itsepintaisuus,J,N,uus,suffix,"('itsepintainen', '#uus')"
saastutus,itsesaastutus,N,N,itse,prefix,"('itse#', 'saasta', '#ua', '#ttaa', '#us')"
saastuttaja,itsesaastuttaja,N,N,itse,prefix,"('itse#', 'saasta', '#ua', '#ttaa', '#ja')"
ruoskinta,itseruoskinta,N,N,itse,prefix,"('itse#', 'ruoska', '#ia', '#nta')"
itsetyytyväinen,itsetyytyväisesti,J,R,sti,suffix,"('itse#', 'tyytyä', '#inen', '#sti')"
idealisoida,idealisointi,V,N,nti,suffix,"('idealisoida', '#nti')"
liftata,liftaaja,V,N,ja,suffix,"('liftata', '#ja')"
liftata,liftaus,V,N,us,suffix,"('liftata', '#us')"
lihas,lihaksisto,N,N,sto,suffix,"('liha', '#s', '#sto')"
homogeeninen,homogeenisuus,J,N,uus,suffix,"('homogeeninen', '#uus')"
ikäraja,alaikäraja,N,N,ala,prefix,"('ala#', 'ikäraja')"
bingo,bingota,N,V,ta,suffix,"('bingo', '#ta')"
blokata,blokkaus,V,N,us,suffix,"('blokata', '#us')"
bongata,bongaus,V,N,us,suffix,"('bongata', '#us')"
eliminoida,eliminointi,V,N,nti,suffix,"('eliminoida', '#nti')"
fokusoida,fokusointi,V,N,nti,suffix,"('fokusoida', '#nti')"
fluoroida,fluorointi,V,N,nti,suffix,"('fluori', '#oida', '#nti')"
haju,hajustaa,N,V,staa,suffix,"('haju', '#staa')"
seksi,heteroseksi,N,N,hetero,prefix,"('hetero#', 'seksi')"
jodi,jodioida,N,V,oida,suffix,"('jodi', '#oida')"
kaava,kaavake,N,N,ke,suffix,"('kaava', '#ke')"
kaava,kaavamainen,N,J,mainen,suffix,"('kaava', '#mainen')"
karsas,karsea,J,J,ea,suffix,"('karsas', '#ea')"
kietoa,kietoutua,V,V,utua,suffix,"('kietoa', '#utua')"
paju,pajukko,N,N,kko,suffix,"('paju', '#kko')"
pompata,pomppu,V,N,u,suffix,"('pompata', '#u')"
purjehtia,purjehtija,V,N,ja,suffix,"('purje', '#htia', '#ja')"
risu,risukko,N,N,kko,suffix,"('risu', '#kko')"
sana,sanaton,N,J,ton,suffix,"('sana', '#ton')"
sonta,sontia,N,V,ia,suffix,"('sonta', '#ia')"
surkastaa,surkastua,V,V,ua,suffix,"('surku', '#ea', '#staa', '#ua')"
surffailla,surffailija,V,N,ja,suffix,"('surffata', '#illa', '#ja')"
surra,sureksia,V,V,ksia,suffix,"('surra', '#ksia')"
tahti,tahdistaa,N,V,istaa,suffix,"('tahti', '#istaa')"
tahti,tahdikas,N,J,kas,suffix,"('tahti', '#kas')"
takapaju,takapajula,N,N,la,suffix,"('taka#', 'paju', '#la')"
teoria,teorioida,N,V,oida,suffix,"('teoria', '#oida')"
toive,toiveikas,N,J,kas,suffix,"('toivoa', '#e', '#kas')"
tunneli,tunneloida,N,V,oida,suffix,"('tunneli', '#oida')"
raja,yläraja,N,N,ylä,prefix,"('ylä#', 'raja')"
ammoin,ammoinen,R,J,inen,suffix,"('ammo', '#in', '#inen')"
arvoitus,arvoituksellinen,N,J,llinen,suffix,"('arvoitus', '#llinen')"
esitys,esityksellinen,N,J,llinen,suffix,"('esitys', '#llinen')"
mainen,etumainen,J,J,etu,prefix,"('etu#', 'maa', '#inen')"
absorboida,absorbointi,V,N,nti,suffix,"('absorboida', '#nti')"
ahdistaa,ahdistaja,V,N,ja,suffix,"('ahdas', '#istaa', '#ja')"
aiheuttaa,aiheuttaja,V,N,ja,suffix,"('aihe', '#uttaa', '#ja')"
alistaa,alistus,V,N,us,suffix,"('alinen', '#taa', '#us')"
arvella,arvelu,N,N,u,suffix,"('arvata', '#ella', '#u')"
astia,astiasto,N,N,sto,suffix,"('astia', '#sto')"
auditoida,auditointi,V,N,nti,suffix,"('auditoida', '#nti')"
kohta,epäkohta,N,N,epä,prefix,"('epä#', 'kohta')"
