source_word,target_word,source_pos,target_pos,morpheme,type,segments
Creme,cremefarben,N,J,farben,suffix,"('Creme', '#farben')"
Crème,crèmefarben,N,J,farben,suffix,"('Crème', '#farben')"
Sturm,stürmen,N,V,en,suffix,"('Sturm', '#en')"
Lauf,Umlauf,N,N,um,prefix,"('um#', 'Lauf')"
posten,Poster,V,N,er,suffix,"('posten', '#er')"
verheimlichen,Verheimlichung,V,N,ung,suffix,"('verheimlichen', '#ung')"
machen,weitermachen,V,V,weiter,prefix,"('weiter#', 'machen')"
bekommen,hinbekommen,V,V,hin,prefix,"('hin#', 'be#', 'kommen')"
bekommen,hinzubekommen,V,V,hinzu,prefix,"('hinzu#', 'be#', 'kommen')"
Schmiere,schmierig,N,J,ig,suffix,"('Schmiere', '#ig')"
aller,allerseits,J,R,seits,suffix,"('aller', '#seits')"
versehrt,unversehrt,J,J,un,prefix,"('un#', 'versehren', '#t')"
unversehrt,Unversehrtheit,J,N,heit,suffix,"('un#', 'versehren', '#t', '#heit')"
Fahne,Fähnrich,N,N,rich,suffix,"('Fahne', '#rich')"
Hummel,Hummelchen,N,N,chen,suffix,"('Hummel', '#chen')"
vergegenwärtigen,Vergegenwärtigung,V,N,ung,suffix,"('vergegenwärtigen', '#ung')"
Kuchen,Küchlein,N,N,lein,suffix,"('Kuchen', '#lein')"
Schwein,Schweinchen,N,N,chen,suffix,"('Schwein', '#chen')"
bewaffnet,unbewaffnet,J,J,un,prefix,"('un#', 'bewaffnet')"
Band,Bändchen,N,N,chen,suffix,"('Band', '#chen')"
Bart,Bärtchen,N,N,chen,suffix,"('Bart', '#chen')"
Bett,Bettchen,N,N,chen,suffix,"('Bett', '#chen')"
Boot,Bötchen,N,N,chen,suffix,"('Boot', '#chen')"
Brett,Brettchen,N,N,chen,suffix,"('Brett', '#chen')"
Brocken,Bröckchen,N,N,chen,suffix,"('Brocken', '#chen')"
Bursche,Bürschchen,N,N,chen,suffix,"('Bursche', '#chen')"
Decke,Deckchen,N,N,chen,suffix,"('Deck', '#e', '#chen')"
Ecke,Eckchen,N,N,chen,suffix,"('Ecke', '#chen')"
Imperator,imperatorisch,N,J,isch,suffix,"('Imperator', '#isch')"
Feder,Federchen,N,N,chen,suffix,"('Feder', '#chen')"
gucken,angucken,V,V,an,prefix,"('an#', 'gucken')"
kucken,ankucken,V,V,an,prefix,"('an#', 'kucken')"
Flasche,Fläschchen,N,N,chen,suffix,"('Flasche', '#chen')"
Fleck,Fleckchen,N,N,chen,suffix,"('Fleck', '#chen')"
Frucht,Früchtchen,N,N,chen,suffix,"('Frucht', '#chen')"
suspendieren,Suspendierung,V,N,ung,suffix,"('suspendieren', '#ung')"
bringen,wegbringen,V,V,weg,prefix,"('weg#', 'bringen')"
Oligopolist,oligopolistisch,N,J,isch,suffix,"('Oligopol', '#ist', '#isch')"
Oligopol,Oligopolist,N,N,ist,suffix,"('Oligopol', '#ist')"
Oligopolist,Oligopolistin,N,N,in,suffix,"('Oligopol', '#ist', '#in')"
gleichen,begleichen,J,V,be,prefix,"('be#', 'gleich', '#en')"
begleichen,Begleichung,V,N,ung,suffix,"('be#', 'gleich', '#en', '#ung')"
Ahn,Urahn,N,N,ur,prefix,"('ur#', 'Ahn')"
locken,verlocken,V,V,ver,prefix,"('ver#', 'locken')"
Treuhänder,treuhänderisch,N,J,isch,suffix,"('Treuhänder', '#isch')"
bekommen,zurückbekommen,V,V,zurück,prefix,"('zurück#', 'be#', 'kommen')"
bieten,gebieten,V,V,ge,prefix,"('ge#', 'bieten')"
Kultur,Aquakultur,N,N,aqua,prefix,"('aqua#', 'Kultur')"
fischen,überfischen,V,V,über,prefix,"('über#', 'fischen')"
schicken,anschicken,V,V,an,prefix,"('an#', 'schicken')"
absehbar,unabsehbar,J,J,un,prefix,"('un#', 'ab#', 'sehen', '#bar')"
Alpen,Voralpen,N,N,vor,prefix,"('vor#', 'Alpen')"
satteln,absatteln,V,V,ab,prefix,"('ab#', 'satteln')"
fassen,abfassen,V,V,ab,prefix,"('ab#', 'fassen')"
Kraft,kraftlos,N,J,los,suffix,"('Kraft', '#los')"
abstufen,Abstufung,V,N,ung,suffix,"('ab#', 'stufen', '#ung')"
schwätzen,Geschwätz,V,N,ge,prefix,"('ge#', 'schwätzen')"
Behagen,Unbehagen,N,N,un,prefix,"('un#', 'Behagen')"
vertiefen,Vertiefung,V,N,ung,suffix,"('vertiefen', '#ung')"
knüpfen,verknüpfen,V,V,ver,prefix,"('ver#', 'knüpfen')"
fassen,verfassen,V,V,ver,prefix,"('ver#', 'fassen')"
Landesverräter,landesverräterisch,N,J,isch,suffix,"('Landesverrat', '#er', '#isch')"
Landesverrat,Landesverräter,N,N,er,suffix,"('Landesverrat', '#er')"
Landesverräter,Landesverräterin,N,N,in,suffix,"('Landesverrat', '#er', '#in')"
gehen,hingehen,V,V,hin,prefix,"('hin#', 'gehen')"
schauen,umschauen,V,V,um,prefix,"('um#', 'schauen')"
schleunig,schleunigst,J,R,st,suffix,"('schleunig', '#st')"
Stripper,Stripperin,N,N,in,suffix,"('Stripper', '#in')"
besiegbar,unbesiegbar,J,J,un,prefix,"('un#', 'be#', 'Sieg', '#bar')"
neigen,verneigen,V,V,ver,prefix,"('ver#', 'neigen')"
Ehre,ehrbar,N,J,bar,suffix,"('Ehre', '#bar')"
Hexe,Hexerei,N,N,erei,suffix,"('Hexe', '#erei')"
willkürlich,unwillkürlich,J,J,un,prefix,"('un#', 'Willkür', '#lich')"
Geräusch,geräuschlos,N,J,los,suffix,"('ge#', 'rauschen', '#los')"
unbesiegbar,Unbesiegbarkeit,J,N,keit,suffix,"('un#', 'be#', 'Sieg', '#bar', '#keit')"
laufen,herlaufen,V,V,her,prefix,"('her#', 'laufen')"
Psychopath,Psychopathin,N,N,in,suffix,"('psycho#', '-path', '#in')"
Psychopath,psychopathisch,N,J,isch,suffix,"('psycho#', '-path', '#isch')"
intensivieren,Intensivierung,V,N,ung,suffix,"('intensiv', '#ieren', '#ung')"
lebenslang,lebenslänglich,J,J,lich,suffix,"('lebenslang', '#lich')"
Revolverheld,Revolverheldin,N,N,in,suffix,"('Revolverheld', '#in')"
schlucken,hinunterschlucken,V,V,hinunter,prefix,"('hinunter#', 'schlucken')"
knallen,abknallen,V,V,ab,prefix,"('ab#', 'knallen')"
zahlen,zurückzahlen,V,V,zurück,prefix,"('zurück#', 'Zahl', '#en')"
zurückzahlen,Zurückzahlung,V,N,ung,suffix,"('zurück#', 'Zahl', '#en', '#ung')"
rühren,anrühren,V,V,an,prefix,"('an#', 'rühren')"
Rebell,rebellisch,N,J,isch,suffix,"('Rebell', '#isch')"
Wind,windwärts,N,R,wärts,suffix,"('Wind', '#wärts')"
Dreck,Scheißdreck,N,N,scheiß,prefix,"('scheiß#', 'Dreck')"
vergewaltigen,Vergewaltiger,V,N,er,suffix,"('vergewaltigen', '#er')"
Vergewaltiger,Vergewaltigerin,N,N,in,suffix,"('vergewaltigen', '#er', '#in')"
gewahr,gewahren,J,V,en,suffix,"('gewahr', '#en')"
besorgt,unbesorgt,J,J,un,prefix,"('un#', 'be#', 'Sorge')"
unbesorgt,Unbesorgtheit,J,N,heit,suffix,"('un#', 'be#', 'Sorge', '#heit')"
Fund,fündig,N,J,ig,suffix,"('Fund', '#ig')"
weilen,verweilen,V,V,ver,prefix,"('ver#', 'weilen')"
stehen,dastehen,N,V,da,prefix,"('da#', 'stehen')"
vertuschen,Vertuschung,V,N,ung,suffix,"('ver#', 'tuschen', '#ung')"
wohl,unwohl,R,J,un,prefix,"('un#', 'wohl')"
Karl,Karlchen,N,N,chen,suffix,"('Karl', '#chen')"
Weg,Sonderweg,N,N,sonder,prefix,"('sonder#', 'Weg')"
Kerl,Kerlchen,N,N,chen,suffix,"('Kerl', '#chen')"
Mensch,Mitmensch,N,N,mit,prefix,"('mit#', 'Mensch')"
erschüttern,Erschütterung,V,N,ung,suffix,"('erschüttern', '#ung')"
tragen,zutragen,V,V,zu,prefix,"('zu#', 'tragen')"
Naturwissenschaft,naturwissenschaftlich,N,J,lich,suffix,"('Naturwissenschaft', '#lich')"
Marjell,Marjellchen,N,N,chen,suffix,"('Marjell', '#chen')"
Margell,Margellchen,N,N,chen,suffix,"('Margell', '#chen')"
Merseburg,Merseburger,N,J,er,suffix,"('Merseburg', '#er')"
Fuß,Füßchen,N,N,chen,suffix,"('Fuß', '#chen')"
Gasse,Gässchen,N,N,chen,suffix,"('Gasse', '#chen')"
Glocke,Glöckchen,N,N,chen,suffix,"('Glocke', '#chen')"
Halm,Hälmchen,N,N,chen,suffix,"('Halm', '#chen')"
Hammer,Hämmerchen,N,N,chen,suffix,"('Hamm', '#er', '#chen')"
Hans,Hänschen,N,N,chen,suffix,"('Hans', '#chen')"
Haar,Härchen,N,N,chen,suffix,"('Haar', '#chen')"
Haufen,Häufchen,N,N,chen,suffix,"('Haufen', '#chen')"
Haut,Häutchen,N,N,chen,suffix,"('Haut', '#chen')"
Heft,Heftchen,N,N,chen,suffix,"('Heft', '#chen')"
Hintertür,Hintertürchen,N,N,chen,suffix,"('hinter#', 'Tür', '#chen')"
Holz,Hölzchen,N,N,chen,suffix,"('Holz', '#chen')"
Merseburger,Merseburgerin,N,N,in,suffix,"('Merseburg', '#er', '#in')"
Hut,Hütchen,N,N,chen,suffix,"('Hut', '#chen')"
Kanne,Kännchen,N,N,chen,suffix,"('Kanne', '#chen')"
Magdeburg,Magdeburger,N,N,er,suffix,"('Magdeburg', '#er')"
gaukeln,Gaukelei,V,N,ei,suffix,"('gaukeln', '#ei')"
zerstören,zerstörbar,V,J,bar,suffix,"('zer#', 'stören', '#bar')"
denken,mitdenken,V,V,mit,prefix,"('mit#', 'denken')"
denken,umdenken,V,V,um,prefix,"('um#', 'denken')"
denken,zurückdenken,V,V,zurück,prefix,"('zurück#', 'denken')"
denken,durchdenken,V,V,durch,prefix,"('durch#', 'denken')"
rufen,ausrufen,V,V,aus,prefix,"('aus#', 'rufen')"
rufen,hereinrufen,V,V,herein,prefix,"('herein#', 'rufen')"
gespannt,Gespanntheit,J,N,heit,suffix,"('gespannt', '#heit')"
Pedant,pedantisch,N,J,isch,suffix,"('Pedant', '#isch')"
erlesen,auserlesen,V,V,aus,prefix,"('aus#', 'er#', 'lesen')"
drohen,androhen,V,V,an,prefix,"('an#', 'drohen')"
Dorn,dornig,N,J,ig,suffix,"('Dorn', '#ig')"
vermenschlichen,Vermenschlichung,V,N,ung,suffix,"('vermenschlichen', '#ung')"
Länge,Überlänge,N,N,über,prefix,"('über#', 'lang', '#e')"
Grund,grundlos,N,J,los,suffix,"('Grund', '#los')"
Inland,inländisch,N,J,isch,suffix,"('Inland', '#isch')"
verzeihlich,unverzeihlich,J,J,un,prefix,"('un#', 'ver#', 'zeihen', '#lich')"
verzeihen,verzeihlich,V,J,lich,suffix,"('ver#', 'zeihen', '#lich')"
Wirbel,wirbellos,N,J,los,suffix,"('Wirbel', '#los')"
tauchen,untertauchen,V,V,unter,prefix,"('unter#', 'tauchen')"
wischen,verwischen,V,V,ver,prefix,"('ver#', 'wischen')"
Schauspieler,Schauspielerei,N,N,ei,suffix,"('Schauspiel', '#er', '#ei')"
Akrobat,Akrobatin,N,N,in,suffix,"('Akrobat', '#in')"
reisen,verreisen,V,V,ver,prefix,"('ver#', 'reisen')"
platzen,zerplatzen,V,V,zer,prefix,"('zer#', 'platzen')"
kratzen,abkratzen,V,V,ab,prefix,"('ab#', 'kratzen')"
regelmäßig,unregelmäßig,J,J,un,prefix,"('un#', 'Regel', '#mäßig')"
feuchten,befeuchten,V,V,be,prefix,"('be#', 'feucht', '#en')"
Geschmack,geschmackvoll,N,J,voll,suffix,"('Geschmack', '#voll')"
Bär,Bärin,N,N,in,suffix,"('Bär', '#in')"
hacken,abhacken,V,V,ab,prefix,"('ab#', 'hacken')"
wöhnen,verwöhnen,V,V,ver,prefix,"('ver#', 'wöhnen')"
acht,Achter,N,N,er,suffix,"('acht', '#er')"
Rausch,rauschig,N,J,ig,suffix,"('Rausch', '#ig')"
Löffel,Löffelchen,N,N,chen,suffix,"('Löffel', '#chen')"
Talent,talentvoll,N,J,voll,suffix,"('Talent', '#voll')"
Herz,herzlos,N,J,los,suffix,"('Herz', '#los')"
Dorn,Dörnchen,N,N,chen,suffix,"('Dorn', '#chen')"
Wagemut,wagemutig,N,J,ig,suffix,"('Wagemut', '#ig')"
fragen,abfragen,V,V,ab,prefix,"('ab#', 'fragen')"
Puppe,Püppchen,N,N,chen,suffix,"('Puppe', '#chen')"
schwellen,Schwellung,V,N,ung,suffix,"('schwellen', '#ung')"
Offizier,Unteroffizier,N,N,unter,prefix,"('unter#', 'Offizier')"
Unteroffizier,Unteroffizierin,N,N,in,suffix,"('unter#', 'Offizier', '#in')"
Summe,Sümmchen,N,N,chen,suffix,"('Summe', '#chen')"
Landstreicher,Landstreicherin,N,N,in,suffix,"('Landstreicher', '#in')"
Landstreicher,Landstreicherei,N,N,ei,suffix,"('Landstreicher', '#ei')"
Wirbel,wirbeln,N,V,n,suffix,"('Wirbel', '#n')"
ausrasten,Ausraster,V,N,er,suffix,"('aus#', 'rasten', '#er')"
Abend,abendlich,N,J,lich,suffix,"('Abend', '#lich')"
kommen,drankommen,V,V,dran,prefix,"('dran#', 'kommen')"
tönen,ertönen,V,V,er,prefix,"('er#', 'tönen')"
klopfen,Klopfer,V,N,er,suffix,"('klopfen', '#er')"
anrufen,Anrufer,V,N,er,suffix,"('an#', 'rufen', '#er')"
Anrufer,Anruferin,N,N,in,suffix,"('an#', 'rufen', '#er', '#in')"
Batik,batiken,N,V,en,suffix,"('Batik', '#en')"
klappen,aufklappen,V,V,auf,prefix,"('auf#', 'klappen')"
rieseln,herabrieseln,V,V,herab,prefix,"('herab#', 'rieseln')"
lockern,Lockerung,V,N,ung,suffix,"('lockern', '#ung')"
böse,Bosheit,J,N,heit,suffix,"('böse', '#heit')"
senden,absenden,V,V,ab,prefix,"('ab#', 'senden')"
wünschen,verwünschen,V,V,ver,prefix,"('ver#', 'wünschen')"
Physik,Metaphysik,N,N,meta,prefix,"('meta#', 'physisch', '#ik')"
Maßstab,maßstabsgetreu,N,J,getreu,suffix,"('Maßstab', '#getreu')"
Maßstab,maßstabsgerecht,N,J,gerecht,suffix,"('Maßstab', '#gerecht')"
kurbeln,ankurbeln,V,V,an,prefix,"('an#', 'kurbeln')"
ankurbeln,Ankurbelung,V,N,ung,suffix,"('an#', 'kurbeln', '#ung')"
Backe,Apfelbäckchen,N,N,chen,suffix,"('Backe', '#chen')"
gewohnt,ungewohnt,J,J,un,prefix,"('un#', 'gewohnt')"
schummeln,Schummelei,V,N,ei,suffix,"('schummeln', '#ei')"
reden,mitreden,N,V,mit,prefix,"('mit#', 'reden')"
Witz,Witzbold,N,N,bold,suffix,"('Witz', '#bold')"
Witzbold,Witzboldin,N,N,in,suffix,"('Witz', '#bold', '#in')"
stechen,niederstechen,V,V,nieder,prefix,"('nieder#', 'stechen')"
Gewalttäter,Gewalttäterin,N,N,in,suffix,"('Gewalttat', '#er', '#in')"
Kassenpatient,Kassenpatientin,N,N,in,suffix,"('Kassenpatient', '#in')"
Privatpatient,Privatpatientin,N,N,in,suffix,"('Privatpatient', '#in')"
Mann,Männlein,N,N,lein,suffix,"('Mann', '#lein')"
Leiharbeiter,Leiharbeiterin,N,N,in,suffix,"('Leiharbeit', '#er', '#in')"
Mitwisser,Mitwisserschaft,N,N,schaft,suffix,"('Mitwisser', '#schaft')"
Mitwisser,Mitwisserin,N,N,in,suffix,"('Mitwisser', '#in')"
schreiten,fortschreiten,V,V,fort,prefix,"('fort#', 'schreiten')"
treiben,vorantreiben,V,V,voran,prefix,"('voran#', 'treiben')"
Zwangsarbeiter,Zwangsarbeiterin,N,N,in,suffix,"('Zwangsarbeit', '#er', '#in')"
schicken,zurückschicken,V,V,zurück,prefix,"('zurück#', 'schicken')"
Finger,fingerfertig,N,J,fertig,suffix,"('Finger', '#fertig')"
fingerfertig,Fingerfertigkeit,J,N,keit,suffix,"('Finger', '#fertig', '#keit')"
Magd,Mägdchen,N,N,chen,suffix,"('Magd', '#chen')"
Magd,Mägdlein,N,N,lein,suffix,"('Magd', '#lein')"
Reiz,reizvoll,N,J,voll,suffix,"('Reiz', '#voll')"
verfluchen,Verfluchung,V,N,ung,suffix,"('ver#', 'fluchen', '#ung')"
Gaugraf,Gaugräfin,N,N,in,suffix,"('Gaugraf', '#in')"
Angst,angstvoll,N,J,voll,suffix,"('Angst', '#voll')"
Opa,Uropa,N,N,ur,prefix,"('ur#', 'Opa')"
gefleckt,Geflecktheit,J,N,heit,suffix,"('gefleckt', '#heit')"
Tier,Untier,N,N,un,prefix,"('un#', 'Tier')"
Tatverdacht,tatverdächtig,N,J,ig,suffix,"('Tatverdacht', '#ig')"
Lehen,Afterlehen,N,N,after,prefix,"('after#', 'Lehen')"
ableiten,ableitbar,V,J,bar,suffix,"('ab#', 'leiten', '#bar')"
Instinkt,Urinstinkt,N,N,ur,prefix,"('ur#', 'Instinkt')"
Abstimmung,Urabstimmung,N,N,ur,prefix,"('ur#', 'ab#', 'stimmen', '#ung')"
Text,Urtext,N,N,ur,prefix,"('ur#', 'Text')"
besonnen,Besonnenheit,J,N,heit,suffix,"('besonnen', '#heit')"
stürmen,erstürmen,V,V,er,prefix,"('er#', 'Sturm', '#en')"
liefern,überliefern,V,V,über,prefix,"('über#', 'liefern')"
Verkäufer,Verkäuferin,N,N,in,suffix,"('ver#', 'kaufen', '#er', '#in')"
Nordost,nordöstlich,N,J,lich,suffix,"('Nordost', '#lich')"
starr,starrköpfig,J,J,köpfig,suffix,"('starr', '#köpfig')"
Zottel,zottelig,N,J,ig,suffix,"('Zotte', '#el', '#ig')"
überteuern,Überteuerung,V,N,ung,suffix,"('überteuern', '#ung')"
Satz,Vorsatz,N,N,vor,prefix,"('vor#', 'Satz')"
spüren,verspüren,V,V,ver,prefix,"('ver#', 'spüren')"
kiesen,erkiesen,V,V,er,prefix,"('er#', 'kiesen')"
Visa,visafrei,N,J,frei,suffix,"('Visa', '#frei')"
Visum,visumfrei,N,J,frei,suffix,"('Visum', '#frei')"
Roman,romanhaft,N,J,haft,suffix,"('Roman', '#haft')"
einander,übereinander,R,R,über,prefix,"('über#', 'einander')"
wenden,zuwenden,V,V,zu,prefix,"('zu#', 'wenden')"
eigenverantwortlich,Eigenverantwortlichkeit,J,N,keit,suffix,"('eigenverantwortlich', '#keit')"
Horde,hordenweise,N,R,weise,suffix,"('Horde', '#weise')"
spötteln,Spöttelei,V,N,ei,suffix,"('spötteln', '#ei')"
vordenken,Vordenker,V,N,er,suffix,"('vor#', 'denken', '#er')"
Vordenker,Vordenkerin,N,N,in,suffix,"('vor#', 'denken', '#er', '#in')"
deklinieren,deklinierbar,V,J,bar,suffix,"('deklinieren', '#bar')"
requirieren,Requirierung,V,N,ung,suffix,"('requirieren', '#ung')"
verhandeln,verhandelbar,V,J,bar,suffix,"('ver#', 'handeln', '#bar')"
verhandelbar,Verhandelbarkeit,J,N,keit,suffix,"('ver#', 'handeln', '#bar', '#keit')"
Woche,-wöchig,N,U,ig,suffix,"('Woche', '#ig')"
strafen,abstrafen,V,V,ab,prefix,"('ab#', 'strafen')"
abstrafen,Abstrafung,V,N,ung,suffix,"('ab#', 'strafen', '#ung')"
sagen,ansagen,N,V,an,prefix,"('an#', 'sagen')"
stellen,umstellen,V,V,um,prefix,"('um#', 'stellen')"
blitzen,abblitzen,V,V,ab,prefix,"('ab#', 'blitzen')"
häufen,anhäufen,V,V,an,prefix,"('an#', 'häufen')"
gehen,fortgehen,V,V,fort,prefix,"('fort#', 'gehen')"
Sinn,Widersinn,N,N,wider,prefix,"('wider#', 'Sinn')"
drängen,zurückdrängen,V,V,zurück,prefix,"('zurück#', 'drängen')"
entmachten,Entmachtung,V,N,ung,suffix,"('entmachten', '#ung')"
tragen,tragfähig,V,J,fähig,suffix,"('tragen', '#fähig')"
gönnen,missgönnen,V,V,miss,prefix,"('miss#', 'gönnen')"
beweisen,beweisbar,V,J,bar,suffix,"('be#', 'weisen', '#bar')"
beweisbar,Beweisbarkeit,J,N,keit,suffix,"('be#', 'weisen', '#bar', '#keit')"
beweisbar,unbeweisbar,J,J,un,prefix,"('un#', 'be#', 'weisen', '#bar')"
Muster,musterhaft,N,J,haft,suffix,"('Muster', '#haft')"
unbeweisbar,Unbeweisbarkeit,J,N,keit,suffix,"('un#', 'be#', 'weisen', '#bar', '#keit')"
widerlegbar,Widerlegbarkeit,J,N,keit,suffix,"('wider#', 'legen', '#bar', '#keit')"
unwiderlegbar,Unwiderlegbarkeit,J,N,keit,suffix,"('un#', 'wider#', 'legen', '#bar', '#keit')"
amerikanisch,unamerikanisch,J,J,un,prefix,"('un#', 'Amerika', '#anisch')"
bringen,abbringen,V,V,ab,prefix,"('ab#', 'bringen')"
eng,verengen,N,V,ver,prefix,"('ver#', 'eng')"
dunkel,stockdunkel,J,J,stock,prefix,"('stock#', 'dunkel')"
zärtlich,Zärtlichkeit,J,N,keit,suffix,"('zart', '#lich', '#keit')"
Seil,Seiler,N,N,er,suffix,"('Seil', '#er')"
Schwein,Minischwein,N,N,mini,prefix,"('mini#', 'Schwein')"
Ingenieur,Elektroingenieur,N,N,elektro,prefix,"('elektro#', 'Ingenieur')"
stehlen,bestehlen,V,V,be,prefix,"('be#', 'stehlen')"
okkult,Okkultist,J,N,ist,suffix,"('okkult', '#ist')"
Schlesien,Schlesier,N,N,er,suffix,"('Schlesien', '#er')"
grapschen,begrapschen,V,V,be,prefix,"('be#', 'grapschen')"
laufen,durchlaufen,V,V,durch,prefix,"('durch#', 'laufen')"
decken,eindecken,V,V,ein,prefix,"('ein#', 'Dach', '#en')"
Dialog,dialogfähig,N,J,fähig,suffix,"('Dialog', '#fähig')"
lächerlich,Lächerlichkeit,J,N,keit,suffix,"('lächerlich', '#keit')"
Temperatur,temperieren,N,V,ieren,suffix,"('Temperatur', '#ieren')"
hören,mithören,V,V,mit,prefix,"('mit#', 'hören')"
Pole,Polentum,N,N,tum,suffix,"('Pole', '#tum')"
Rassist,rassistisch,N,J,isch,suffix,"('Rasse', '#ist', '#isch')"
Dieb,Dieberei,N,N,erei,suffix,"('Dieb', '#erei')"
Kleinstaat,Kleinstaaterei,N,N,erei,suffix,"('Kleinstaat', '#erei')"
Grenze,Obergrenze,N,N,ober,prefix,"('ober#', 'Grenze')"
befremden,befremdlich,V,J,lich,suffix,"('befremden', '#lich')"
Turin,turinisch,N,J,isch,suffix,"('Turin', '#isch')"
Turin,Turiner,N,N,er,suffix,"('Turin', '#er')"
programmieren,einprogrammieren,V,V,ein,prefix,"('ein#', 'Programm', '#ieren')"
Hinterbank,Hinterbänkler,N,N,ler,suffix,"('Hinterbank', '#ler')"
Hinterbänkler,Hinterbänklerin,N,N,in,suffix,"('Hinterbank', '#ler', '#in')"
Wahlkämpfer,Wahlkämpferin,N,N,in,suffix,"('Wahlkampf', '#er', '#in')"
schneien,einschneien,V,V,ein,prefix,"('ein#', 'schneien')"
freut,überfreut,V,J,über,prefix,"('über#', 'freut')"
Tat,Untat,N,N,un,prefix,"('un#', 'Tat')"
ankommen,Ankömmling,V,N,ling,suffix,"('an#', 'kommen', '#ling')"
auferstehen,wiederauferstehen,V,V,wieder,prefix,"('wieder#', 'auf#', 'er#', 'stehen')"
beschaffen,Beschaffenheit,J,N,heit,suffix,"('be#', 'schaffen', '#heit')"
drei,dreierlei,U,J,erlei,suffix,"('drei', '#erlei')"
viel,vielerlei,J,J,erlei,suffix,"('viel', '#erlei')"
verschwenden,Verschwender,V,N,er,suffix,"('verschwenden', '#er')"
Verschwender,Verschwenderin,N,N,in,suffix,"('verschwenden', '#er', '#in')"
auszahlen,Auszahlung,V,N,ung,suffix,"('aus#', 'Zahl', '#en', '#ung')"
zusammenziehen,Zusammenziehung,V,N,ung,suffix,"('zusammen#', 'ziehen', '#ung')"
Begehr,begehrlich,N,J,lich,suffix,"('Begehr', '#lich')"
kriegen,unterkriegen,V,V,unter,prefix,"('unter#', 'kriegen')"
jähren,verjähren,V,V,ver,prefix,"('ver#', 'Jahr', '#en')"
überholen,Überholung,V,N,ung,suffix,"('über#', 'holen', '#ung')"
Überschwang,überschwänglich,N,J,lich,suffix,"('Überschwang', '#lich')"
Oberösterreich,oberösterreichisch,N,N,isch,suffix,"('Oberösterreich', '#isch')"
demokratisch,undemokratisch,J,J,un,prefix,"('un#', 'Demokrat', '#isch')"
schwarzsehen,Schwarzseher,V,N,er,suffix,"('schwarzsehen', '#er')"
Schwarzseher,Schwarzseherin,N,N,in,suffix,"('schwarzsehen', '#er', '#in')"
Nerv,nervig,N,J,ig,suffix,"('Nerv', '#ig')"
Ruf,Rückruf,N,N,rück,prefix,"('rück#', 'Ruf')"
individualisieren,Individualisierung,V,N,ung,suffix,"('individualisieren', '#ung')"
Hand,handlich,N,J,lich,suffix,"('Hand', '#lich')"
handlich,Handlichkeit,J,N,keit,suffix,"('Hand', '#lich', '#keit')"
einziehen,einziehbar,V,J,bar,suffix,"('ein#', 'ziehen', '#bar')"
firn,Firne,J,N,e,suffix,"('firn', '#e')"
klassifizieren,Klassifizierung,V,N,ung,suffix,"('klassifizieren', '#ung')"
Familie,Unterfamilie,N,N,unter,prefix,"('unter#', 'Familie')"
Kaukasien,kaukasisch,N,N,isch,suffix,"('Kaukasien', '#isch')"
Kupfer,kupferig,N,N,ig,suffix,"('Kupfer', '#ig')"
schmal,schmalbrüstig,J,J,brüstig,suffix,"('schmal', '#brüstig')"
Busch,buschig,N,N,ig,suffix,"('Busch', '#ig')"
bejagen,Bejagung,V,N,ung,suffix,"('be#', 'jagen', '#ung')"
Nest,Nestling,N,N,ling,suffix,"('Nest', '#ling')"
Familie,Überfamilie,N,N,über,prefix,"('über#', 'Familie')"
sperren,aussperren,V,V,aus,prefix,"('aus#', 'sperren')"
Wahn,wahnhaft,N,J,haft,suffix,"('Wahn', '#haft')"
Bestatter,Bestatterin,N,N,in,suffix,"('be#', 'statt', '#er', '#in')"
rühren,verrühren,V,V,ver,prefix,"('ver#', 'rühren')"
Irrwitz,irrwitzig,N,J,ig,suffix,"('Irrwitz', '#ig')"
Gott,gottlos,N,J,los,suffix,"('Gott', '#los')"
ideal,idealerweise,J,R,erweise,suffix,"('ideal', '#erweise')"
streuen,einstreuen,V,V,ein,prefix,"('ein#', 'streuen')"
glauben,glaublich,V,J,lich,suffix,"('glauben', '#lich')"
abzweigen,Abzweigung,V,N,ung,suffix,"('abzweigen', '#ung')"
fragen,erfragen,V,V,er,prefix,"('er#', 'fragen')"
klären,verklären,V,V,ver,prefix,"('ver#', 'klären')"
Gasse,Gassi,N,N,i,suffix,"('Gasse', '#i')"
Schneider,Schneiderlein,N,N,lein,suffix,"('schneiden', '#er', '#lein')"
steigen,Steiger,V,N,er,suffix,"('steigen', '#er')"
Kröse,Gekröse,N,N,ge,prefix,"('ge#', 'Kröse')"
umzingeln,Umzingelung,V,N,ung,suffix,"('umzingeln', '#ung')"
fordern,unterfordern,V,V,unter,prefix,"('unter#', 'fordern')"
Vorgänger,Vorgängerin,N,N,in,suffix,"('vor#', 'Gang', '#er', '#in')"
Redakteur,Redakteurin,N,N,in,suffix,"('Redaktion', '#eur', '#in')"
Fotograf,Fotografin,N,N,in,suffix,"('Fotografie', '#graf', '#in')"
Buchhändler,Buchhändlerin,N,N,in,suffix,"('Buchhandel', '#er', '#in')"
Dank,Undank,N,N,un,prefix,"('un#', 'Dank')"
Germanist,Germanistik,N,N,ik,suffix,"('Germanist', '#ik')"
Schwadron,schwadronieren,N,V,ieren,suffix,"('Schwadron', '#ieren')"
ehelich,unehelich,J,J,un,prefix,"('un#', 'Ehe', '#lich')"
