source_word,target_word,source_pos,target_pos,morpheme,type,segments
vega,veguero,N,J,ero,suffix,"('vega', '#ero')"
pavo,pavero,N,N,ero,suffix,"('pavo', '#ero')"
distancia,equidistancia,N,N,equi,prefix,"('equi#', 'distancia')"
existente,coexistente,J,J,co,prefix,"('co#', 'existir', '#ente')"
atacar,contraatacar,V,V,contra,prefix,"('contra#', 'atacar')"
ofensiva,contraofensiva,N,N,contra,prefix,"('contra#', 'ofensiva')"
bilingüe,bilingüismo,J,N,ismo,suffix,"('bilingüe', '#ismo')"
tarso,tarsero,N,N,ero,suffix,"('tarso', '#ero')"
Luis,Luisito,N,N,ito,suffix,"('Luis', '#ito')"
pedo,pedito,N,N,ito,suffix,"('pedo', '#ito')"
leal,desleal,J,J,des,prefix,"('des#', 'leal')"
temporal,occipitotemporal,J,J,occipito,prefix,"('occipito#', 'temporal')"
druida,druidismo,N,N,ismo,suffix,"('druida', '#ismo')"
dual,dualista,J,J,ista,suffix,"('dual', '#ista')"
estratégico,estratégicamente,J,R,mente,suffix,"('estratégico', '#mente')"
conspirar,conspirador,V,N,dor,suffix,"('conspirar', '#dor')"
procesador,microprocesador,J,N,micro,prefix,"('micro#', 'proceso', '#ar', '#dor')"
advenir,advenedizo,V,J,izo,suffix,"('advenir', '#izo')"
geriatría,geriátrico,N,J,ico,suffix,"('geriatría', '#ico')"
cuarto,cuarterón,N,N,ón,suffix,"('cuarto', '#ón')"
bajo,bajeza,J,N,eza,suffix,"('bajo', '#eza')"
sicológico,sicológicamente,J,R,mente,suffix,"('sicológico', '#mente')"
instinto,instintivo,N,J,ivo,suffix,"('instinto', '#ivo')"
cordillera,precordillera,N,N,pre,prefix,"('pre#', 'cordel', '#era')"
instintivo,instintivamente,J,R,mente,suffix,"('instinto', '#ivo', '#mente')"
anticipado,anticipadamente,J,R,mente,suffix,"('anticipar', '#ado', '#mente')"
profesional,profesionalmente,J,R,mente,suffix,"('profesión', '#al', '#mente')"
encarnar,encarnación,V,N,ción,suffix,"('encarnar', '#ción')"
oral,oralidad,J,N,idad,suffix,"('oral', '#idad')"
formalizar,formalización,V,N,ción,suffix,"('formal', '#izar', '#ción')"
exagerado,exageradamente,J,R,mente,suffix,"('exagerado', '#mente')"
crítico,criticón,J,J,ón,suffix,"('crítico', '#ón')"
anécdota,anecdótico,N,J,ico,suffix,"('anécdota', '#ico')"
patrimonial,patrimonialismo,J,N,ismo,suffix,"('patrimonial', '#ismo')"
majadero,majaderamente,N,R,mente,suffix,"('majar', '#dero', '#mente')"
retrospectivo,retrospectivamente,J,R,mente,suffix,"('retrospectivo', '#mente')"
impactar,impactante,V,J,ante,suffix,"('impacto', '#ar', '#ante')"
sentido,contrasentido,J,N,contra,prefix,"('contra#', 'sentir', '#ido')"
Zamora,zamorano,N,J,ano,suffix,"('Zamora', '#ano')"
estoico,estoicamente,N,R,mente,suffix,"('estoico', '#mente')"
hábil,hábilmente,J,R,mente,suffix,"('hábil', '#mente')"
sacro,sagrario,J,N,ario,suffix,"('sacro', '#ario')"
lástima,lastimoso,N,J,oso,suffix,"('lástima', '#oso')"
entorpecer,entorpecimiento,V,N,miento,suffix,"('entorpecer', '#miento')"
llano,llanamente,N,R,mente,suffix,"('llano', '#mente')"
hacer,hacedero,V,J,dero,suffix,"('hacer', '#dero')"
péndola,pendolista,N,N,ista,suffix,"('péndola', '#ista')"
termal,hidrotermal,J,J,hidro,prefix,"('hidro#', 'termas', '#al')"
unificación,reunificación,N,N,re,prefix,"('re#', 'unificar', '#ción')"
unificar,reunificar,V,V,re,prefix,"('re#', 'unificar')"
enciclopedia,enciclopedista,N,N,ista,suffix,"('enciclopedia', '#ista')"
enfisema,enfisematoso,N,J,oso,suffix,"('enfisema', '#oso')"
conforme,disconforme,J,J,dis,prefix,"('dis#', 'conforme')"
erudito,eruditamente,J,R,mente,suffix,"('erudito', '#mente')"
febril,febrilmente,J,R,mente,suffix,"('febril', '#mente')"
incontenible,inconteniblemente,J,R,mente,suffix,"('in#', 'contenible', '#mente')"
inequívoco,inequívocamente,J,R,mente,suffix,"('inequívoco', '#mente')"
gazmoño,gazmoñería,J,N,ería,suffix,"('gazmoño', '#ería')"
zurriago,zurriagazo,N,N,azo,suffix,"('zurriago', '#azo')"
clic,clicar,N,V,ar,suffix,"('clic', '#ar')"
esmerar,esmerado,V,J,ado,suffix,"('esmerar', '#ado')"
extranjero,extranjerismo,J,N,ismo,suffix,"('extranjero', '#ismo')"
eficiente,eficientemente,J,R,mente,suffix,"('eficiente', '#mente')"
decir,redecir,V,V,re,prefix,"('re#', 'decir')"
decir,condecir,V,V,con,prefix,"('con#', 'decir')"
fantasía,fantasiar,N,V,ar,suffix,"('fantasía', '#ar')"
Bermudas,bermudeño,N,J,eño,suffix,"('Bermudas', '#eño')"
diálogo,dialogar,N,V,ar,suffix,"('diálogo', '#ar')"
héroe,antihéroe,N,N,anti,prefix,"('anti#', 'héroe')"
heroína,antiheroína,N,N,anti,prefix,"('anti#', 'heroína')"
liquidar,liquidación,V,N,ción,suffix,"('liquidar', '#ción')"
Zaragoza,zaragozano,N,J,ano,suffix,"('Zaragoza', '#ano')"
León,leonés,N,J,és,suffix,"('León', '#és')"
Valle de Arán,aranés,N,J,és,suffix,"('Valle de Arán', '#és')"
alentarse,desalentarse,V,V,des,prefix,"('des#', 'alentarse')"
cabildo,cabildero,N,N,ero,suffix,"('cabildo', '#ero')"
Málaga,malagueño,N,J,eño,suffix,"('Málaga', '#eño')"
enmascarar,desenmascarar,V,V,des,prefix,"('des#', 'enmascarar')"
crítica,autocrítica,N,N,auto,prefix,"('auto#', 'crítica')"
Riga,rigués,N,J,és,suffix,"('Riga', '#és')"
bien,rebien,N,R,re,prefix,"('re#', 'bien')"
cerveza,cervecería,N,N,ería,suffix,"('cerveza', '#ería')"
sidra,sidrería,N,N,ería,suffix,"('sidra', '#ería')"
fruta,frutero,N,J,ero,suffix,"('fruta', '#ero')"
moco,mocar,N,V,ar,suffix,"('moco', '#ar')"
aspa,aspar,N,V,ar,suffix,"('aspa', '#ar')"
multitud,multitudinario,N,J,ario,suffix,"('multitud', '#ario')"
capacitar,capacitación,V,N,ción,suffix,"('capacitar', '#ción')"
castaña,castañero,N,N,ero,suffix,"('castaña', '#ero')"
Humahuaca,humahuaqueño,N,J,eño,suffix,"('Humahuaca', '#eño')"
Barcelona,barcelonés,N,J,és,suffix,"('Barcelona', '#és')"
folklore,folklorista,N,N,ista,suffix,"('folklore', '#ista')"
prenda,prendero,N,N,ero,suffix,"('prenda', '#ero')"
cerraja,cerrajero,N,N,ero,suffix,"('cerraja', '#ero')"
empanada,empanadilla,N,N,illa,suffix,"('empanar', '#ada', '#illa')"
chupar,chupito,V,N,ito,suffix,"('chupar', '#ito')"
entraña,entrañar,J,V,ar,suffix,"('entraña', '#ar')"
asechar,asechanza,V,N,anza,suffix,"('asechar', '#anza')"
borrico,borriquero,N,N,ero,suffix,"('borrico', '#ero')"
comer,comedero,V,J,dero,suffix,"('comer', '#dero')"
pronunciar,pronunciable,V,J,able,suffix,"('pronunciar', '#able')"
verosímil,inverosímil,J,J,in,prefix,"('in#', 'verosímil')"
inflamar,inflamable,V,J,able,suffix,"('inflamar', '#able')"
loco,locamente,N,R,mente,suffix,"('loco', '#mente')"
embotellar,embotellamiento,V,N,miento,suffix,"('embotellar', '#miento')"
cipo,cipote,N,J,ote,suffix,"('cipo', '#ote')"
funa,funar,N,V,ar,suffix,"('funa', '#ar')"
pronunciar,pronunciador,V,N,dor,suffix,"('pronunciar', '#dor')"
sultán,sultanato,N,N,ato,suffix,"('sultán', '#ato')"
aconsejar,desaconsejar,V,V,des,prefix,"('des#', 'a#', 'consejo', '#ar')"
calificar,descalificar,V,V,des,prefix,"('des#', 'calificar')"
fatal,fatalista,J,J,ista,suffix,"('fatal', '#ista')"
concertar,desconcertar,V,V,des,prefix,"('des#', 'concertar')"
navegación,circunnavegación,N,N,circun,prefix,"('circun#', 'navegar', '#ción')"
coloquial,coloquialmente,J,R,mente,suffix,"('coloquio', '#al', '#mente')"
verano,veraniego,N,J,iego,suffix,"('verano', '#iego')"
acatar,desacatar,V,V,des,prefix,"('des#', 'a#', 'catar')"
acoplar,desacoplar,V,V,des,prefix,"('des#', 'acoplar')"
leve,levemente,N,R,mente,suffix,"('leve', '#mente')"
zarrapastro,zarrapastroso,N,J,oso,suffix,"('zarrapastro', '#oso')"
camilla,camillero,N,N,ero,suffix,"('cama', '#illa', '#ero')"
ininterrumpido,ininterrumpidamente,J,R,mente,suffix,"('ininterrumpido', '#mente')"
altanero,altanería,J,N,ería,suffix,"('altanero', '#ería')"
altivo,altivez,J,N,ez,suffix,"('alto', '#ivo', '#ez')"
alto,altivo,J,J,ivo,suffix,"('alto', '#ivo')"
arte,artero,N,J,ero,suffix,"('arte', '#ero')"
duelo,duelista,N,N,ista,suffix,"('duelo', '#ista')"
atribuir,atribuible,V,J,ible,suffix,"('atribuir', '#ible')"
averiguar,averiguable,V,J,able,suffix,"('averiguar', '#able')"
tacha,tachuela,N,N,uela,suffix,"('tacha', '#uela')"
rudo,rudamente,J,R,mente,suffix,"('rudo', '#mente')"
chicle,chicloso,N,J,oso,suffix,"('chicle', '#oso')"
animado,animadamente,J,R,mente,suffix,"('animado', '#mente')"
vivaz,vivacidad,J,N,idad,suffix,"('vivaz', '#idad')"
arrendar,arrendajo,V,N,ajo,suffix,"('a#', 'renda', '#ajo')"
ostentar,ostentoso,V,J,oso,suffix,"('ostentar', '#oso')"
botella,botillería,N,N,ería,suffix,"('botella', '#ería')"
botella,botellón,N,N,ón,suffix,"('botella', '#ón')"
abusar,abusador,V,N,dor,suffix,"('abuso', '#ar', '#dor')"
acompañar,acompañamiento,V,N,miento,suffix,"('acompañar', '#miento')"
hospedar,hospedaje,V,N,aje,suffix,"('hospedar', '#aje')"
amoldar,amoldable,V,J,able,suffix,"('amoldar', '#able')"
adaptar,adaptador,V,N,dor,suffix,"('adaptar', '#dor')"
esquiar,esquiador,V,N,dor,suffix,"('esquí', '#ar', '#dor')"
adulto,adultez,J,N,ez,suffix,"('adulto', '#ez')"
advenir,advenimiento,V,N,miento,suffix,"('advenir', '#miento')"
aconsejar,aconsejable,V,J,able,suffix,"('a#', 'consejo', '#ar', '#able')"
águila,aguilera,N,N,era,suffix,"('águila', '#era')"
espacial,aeroespacial,J,J,aero,prefix,"('aero#', 'espacio', '#al')"
amor,amorío,N,N,ío,suffix,"('amor', '#ío')"
torpe,torpeza,J,N,eza,suffix,"('torpe', '#eza')"
vengar,vengador,V,N,dor,suffix,"('vengar', '#dor')"
cándido,candidez,J,N,ez,suffix,"('cándido', '#ez')"
asentir,asentimiento,V,N,miento,suffix,"('asentir', '#miento')"
afirmación,autoafirmación,N,N,auto,prefix,"('auto#', 'afirmar', '#ción')"
agradable,agradablemente,J,R,mente,suffix,"('agradar', '#able', '#mente')"
climático,climatizar,J,V,izar,suffix,"('clima', '#ico', '#izar')"
alcanzar,alcanzable,V,J,able,suffix,"('alcanzar', '#able')"
buharda,buhardilla,N,N,illa,suffix,"('buharda', '#illa')"
hermoso,hermosamente,J,R,mente,suffix,"('hermoso', '#mente')"
alinear,alineamiento,V,N,miento,suffix,"('alinear', '#miento')"
centralización,descentralización,J,N,des,prefix,"('des#', 'central', '#izar', '#ción')"
alternar,alternancia,V,N,ancia,suffix,"('alternar', '#ancia')"
alternar,alternador,V,N,dor,suffix,"('alternar', '#dor')"
amalgama,amalgamar,N,V,ar,suffix,"('amalgama', '#ar')"
ambicioso,ambiciosamente,J,R,mente,suffix,"('ambición', '#oso', '#mente')"
análisis,psicoanálisis,N,N,psico,prefix,"('psico#', 'análisis')"
anarquía,anárquico,N,J,ico,suffix,"('anarquía', '#ico')"
anclar,anclaje,V,N,aje,suffix,"('ancla', '#ar', '#aje')"
anestesia,anestésico,N,J,ico,suffix,"('anestesia', '#ico')"
Franco,franquismo,N,N,ismo,suffix,"('Franco', '#ismo')"
amigable,amigabilidad,J,N,idad,suffix,"('amigo', '#able', '#idad')"
anular,anulación,V,N,ción,suffix,"('anular', '#ción')"
anual,anualidad,J,N,idad,suffix,"('anual', '#idad')"
antagonista,antagonizar,J,V,izar,suffix,"('antagonista', '#izar')"
aborto,antiaborto,N,J,anti,prefix,"('anti#', 'aborto')"
aéreo,antiaéreo,J,J,anti,prefix,"('anti#', 'aéreo')"
democrático,antidemocrático,J,J,anti,prefix,"('anti#', 'democrático')"
feminista,antifeminista,N,J,anti,prefix,"('anti#', 'feminista')"
transpirante,antitranspirante,N,N,anti,prefix,"('anti#', 'transpirante')"
inflacionario,antiinflacionario,J,J,anti,prefix,"('anti#', 'inflar', '#ción', '#ario')"
imperialista,antiimperialista,N,J,anti,prefix,"('anti#', 'imperio', '#al', '#ista')"
imperialismo,antiimperialismo,N,N,anti,prefix,"('anti#', 'imperio', '#al', '#ismo')"
tabaco,antitabaco,N,J,anti,prefix,"('anti#', 'tabaco')"
robo,antirrobo,N,J,anti,prefix,"('anti#', 'robo')"
arbitrar,arbitraje,V,N,aje,suffix,"('árbitro', '#ar', '#aje')"
águila,aguileño,N,J,eño,suffix,"('águila', '#eño')"
acertado,acertadamente,J,R,mente,suffix,"('a#', 'cierto', '#ado', '#mente')"
apoplejía,apopléjico,N,J,ico,suffix,"('apoplejía', '#ico')"
botica,boticario,N,N,ario,suffix,"('botica', '#ario')"
aparecer,aparecimiento,V,N,miento,suffix,"('aparecer', '#miento')"
placāre,aplacar,V,V,a,prefix,"('a#', 'placāre')"
apreciar,apreciativo,V,J,ivo,suffix,"('apreciar', '#ivo')"
apreciar,apreciable,V,J,able,suffix,"('apreciar', '#able')"
aplicar,aplicador,V,N,dor,suffix,"('aplicar', '#dor')"
solicitar,solicitante,V,J,ante,suffix,"('solicitar', '#ante')"
aplacar,aplacamiento,V,N,miento,suffix,"('a#', 'placāre', '#miento')"
apaciguar,apaciguamiento,V,N,miento,suffix,"('apaciguar', '#miento')"
apetecer,apetecible,V,J,ible,suffix,"('apetecer', '#ible')"
aplicable,aplicabilidad,J,N,dad,suffix,"('aplicar', '#able', '#dad')"
cirujano,neurocirujano,N,N,neuro,prefix,"('neuro#', 'cirugía', '#ano')"
maña,mañoso,N,J,oso,suffix,"('maña', '#oso')"
laico,laicizar,J,V,izar,suffix,"('laico', '#izar')"
socialista,sociata,J,J,ata,suffix,"('social', '#ismo', '#ista', '#ata')"
ardor,ardoroso,N,J,oso,suffix,"('ardor', '#oso')"
soplar,resoplar,V,V,re,prefix,"('re#', 'soplar')"
airear,aireación,V,N,ción,suffix,"('aire', '#ear', '#ción')"
listo,listeza,J,N,eza,suffix,"('listo', '#eza')"
regalón,regalonear,J,V,ear,suffix,"('regalón', '#ear')"
atrever,atrevimiento,V,N,miento,suffix,"('atrever', '#miento')"
punto,puntaje,N,N,aje,suffix,"('punto', '#aje')"
lata,latoso,N,J,oso,suffix,"('lata', '#oso')"
orilla,orillero,N,J,ero,suffix,"('aura', '#illa', '#ero')"
tapar,tapadera,V,N,era,suffix,"('tapa', '#ar', '#era')"
soportar,soportable,V,J,able,suffix,"('soportar', '#able')"
puntuar,puntuación,V,N,ción,suffix,"('punto', '#uar', '#ción')"
positrón,positrónico,N,J,ico,suffix,"('positrón', '#ico')"
inspirar,inspirador,V,J,dor,suffix,"('inspirar', '#dor')"
ideal,idealizar,J,V,izar,suffix,"('idea', '#al', '#izar')"
calentar,sobrecalentar,V,V,sobre,prefix,"('sobre#', 'caliente', '#ar')"
bala,antibalas,N,J,anti,prefix,"('anti#', 'bala')"
relámpago,relampaguear,N,V,ear,suffix,"('relámpago', '#ear')"
trascendente,intrascendente,J,J,in,prefix,"('in#', 'trascendente')"
sobrecoger,sobrecogedor,V,J,dor,suffix,"('sobre#', 'coger', '#dor')"
aromatizar,aromatizante,V,N,ante,suffix,"('aromatizar', '#ante')"
cháchara,chacharear,N,V,ear,suffix,"('cháchara', '#ear')"
rapsodia,rapsódico,N,J,ico,suffix,"('rapsodia', '#ico')"
cubierta,sobrecubierta,N,N,sobre,prefix,"('sobre#', 'cubierta')"
plástico,plastificar,N,V,ificar,suffix,"('plástico', '#ificar')"
fincar,afincar,V,V,a,prefix,"('a#', 'fincar')"
secāre,resecar,V,V,re,prefix,"('re#', 'secāre')"
secar,resecar,V,V,re,prefix,"('re#', 'secāre')"
ovo,ovar,N,V,ar,suffix,"('ovo', '#ar')"
súbito,súbitamente,J,R,mente,suffix,"('súbito', '#mente')"
estudio,estudioso,N,J,oso,suffix,"('estudio', '#oso')"
esqueleto,exoesqueleto,N,N,exo,prefix,"('exo#', 'esqueleto')"
almohada,almohadón,N,N,ón,suffix,"('almohada', '#ón')"
plan,planilla,N,N,illa,suffix,"('plan', '#illa')"
mochila,mochilero,N,N,ero,suffix,"('mochil', '#a', '#ero')"
alza,alcista,N,J,ista,suffix,"('alzar', '#a', '#ista')"
encandilar,encandilamiento,V,N,miento,suffix,"('encandilar', '#miento')"
tender,tendedero,V,N,dero,suffix,"('tender', '#dero')"
beato,beatificar,J,V,ificar,suffix,"('beato', '#ificar')"
mejor,mejoría,R,N,ía,suffix,"('mejor', '#ía')"
lectura,relectura,N,N,re,prefix,"('re#', 'lectura')"
catapulta,catapultar,N,V,ar,suffix,"('catapulta', '#ar')"
cartel,cartelera,N,N,era,suffix,"('cartel', '#era')"
genealogía,genealogista,N,N,ista,suffix,"('genealogía', '#ista')"
condescender,condescendiente,V,J,iente,suffix,"('condescender', '#iente')"
genuino,genuinamente,J,R,mente,suffix,"('genuino', '#mente')"
global,globalista,J,J,ista,suffix,"('globo', '#al', '#ista')"
pescado,pescadería,N,N,ería,suffix,"('pescado', '#ería')"
pescado,pescadero,N,N,ero,suffix,"('pescado', '#ero')"
nabo,nabal,N,J,al,suffix,"('nabo', '#al')"
autoestop,autoestopista,N,N,ista,suffix,"('autoestop', '#ista')"
chupar,chupón,V,J,ón,suffix,"('chupar', '#ón')"
chupetear,chupetón,V,N,ón,suffix,"('chupetear', '#ón')"
grandioso,grandiosamente,J,R,mente,suffix,"('grandioso', '#mente')"
Hitler,hitlerismo,N,N,ismo,suffix,"('Hitler', '#ismo')"
bachata,bachatero,N,N,ero,suffix,"('bachata', '#ero')"
impersonal,impersonalmente,J,R,mente,suffix,"('impersonal', '#mente')"
impulsivo,impulsivamente,J,R,mente,suffix,"('impulsivo', '#mente')"
impuro,impuramente,J,R,mente,suffix,"('impuro', '#mente')"
inca,incaico,N,J,ico,suffix,"('inca', '#ico')"
coca,cocalero,N,J,ero,suffix,"('coca', '#ero')"
inconsulto,inconsultamente,J,R,mente,suffix,"('inconsulto', '#mente')"
indiscreto,indiscretamente,J,R,mente,suffix,"('in#', 'discreto', '#mente')"
infantil,infantilmente,J,R,mente,suffix,"('infantil', '#mente')"
operante,inoperante,J,J,in,prefix,"('in#', 'operante')"
insolente,insolentemente,J,R,mente,suffix,"('insolente', '#mente')"
intempestivo,intempestivamente,J,R,mente,suffix,"('in#', 'tempestivo', '#mente')"
brigada,brigadista,N,N,ista,suffix,"('brigada', '#ista')"
poseer,poseedor,V,J,dor,suffix,"('poseer', '#dor')"
alarde,alardear,N,V,ar,suffix,"('alarde', '#ar')"
laboratorio,laboratorista,N,N,ista,suffix,"('laborar', '#torio', '#ista')"
bastón,bastonada,N,N,ada,suffix,"('bastón', '#ada')"
coulomb,nanocoulomb,N,N,nano,prefix,"('nano#', 'coulomb')"
sacar,sonsacar,V,V,son,prefix,"('son#', 'saco', '#ar')"
ser,enseres,V,N,en,prefix,"('en#', 'ser')"
incautar,incautación,V,N,ción,suffix,"('incautar', '#ción')"
pasar,pasota,V,J,ota,suffix,"('pasar', '#ota')"
paso,pasito,N,N,ito,suffix,"('paso', '#ito')"
fuego,fogoso,N,J,oso,suffix,"('fuego', '#oso')"
variar,desvarío,V,N,des,prefix,"('des#', 'variar')"
consejo,consejar,N,V,ar,suffix,"('consejo', '#ar')"
rencor,rencoroso,N,J,oso,suffix,"('rencor', '#oso')"
recargar,recargable,V,J,able,suffix,"('re#', 'cargar', '#able')"
usar,reusar,V,V,re,prefix,"('re#', 'uso', '#ar')"
hipoteca,hipotecario,N,J,ario,suffix,"('hipoteca', '#ario')"
recíproco,recíprocamente,J,R,mente,suffix,"('recíproco', '#mente')"
secular,antisecular,J,J,anti,prefix,"('anti#', 'secular')"
alfalfa,alfalfar,N,N,ar,suffix,"('alfalfa', '#ar')"
alfalfa,alfalfar,N,V,ar,suffix,"('alfalfa', '#ar')"
Mancha,manchego,N,J,ego,suffix,"('Mancha', '#ego')"
profeta,profético,N,J,ico,suffix,"('profeta', '#ico')"
Barcelona,barcelonista,N,J,ista,suffix,"('Barcelona', '#ista')"
serrar,aserrar,V,V,a,prefix,"('a#', 'serrar')"
Álvaro,Álvarez,N,N,ez,suffix,"('Álvaro', '#ez')"
Fernando,Fernández,N,N,ez,suffix,"('Fernando', '#ez')"
Íñigo,Íñiguez,N,N,ez,suffix,"('Íñigo', '#ez')"
Gutierre,Gutiérrez,N,U,ez,suffix,"('Gutierre', '#ez')"
Domingo,Domínguez,N,N,ez,suffix,"('Domingo', '#ez')"
Jimeno,Jiménez,N,N,ez,suffix,"('Jimeno', '#ez')"
Nuño,Núñez,N,N,ez,suffix,"('Nuño', '#ez')"
Bermudo,Bermúdez,N,N,ez,suffix,"('Bermudo', '#ez')"
Marcos,Márquez,N,N,ez,suffix,"('Marcos', '#ez')"
astronauta,astronáutico,N,J,ico,suffix,"('astronauta', '#ico')"
dirigir,redirigir,V,V,re,prefix,"('re#', 'dirigir')"
escanciar,escanciador,V,N,dor,suffix,"('escanciar', '#dor')"
serrar,serrería,V,N,ería,suffix,"('serrar', '#ería')"
heroico,heroicidad,J,N,idad,suffix,"('heroico', '#idad')"
nacionalizar,nacionalización,V,N,ción,suffix,"('nación', '#al', '#izar', '#ción')"
propio,propiamente,J,R,mente,suffix,"('propio', '#mente')"
telefónico,telefónicamente,J,R,mente,suffix,"('teléfono', '#ico', '#mente')"
lumbar,iliolumbar,J,J,ilio,prefix,"('ilio#', 'lumbar')"
cola,colilla,N,N,illa,suffix,"('cola', '#illa')"
puya,puyar,N,V,ar,suffix,"('puya', '#ar')"
hablar,habladuría,V,N,duría,suffix,"('hablar', '#duría')"
recaudar,recaudación,V,N,ción,suffix,"('recaudar', '#ción')"
apóstrofe,apostrofar,N,V,ar,suffix,"('apóstrofe', '#ar')"
desconcertar,desconcertante,V,J,ante,suffix,"('des#', 'concertar', '#ante')"
medir,medidor,V,J,dor,suffix,"('medir', '#dor')"
boludo,boludez,J,N,ez,suffix,"('bola', '#udo', '#ez')"
crujir,crujiente,V,J,iente,suffix,"('crujir', '#iente')"
residencia,residencial,N,J,al,suffix,"('residencia', '#al')"
pato,patoso,N,J,oso,suffix,"('pato', '#oso')"
caber,cabida,V,N,ida,suffix,"('caber', '#ida')"
chocho,chuchería,J,N,ería,suffix,"('chocho', '#ería')"
moco,moquete,N,N,ete,suffix,"('moco', '#ete')"
trepar,trepador,V,J,dor,suffix,"('trepar', '#dor')"
terror,terrorífico,N,J,ífico,suffix,"('terror', '#ífico')"
servicio,servicial,N,J,al,suffix,"('servicio', '#al')"
tipo,tipejo,N,N,ejo,suffix,"('tipo', '#ejo')"
trozo,trocito,N,N,ito,suffix,"('trozo', '#ito')"
triunfar,triunfante,V,J,ante,suffix,"('triunfo', '#ar', '#ante')"
moto,motoneta,N,N,neta,suffix,"('moto', '#neta')"
natural,naturalidad,J,N,idad,suffix,"('natural', '#idad')"
municipal,municipalidad,J,N,idad,suffix,"('municipal', '#idad')"
legítimo,legitimidad,J,N,idad,suffix,"('legítimo', '#idad')"
liberal,liberalmente,J,R,mente,suffix,"('liberal', '#mente')"
libertad,liberticidio,N,N,cidio,suffix,"('libre', '#tad', '#cidio')"
libro,libresco,N,J,esco,suffix,"('libro', '#esco')"
perfume,perfumería,N,N,ería,suffix,"('perfume', '#ería')"
pastel,pastelillo,N,N,illo,suffix,"('pastel', '#illo')"
lindo,lindamente,J,R,mente,suffix,"('lindo', '#mente')"
luterano,luteranismo,J,N,ismo,suffix,"('Lutero', '#ano', '#ismo')"
culata,culatazo,N,N,azo,suffix,"('culata', '#azo')"
botella,botellazo,N,N,azo,suffix,"('botella', '#azo')"
convencional,convencionalismo,J,N,ismo,suffix,"('convencional', '#ismo')"
rumor,rumorar,N,V,ar,suffix,"('rumor', '#ar')"
arco,arquería,N,N,ería,suffix,"('arco', '#ería')"
papá,papacito,N,N,cito,suffix,"('papá', '#cito')"
Pamplona,pamplonés,N,J,és,suffix,"('Pamplona', '#és')"
naval,aeronaval,J,J,aero,prefix,"('aero#', 'naval')"
corregir,corregidor,V,J,dor,suffix,"('corregir', '#dor')"
animal,animalito,N,N,ito,suffix,"('animal', '#ito')"
provocar,provocador,V,J,dor,suffix,"('provocar', '#dor')"
condicional,incondicional,J,J,in,prefix,"('in#', 'condicional')"
rancho,ranchería,N,N,ería,suffix,"('rancho', '#ería')"
mediato,mediatamente,J,R,mente,suffix,"('mediato', '#mente')"
medieval,medievalista,J,N,ista,suffix,"('medieval', '#ista')"
culebra,culebrón,N,N,ón,suffix,"('culebra', '#ón')"
vegano,veganismo,J,N,ismo,suffix,"('Vega', '#ano', '#ismo')"
guata,guatón,N,J,ón,suffix,"('guata', '#ón')"
macana,macanudo,N,J,udo,suffix,"('macana', '#udo')"
mineralogía,mineralogista,N,N,ista,suffix,"('mineralogía', '#ista')"
simple,simplón,J,J,ón,suffix,"('simple', '#ón')"
moderno,modernamente,J,R,mente,suffix,"('moderno', '#mente')"
modificar,modificativo,V,J,ivo,suffix,"('modificar', '#ivo')"
farol,farolear,N,V,ear,suffix,"('farol', '#ear')"
parrilla,parrillada,N,N,ada,suffix,"('parra', '#illa', '#ada')"
peca,pecoso,N,J,oso,suffix,"('peca', '#oso')"
fogoso,fogosidad,J,N,idad,suffix,"('fuego', '#oso', '#idad')"
zapa,zapar,N,V,ar,suffix,"('zapa', '#ar')"
terapia,narcoterapia,N,N,narco,prefix,"('narco#', 'terapia')"
terrorismo,narcoterrorismo,N,N,narco,prefix,"('narco#', 'terror', '#ismo')"
test,narcotest,N,N,narco,prefix,"('narco#', 'test')"
nativo,nativista,J,N,ista,suffix,"('nativo', '#ista')"
negativo,negativismo,J,N,ismo,suffix,"('negativo', '#ismo')"
liberal,antiliberal,J,J,anti,prefix,"('anti#', 'liberal')"
México,mexiqueño,N,J,eño,suffix,"('México', '#eño')"
nominal,nominalista,J,J,ista,suffix,"('nominal', '#ista')"
cuerno,cornear,N,V,ear,suffix,"('cuerno', '#ear')"
ópera,operista,N,N,ista,suffix,"('ópera', '#ista')"
hierro,herrete,N,N,ete,suffix,"('hierro', '#ete')"
oscuro,oscuramente,J,R,mente,suffix,"('oscuro', '#mente')"
soltero,solterón,J,N,ón,suffix,"('soltero', '#ón')"
papa,papista,N,N,ista,suffix,"('papa', '#ista')"
aparear,apareamiento,V,N,miento,suffix,"('a#', 'par', '#ear', '#miento')"
producto,productivo,N,J,ivo,suffix,"('producto', '#ivo')"
parodia,parodista,N,N,ista,suffix,"('parodia', '#ista')"
flojo,flojera,J,N,era,suffix,"('flojo', '#era')"
ángel,angelote,N,N,ote,suffix,"('ángel', '#ote')"
patente,patentemente,J,R,mente,suffix,"('patente', '#mente')"
peculiar,peculiarmente,J,R,mente,suffix,"('peculiar', '#mente')"
pedestre,pedestremente,J,R,mente,suffix,"('pedestre', '#mente')"
pistacho,pistachero,N,N,ero,suffix,"('pistacho', '#ero')"
pertinente,pertinentemente,J,R,mente,suffix,"('pertinente', '#mente')"
popular,antipopular,J,J,anti,prefix,"('anti#', 'popular')"
pícaro,picaresco,J,J,esco,suffix,"('pícaro', '#esco')"
