source_word,target_word,source_pos,target_pos,morpheme,type,segments
agera,reagera,V,V,re,prefix,"('re#', 'agera')"
poäng,poängtera,N,V,era,suffix,"('poäng', '#era')"
patent,patentera,N,V,era,suffix,"('patent', '#era')"
paket,paketera,N,V,era,suffix,"('paket', '#era')"
miniatyr,miniatyrisera,N,V,isera,suffix,"('miniatyr', '#isera')"
manöver,manövrera,N,V,era,suffix,"('manöver', '#era')"
kapital,kapitalisera,N,V,isera,suffix,"('kapital', '#isera')"
individuell,individualisera,J,V,isera,suffix,"('individ', '#ell', '#isera')"
fragment,fragmentera,N,V,era,suffix,"('fragment', '#era')"
fragmentera,defragmentera,V,V,de,prefix,"('de#', 'fragment', '#era')"
debatt,debattera,N,V,era,suffix,"('debatt', '#era')"
komplett,komplettera,J,V,era,suffix,"('komplett', '#era')"
kategori,kategorisera,N,V,isera,suffix,"('kategori', '#isera')"
respekt,respektera,N,V,era,suffix,"('respekt', '#era')"
intresse,intressera,N,V,era,suffix,"('intresse', '#era')"
attack,attackera,N,V,era,suffix,"('attack', '#era')"
specifik,specificera,J,V,era,suffix,"('specifik', '#era')"
experiment,experimentera,N,V,era,suffix,"('experiment', '#era')"
balans,balansera,N,V,era,suffix,"('balans', '#era')"
rekryt,rekrytera,N,V,era,suffix,"('rekryt', '#era')"
modern,modernisera,J,V,isera,suffix,"('modern', '#isera')"
trafik,trafikera,N,V,era,suffix,"('trafik', '#era')"
licens,licensiera,N,V,era,suffix,"('licens', '#era')"
prioritet,prioritera,N,V,era,suffix,"('prioritet', '#era')"
konstruera,rekonstruera,V,V,re,prefix,"('re#', 'konstruera')"
standard,standardisera,N,V,isera,suffix,"('standard', '#isera')"
grad,gradera,N,V,era,suffix,"('grad', '#era')"
arrest,arrestera,N,V,era,suffix,"('arrest', '#era')"
koloni,kolonisera,N,V,isera,suffix,"('koloni', '#isera')"
legitim,legitimera,J,V,era,suffix,"('legitim', '#era')"
debut,debutera,N,V,era,suffix,"('debut', '#era')"
kreditera,misskreditera,V,V,miss,prefix,"('miss#', 'kredit', '#era')"
praktik,praktisera,N,V,era,suffix,"('praktik', '#era')"
exempel,exemplifiera,N,V,ifiera,suffix,"('exempel', '#ifiera')"
generell,generalisera,J,V,isera,suffix,"('generell', '#isera')"
titel,titulera,N,V,era,suffix,"('titel', '#era')"
nyans,nyansera,N,V,era,suffix,"('nyans', '#era')"
distans,distansera,N,V,era,suffix,"('distans', '#era')"
diagnos,diagnostisera,N,V,isera,suffix,"('diagnos', '#isera')"
desillusion,desillusionera,N,V,era,suffix,"('desillusion', '#era')"
krypto,kryptera,N,V,era,suffix,"('krypto', '#era')"
producera,reproducera,V,V,re,prefix,"('re#', 'producera')"
dekor,dekorera,N,V,era,suffix,"('dekor', '#era')"
cirkel,cirkulera,N,V,era,suffix,"('cirkel', '#era')"
reserv,reservera,N,V,era,suffix,"('reserv', '#era')"
karaktär,karakterisera,N,V,isera,suffix,"('karaktär', '#isera')"
karaktär,karaktärisera,N,V,isera,suffix,"('karaktär', '#isera')"
spion,spionera,N,V,era,suffix,"('spion', '#era')"
konkret,konkretisera,J,V,isera,suffix,"('konkret', '#isera')"
dubbel,dubblera,J,V,era,suffix,"('dubbel', '#era')"
special,specialisera,J,V,isera,suffix,"('special', '#isera')"
synkron,synkronisera,J,V,isera,suffix,"('synkron', '#isera')"
konsult,konsultera,N,V,era,suffix,"('konsult', '#era')"
arrende,arrendera,N,V,era,suffix,"('arrende', '#era')"
hus,husera,N,V,era,suffix,"('hus', '#era')"
systematisk,systematisera,J,V,era,suffix,"('system', '#isk', '#era')"
eskort,eskortera,N,V,era,suffix,"('eskort', '#era')"
legal,legalisera,J,V,isera,suffix,"('legal', '#isera')"
visuell,visualisera,J,V,isera,suffix,"('visuell', '#isera')"
pension,pensionera,N,V,era,suffix,"('pension', '#era')"
modell,modellera,N,V,era,suffix,"('modell', '#era')"
mission,missionera,N,V,era,suffix,"('mission', '#era')"
katalog,katalogisera,N,V,isera,suffix,"('katalog', '#isera')"
position,positionera,N,V,era,suffix,"('position', '#era')"
nummer,numrera,N,V,era,suffix,"('nummer', '#era')"
kryptera,dekryptera,V,V,de,prefix,"('de#', 'krypto', '#era')"
syntes,syntetisera,N,V,isera,suffix,"('syntes', '#isera')"
rationell,rationalisera,J,V,isera,suffix,"('rationell', '#isera')"
kondens,kondensera,N,V,era,suffix,"('kondens', '#era')"
projekt,projektera,N,V,era,suffix,"('projekt', '#era')"
problematisk,problematisera,J,V,era,suffix,"('problematik', '#isk', '#era')"
mask,maskera,N,V,era,suffix,"('mask', '#era')"
portera,teleportera,V,V,tele,prefix,"('tele#', 'portera')"
existera,samexistera,V,V,sam,prefix,"('sam#', 'existera')"
terror,terrorisera,N,V,isera,suffix,"('terror', '#isera')"
porträtt,porträttera,N,V,era,suffix,"('porträtt', '#era')"
möbel,möblera,N,V,era,suffix,"('möbel', '#era')"
likvid,likvidera,N,V,era,suffix,"('likvid', '#era')"
kontrakt,kontraktera,N,V,era,suffix,"('kontrakt', '#era')"
replik,replikera,N,V,era,suffix,"('replik', '#era')"
kontrast,kontrastera,N,V,era,suffix,"('kontrast', '#era')"
etikett,etikettera,N,V,era,suffix,"('etikett', '#era')"
profet,profetisk,N,J,isk,suffix,"('profet', '#isk')"
uppfylla,uppfyllelse,V,N,else,suffix,"('uppfylla', '#else')"
ena,förena,V,V,för,prefix,"('för#', 'en', '#a')"
Babylon,babylonisk,N,J,isk,suffix,"('Babylon', '#isk')"
tillkomma,tillkommelse,V,N,else,suffix,"('tillkomma', '#else')"
mänsklig,mänsklighet,J,N,het,suffix,"('mänska', '#lig', '#het')"
värld,världslig,N,J,lig,suffix,"('värld', '#lig')"
uppstå,uppståndelse,V,N,else,suffix,"('upp#', 'stå', '#else')"
Kristus,kristlig,N,J,lig,suffix,"('Kristus', '#lig')"
bibel,biblisk,N,J,isk,suffix,"('bibel', '#isk')"
teckna,beteckna,V,V,be,prefix,"('be#', 'tecken', '#a')"
beteckna,beteckning,V,N,ing,suffix,"('be#', 'tecken', '#a', '#ing')"
överensstämma,överensstämmelse,V,N,else,suffix,"('överensstämma', '#else')"
materialist,materialistisk,N,J,isk,suffix,"('materia', '#ell', '#ist', '#isk')"
vara,varaktig,V,J,aktig,suffix,"('var', '#a', '#aktig')"
bekosta,bekostnad,V,N,nad,suffix,"('be#', 'kosta', '#nad')"
kosta,bekosta,V,V,be,prefix,"('be#', 'kosta')"
skicka,skickelse,V,N,else,suffix,"('skicka', '#else')"
bokstav,bokstavlig,N,J,lig,suffix,"('bokstav', '#lig')"
sinnebild,sinnebildlig,N,J,lig,suffix,"('sinnebild', '#lig')"
symbol,symbolisk,N,J,isk,suffix,"('symbol', '#isk')"
apostel,apostolisk,N,J,isk,suffix,"('apostel', '#isk')"
påve,påvlig,N,J,lig,suffix,"('påve', '#lig')"
rättshaveri,rättshaverist,N,N,ist,suffix,"('rättshaveri', '#ist')"
intellekt,intellektuell,N,J,ell,suffix,"('intellekt', '#ell')"
rygg,rygga,N,N,a,suffix,"('rygg', '#a')"
överföra,överföring,V,N,ing,suffix,"('över#', 'föra', '#ing')"
föra,överföra,V,V,över,prefix,"('över#', 'föra')"
cykler,kilocykler,N,N,kilo,prefix,"('kilo#', 'cykler')"
embarkera,embarkering,V,N,ing,suffix,"('embarkera', '#ing')"
kroppslig,förkroppsliga,J,V,för,prefix,"('för#', 'kropp', '#lig')"
kropp,kroppslig,N,J,lig,suffix,"('kropp', '#lig')"
hut,hutlös,N,J,lös,suffix,"('hut', '#lös')"
proportion,proportionell,N,J,ell,suffix,"('proportion', '#ell')"
logik,logiker,N,N,er,suffix,"('logik', '#er')"
hav,medelhav,N,N,medel,prefix,"('medel#', 'hav')"
ymnig,ymnighet,J,N,het,suffix,"('ymnig', '#het')"
begynna,begynnelse,V,N,else,suffix,"('begynna', '#else')"
skapa,skapelse,V,N,else,suffix,"('skapa', '#else')"
ända,ändelse,N,N,else,suffix,"('ända', '#else')"
vänskap,vänskaplig,N,J,lig,suffix,"('vän', '#skap', '#lig')"
dold,doldis,J,N,is,suffix,"('dold', '#is')"
tal,åtal,N,N,å,prefix,"('å#', 'tal')"
stapel,stapla,N,V,a,suffix,"('stapel', '#a')"
gå,undgå,V,V,und,prefix,"('und#', 'gå')"
dröja,fördröja,V,V,för,prefix,"('för#', 'dröja')"
dörj,dörja,N,V,a,suffix,"('dörj', '#a')"
dörja,dörjning,V,N,ning,suffix,"('dörj', '#a', '#ning')"
växel,växla,N,V,a,suffix,"('växel', '#a')"
oro,oroa,N,V,a,suffix,"('o#', 'ro', '#a')"
stryka,strykning,V,N,ning,suffix,"('stryka', '#ning')"
dåre,dåraktig,N,J,aktig,suffix,"('dåre', '#aktig')"
vänlig,vänligen,J,R,en,suffix,"('vän', '#lig', '#en')"
behag,obehag,N,N,o,prefix,"('o#', 'behag')"
jobb,jobbig,J,J,ig,suffix,"('jobb', '#ig')"
konspirera,konspiration,V,N,tion,suffix,"('konspirera', '#tion')"
bok,e-bok,N,N,e,prefix,"('e#', 'bok')"
kopiera,kopiering,V,N,ing,suffix,"('kopia', '#era', '#ing')"
fildela,fildelning,V,N,ning,suffix,"('fildela', '#ning')"
tolka,tolkning,V,N,ning,suffix,"('tolk', '#a', '#ning')"
klass,medelklass,N,N,medel,prefix,"('medel#', 'klass')"
tjänstgöra,tjänstgöring,V,N,ing,suffix,"('tjänstgöra', '#ing')"
uppmärksam,uppmärksamma,J,J,a,suffix,"('uppmärksam', '#a')"
ta,överta,N,V,över,prefix,"('över#', 'ta')"
nämna,benämna,V,V,be,prefix,"('be#', 'nämna')"
återvinna,återvinning,V,N,ing,suffix,"('återvinna', '#ing')"
överträda,överträdelse,V,N,else,suffix,"('över#', 'träda', '#else')"
träda,överträda,V,V,över,prefix,"('över#', 'träda')"
ge,avge,N,V,av,prefix,"('av#', 'ge')"
Israel,israelit,N,N,it,suffix,"('Israel', '#it')"
gud,avgud,N,N,av,prefix,"('av#', 'gud')"
operera,operatör,V,N,atör,suffix,"('operera', '#atör')"
måla,målare,V,N,are,suffix,"('mål', '#a', '#are')"
men,menlös,N,J,lös,suffix,"('men', '#lös')"
akta,aktning,V,N,ning,suffix,"('akta', '#ning')"
åka,åkning,V,N,ning,suffix,"('åka', '#ning')"
amma,amning,N,N,ning,suffix,"('amma', '#ning')"
anlägga,anläggning,V,N,ning,suffix,"('an#', 'lägg', '#a', '#ning')"
anmärka,anmärkning,V,N,ning,suffix,"('an#', 'märke', '#a', '#ning')"
anrätta,anrättning,V,N,ning,suffix,"('an#', 'rätt', '#a', '#ning')"
rätta,anrätta,J,V,an,prefix,"('an#', 'rätt', '#a')"
anspela,anspelning,V,N,ning,suffix,"('an#', 'spel', '#a', '#ning')"
anstränga,ansträngning,V,N,ning,suffix,"('anstränga', '#ning')"
artbestämma,artbestämning,V,N,ning,suffix,"('artbestämma', '#ning')"
atombomba,atombombning,V,N,ning,suffix,"('atombomb', '#a', '#ning')"
avbilda,avbildning,V,N,ning,suffix,"('av#', 'bild', '#a', '#ning')"
avgränsa,avgränsning,V,N,ning,suffix,"('av#', 'gränsa', '#ning')"
gränsa,avgränsa,V,V,av,prefix,"('av#', 'gränsa')"
avleda,avledning,V,N,ning,suffix,"('av#', 'led', '#a', '#ning')"
överleva,överlevnad,V,N,nad,suffix,"('över#', 'leva', '#nad')"
leva,levnad,V,N,nad,suffix,"('leva', '#nad')"
sannolik,osannolik,J,J,o,prefix,"('o#', 'sannolik')"
metod,metodik,N,N,ik,suffix,"('metod', '#ik')"
konfrontera,konfrontation,V,N,ation,suffix,"('konfrontera', '#ation')"
gynnsam,ogynnsam,J,J,o,prefix,"('o#', 'gynna', '#sam')"
gynna,gynnsam,V,J,sam,suffix,"('gynna', '#sam')"
försälja,försäljning,V,N,ning,suffix,"('för#', 'sälja', '#ning')"
sälja,försälja,V,V,för,prefix,"('för#', 'sälja')"
egendom,egendomlig,N,J,lig,suffix,"('egen', '#dom', '#lig')"
åskåda,åskådning,V,N,ning,suffix,"('å#', 'skåda', '#ning')"
skåda,åskåda,V,V,å,prefix,"('å#', 'skåda')"
höra,åhöra,V,V,å,prefix,"('å#', 'höra')"
yttre,ytterlig,J,J,lig,suffix,"('yttre', '#lig')"
torp,torpare,N,N,are,suffix,"('torp', '#are')"
tvivelaktig,otvivelaktig,J,J,o,prefix,"('o#', 'tvivel', '#aktig')"
tvivel,tvivelaktig,N,J,aktig,suffix,"('tvivel', '#aktig')"
industriell,postindustriell,J,J,post,prefix,"('post#', 'industri', '#ell')"
tjäna,förtjäna,V,V,för,prefix,"('för#', 'tjäna')"
böra,vederböra,V,V,veder,prefix,"('veder#', 'böra')"
post,postis,N,N,is,suffix,"('post', '#is')"
fysik,astrofysik,N,N,astro,prefix,"('astro#', 'fysik')"
fysik,biofysik,N,N,bio,prefix,"('bio#', 'fysik')"
boxa,boxning,V,N,ning,suffix,"('boxa', '#ning')"
fräck,fräckhet,J,N,het,suffix,"('fräck', '#het')"
fördel,fördelaktig,N,J,aktig,suffix,"('fördel', '#aktig')"
fördelaktig,ofördelaktig,J,J,o,prefix,"('o#', 'fördel', '#aktig')"
fysik,geofysik,N,N,geo,prefix,"('geo#', 'fysik')"
laga,lagning,V,N,ning,suffix,"('lag', '#a', '#ning')"
fäkta,fäktning,V,N,ning,suffix,"('fäkta', '#ning')"
förutsäga,förutsägbar,V,J,bar,suffix,"('förutsäga', '#bar')"
sår,såra,N,V,a,suffix,"('sår', '#a')"
begripa,begriplig,V,J,lig,suffix,"('be#', 'gripa', '#lig')"
betyda,betydlig,V,J,lig,suffix,"('be#', 'tyda', '#lig')"
tåla,tålig,V,J,lig,suffix,"('tåla', '#lig')"
undvika,undviklig,V,J,lig,suffix,"('undvika', '#lig')"
ras,rasist,N,N,ist,suffix,"('ras', '#ist')"
ras,rasism,J,N,ism,suffix,"('ras', '#ism')"
moralisk,omoralisk,J,J,o,prefix,"('o#', 'moral', '#isk')"
greve,grevinna,N,N,inna,suffix,"('greve', '#inna')"
överste,överstinna,N,N,inna,suffix,"('överste', '#inna')"
borgmästare,borgmästarinna,N,N,inna,suffix,"('borgmästare', '#inna')"
indriva,indrivare,V,N,are,suffix,"('in#', 'driva', '#are')"
driva,indriva,V,V,in,prefix,"('in#', 'driva')"
segla,seglare,V,N,are,suffix,"('segel', '#a', '#are')"
slag,slagare,N,N,are,suffix,"('slag', '#are')"
torka,torkare,N,N,are,suffix,"('torr', '#ka', '#are')"
skarv,skarva,N,V,a,suffix,"('skarv', '#a')"
tillhöra,tillhörig,V,J,ig,suffix,"('till#', 'höra', '#ig')"
nukleär,termonukleär,J,J,termo,prefix,"('termo#', 'nukleär')"
oundviklig,oundviklighet,J,N,het,suffix,"('o#', 'undvika', '#lig', '#het')"
dela,delning,V,N,ning,suffix,"('del', '#a', '#ning')"
bereda,beredning,V,N,ning,suffix,"('be#', 'reda', '#ning')"
diarieföra,diarieföring,V,N,ing,suffix,"('diarieföra', '#ing')"
kabin,kabinett,N,N,ett,suffix,"('kabin', '#ett')"
skriva,skrivelse,V,N,else,suffix,"('skriva', '#else')"
kapitel,domkapitel,N,N,dom,prefix,"('dom#', 'kapitel')"
jämställd,jämställdhet,J,N,het,suffix,"('jämställd', '#het')"
tid,övertid,N,N,över,prefix,"('över#', 'tid')"
svämma över,översvämning,V,N,ning,suffix,"('svämma över', '#ning')"
öka,ökning,V,N,ning,suffix,"('öka', '#ning')"
departement,justitiedepartement,N,N,justitie,prefix,"('justitie#', 'departement')"
utskott,justitieutskott,N,N,justitie,prefix,"('justitie#', 'utskott')"
fullmakt,fullmäktig,N,J,ig,suffix,"('fullmakt', '#ig')"
försäkra,försäkring,V,N,ing,suffix,"('försäkra', '#ing')"
försäkra,försäkran,V,N,an,suffix,"('försäkra', '#an')"
inspektera,inspektör,V,N,ör,suffix,"('inspektera', '#ör')"
förutsäga,förutsägelse,V,N,else,suffix,"('förutsäga', '#else')"
undra,undran,V,N,an,suffix,"('under', '#a', '#an')"
undra,beundra,V,V,be,prefix,"('be#', 'under', '#a')"
beundra,beundrare,V,N,are,suffix,"('be#', 'under', '#a', '#are')"
familj,styvfamilj,N,N,styv,prefix,"('styv#', 'familj')"
mor,styvmor,N,N,styv,prefix,"('styv#', 'mor')"
far,styvfar,N,N,styv,prefix,"('styv#', 'far')"
förälder,styvförälder,N,N,styv,prefix,"('styv#', 'förälder')"
syskon,styvsyskon,N,N,styv,prefix,"('styv#', 'syskon')"
bror,styvbror,N,N,styv,prefix,"('styv#', 'bror')"
syster,styvsyster,N,N,styv,prefix,"('styv#', 'syster')"
styvmoder,styvmoderlig,N,J,lig,suffix,"('styv#', 'moder', '#lig')"
moder,styvmoder,N,N,styv,prefix,"('styv#', 'moder')"
gnaga,gnagare,V,N,are,suffix,"('gnaga', '#are')"
katt,källing,N,N,ling,suffix,"('katt', '#ling')"
fabel,fabulös,N,J,ös,suffix,"('fabel', '#ös')"
mått,medelmåtta,N,N,medel,prefix,"('medel#', 'mått')"
facett,facettera,N,V,era,suffix,"('fas', '#ett', '#era')"
fasett,fasettera,N,V,era,suffix,"('fas', '#ett', '#era')"
fas,fasett,N,N,ett,suffix,"('fas', '#ett')"
fas,facett,N,N,ett,suffix,"('fas', '#ett')"
oförskämd,oförskämdhet,J,N,het,suffix,"('o#', 'förskämd', '#het')"
rättvisa,orättvisa,N,N,o,prefix,"('o#', 'rätt', '#vis', '#a')"
populär,popularitet,J,N,itet,suffix,"('populär', '#itet')"
tukt,tukta,N,V,a,suffix,"('tukt', '#a')"
tjat,tjata,N,V,a,suffix,"('tjat', '#a')"
trygg,trygga,J,J,a,suffix,"('trygg', '#a')"
sinne,vansinne,N,N,van,prefix,"('van#', 'sinne')"
vansinnig,vansinnighet,J,N,het,suffix,"('vansinnig', '#het')"
duell,duellera,N,V,era,suffix,"('duell', '#era')"
Gotland,gotlänning,N,N,ing,suffix,"('Gotland', '#ing')"
lagstifta,lagstiftare,V,N,are,suffix,"('lagstifta', '#are')"
prost,domprost,N,N,dom,prefix,"('dom#', 'prost')"
kansler,justitiekansler,N,N,justitie,prefix,"('justitie#', 'kansler')"
minister,justitieminister,N,N,justitie,prefix,"('justitie#', 'minister')"
ombudsman,justitieombudsman,N,N,justitie,prefix,"('justitie#', 'ombudsman')"
råd,justitieråd,N,N,justitie,prefix,"('justitie#', 'råd')"
kommendera,kommendör,N,N,ör,suffix,"('kommendera', '#ör')"
landsarkiv,landsarkivarie,N,N,arie,suffix,"('landsarkiv', '#arie')"
möda,bemöda,N,V,be,prefix,"('be#', 'möda')"
antikvitet,antikvarie,N,N,arie,suffix,"('antik', '#itet', '#arie')"
juridik,juridisk,N,J,isk,suffix,"('juridik', '#isk')"
biskop,ärkebiskop,N,N,ärke,prefix,"('ärke#', 'biskop')"
kapten,örlogskapten,N,N,örlogs,prefix,"('örlogs#', 'kapten')"
befälhavare,överbefälhavare,N,N,över,prefix,"('över#', 'befälhavare')"
bibliotekarie,överbibliotekarie,N,N,över,prefix,"('över#', 'bibliotek', '#arie')"
direktör,överdirektör,N,N,över,prefix,"('över#', 'direktör')"
åklagare,överåklagare,N,N,över,prefix,"('över#', 'å#', 'klaga', '#are')"
handlägga,handläggare,V,N,are,suffix,"('handlägga', '#are')"
kommission,kommissionär,N,N,är,suffix,"('kommission', '#är')"
kol,kolare,N,N,are,suffix,"('kol', '#are')"
återuppbygga,återuppbyggnad,V,N,nad,suffix,"('återuppbygga', '#nad')"
sort,sortiment,J,N,ment,suffix,"('sort', '#ment')"
reklamera,reklamation,V,N,tion,suffix,"('reklamera', '#tion')"
brott,ekobrott,N,N,eko,prefix,"('eko#', 'brott')"
etnografi,etnografisk,N,J,isk,suffix,"('etnografi', '#isk')"
granska,granskning,V,N,ning,suffix,"('granska', '#ning')"
inspektera,inspektion,V,N,tion,suffix,"('inspektera', '#tion')"
bevaka,bevakning,V,N,ning,suffix,"('be#', 'vak', '#a', '#ning')"
genomföra,genomförbar,V,J,bar,suffix,"('genomföra', '#bar')"
genomförbar,genomförbarhet,J,N,het,suffix,"('genomföra', '#bar', '#het')"
förfina,förfining,V,N,ing,suffix,"('förfina', '#ing')"
raffinera,raffinering,V,N,ing,suffix,"('raffinera', '#ing')"
raffinad,raffinaderi,N,N,eri,suffix,"('raffinera', '#nad', '#eri')"
raffinera,raffinemang,V,N,mang,suffix,"('raffinera', '#mang')"
raffinera,raffinad,V,N,nad,suffix,"('raffinera', '#nad')"
extremist,extremistisk,N,J,isk,suffix,"('extrem', '#ist', '#isk')"
medla,medling,V,N,ing,suffix,"('medla', '#ing')"
medla,medlare,V,N,are,suffix,"('medla', '#are')"
mäkla,mäklare,V,N,are,suffix,"('mäkla', '#are')"
domstol,överdomstol,N,N,över,prefix,"('över#', 'domstol')"
nätverk,nätverka,N,V,a,suffix,"('nätverk', '#a')"
naturhistoria,naturhistorisk,N,J,isk,suffix,"('naturhistoria', '#isk')"
svärja,besvärja,V,V,be,prefix,"('be#', 'svärja')"
teknik,geoteknik,N,N,geo,prefix,"('geo#', 'teknik')"
teknisk,geoteknisk,J,J,geo,prefix,"('geo#', 'teknik', '#isk')"
lopp,avlopp,N,N,av,prefix,"('av#', 'lopp')"
veterinärmedicin,veterinärmedicinsk,N,J,sk,suffix,"('veterinärmedicin', '#sk')"
statistik,statistisk,N,N,isk,suffix,"('statistik', '#isk')"
tonsätta,tonsättare,V,N,are,suffix,"('tonsätta', '#are')"
biografi,biografisk,N,J,isk,suffix,"('biografi', '#isk')"
sikt,sikta,N,V,a,suffix,"('sikt', '#a')"
före detta,föredetting,R,N,ing,suffix,"('före detta', '#ing')"
rösta,röstning,V,N,ning,suffix,"('röst', '#a', '#ning')"
rusta,rustning,J,N,ning,suffix,"('rusta', '#ning')"
avlösa,avlösning,V,N,ning,suffix,"('av#', 'lösa', '#ning')"
lösa,avlösa,V,V,av,prefix,"('av#', 'lösa')"
gäld,avgäld,N,N,av,prefix,"('av#', 'gäld')"
härvla,avhärvla,V,V,av,prefix,"('av#', 'härvla')"
befria,befrielse,V,N,else,suffix,"('be#', 'fri', '#a', '#else')"
tenta,extenta,N,N,ex,prefix,"('ex#', 'tenta')"
info,infologi,N,N,logi,suffix,"('info', '#logi')"
sätta,besätta,V,V,be,prefix,"('be#', 'sätta')"
Stockholm,stockholmare,N,N,are,suffix,"('Stockholm', '#are')"
Pythagoras,pythagoreisk,N,J,isk,suffix,"('Pythagoras', '#isk')"
kräma,krämare,V,N,are,suffix,"('kräma', '#are')"
kalas,kalasa,N,V,a,suffix,"('kalas', '#a')"
flöjt,flöjtist,N,N,ist,suffix,"('flöjt', '#ist')"
viola,violast,N,N,ast,suffix,"('viola', '#ast')"
saxofon,saxofonist,N,N,ist,suffix,"('saxofon', '#ist')"
slagverk,slagverkare,N,N,are,suffix,"('slagverk', '#are')"
trumpet,trumpetare,N,N,are,suffix,"('trumpet', '#are')"
bas,basist,N,N,ist,suffix,"('bas', '#ist')"
koncentrera,koncentration,V,N,tion,suffix,"('koncentrera', '#tion')"
förstärka,förstärkning,V,N,ning,suffix,"('för#', 'stärka', '#ning')"
ljud,ultraljud,N,N,ultra,prefix,"('ultra#', 'ljud')"
etsa,etsning,V,N,ning,suffix,"('etsa', '#ning')"
utarma,utarmning,V,N,ning,suffix,"('utarma', '#ning')"
konduktans,transkonduktans,N,N,trans,prefix,"('trans#', 'konduktans')"
avkoda,avkodare,V,N,are,suffix,"('av#', 'kod', '#a', '#are')"
koda,avkoda,V,V,av,prefix,"('av#', 'kod', '#a')"
lager,lagra,N,V,a,suffix,"('lager', '#a')"
vinkel,vinkla,N,V,a,suffix,"('vinkel', '#a')"
ackord,ackordera,N,V,era,suffix,"('ackord', '#era')"
ackuschör,ackuschörska,N,N,ska,suffix,"('ackuschör', '#ska')"
adel,adelskap,N,N,skap,suffix,"('adel', '#skap')"
hals,halsad,N,J,ad,suffix,"('hals', '#ad')"
sitta,besitta,V,V,be,prefix,"('be#', 'sitta')"
numrera,numrering,V,N,ing,suffix,"('nummer', '#era', '#ing')"
publicera,publikation,V,N,tion,suffix,"('publicera', '#tion')"
rätta,rättelse,V,N,else,suffix,"('rätt', '#a', '#else')"
infordra,infordran,V,N,an,suffix,"('infordra', '#an')"
övervaka,övervakning,V,N,ning,suffix,"('över#', 'vak', '#a', '#ning')"
vaka,övervaka,J,V,över,prefix,"('över#', 'vak', '#a')"
uppräkna,uppräkning,V,N,ning,suffix,"('uppräkna', '#ning')"
utforma,utformning,V,N,ning,suffix,"('utforma', '#ning')"
stava,stavning,V,N,ning,suffix,"('stava', '#ning')"
rekommendera,rekommendation,V,N,tion,suffix,"('rekommendera', '#tion')"
institution,institutionell,N,J,ell,suffix,"('institution', '#ell')"
institutionell,interinstitutionell,J,J,inter,prefix,"('inter#', 'institution', '#ell')"
trygg,trygghet,J,N,het,suffix,"('trygg', '#het')"
spark,avspark,N,N,av,prefix,"('av#', 'spark')"
redaktion,redaktionell,N,J,ell,suffix,"('redigera', '#tion', '#ell')"
redigera,redaktion,V,N,tion,suffix,"('redigera', '#tion')"
återhämta,återhämtning,V,N,ning,suffix,"('återhämta', '#ning')"
sammansluta,sammanslutning,V,N,ning,suffix,"('sammansluta', '#ning')"
fara,förfara,V,V,för,prefix,"('för#', 'fara')"
benämna,benämning,V,N,ing,suffix,"('be#', 'nämna', '#ing')"
utge,utgivning,V,N,ning,suffix,"('utge', '#ning')"
undantag,undantagsvis,N,R,vis,suffix,"('undantag', '#vis')"
standardisera,standardisering,V,N,ing,suffix,"('standard', '#isera', '#ing')"
adressera,adressering,V,N,ing,suffix,"('adress', '#era', '#ing')"
affix,affixoid,N,N,oid,suffix,"('affix', '#oid')"
alfabetisera,alfabetisering,V,N,ing,suffix,"('alfabetisera', '#ing')"
fackspråk,fackspråklig,N,J,lig,suffix,"('fackspråk', '#lig')"
isomorfi,anisomorfi,N,N,an,prefix,"('an#', 'isomorfi')"
likformig,likformighet,J,N,het,suffix,"('likformig', '#het')"
appellativ,appellativisera,N,V,isera,suffix,"('appellativ', '#isera')"
appellativisera,appellativisering,V,N,ing,suffix,"('appellativ', '#isera', '#ing')"
terminologisering,avterminologisering,N,N,av,prefix,"('av#', 'terminologisering')"
normera,normering,V,N,ing,suffix,"('norm', '#era', '#ing')"
norm,normera,N,V,era,suffix,"('norm', '#era')"
lägga,belägga,V,V,be,prefix,"('be#', 'lägg', '#a')"
besikta,besiktning,V,N,ning,suffix,"('be#', 'sikt', '#a', '#ning')"
ombryta,ombrytning,V,N,ning,suffix,"('ombryta', '#ning')"
svensk,osvensk,J,J,o,prefix,"('o#', 'svensk')"
trakt,traktör,N,N,ör,suffix,"('trakt', '#ör')"
rulla ut,utrullning,V,N,ning,suffix,"('rulla ut', '#ning')"
peka,pekare,V,N,are,suffix,"('peka', '#are')"
mata in,inmatning,V,N,ning,suffix,"('mata in', '#ning')"
justera,justering,V,N,ing,suffix,"('justera', '#ing')"
hålla,hållare,V,N,are,suffix,"('håll', '#a', '#are')"
formatera,formatering,V,N,ing,suffix,"('format', '#era', '#ing')"
uppställa,uppställning,V,N,ning,suffix,"('upp#', 'ställa', '#ning')"
betala,betalning,V,N,ning,suffix,"('be#', 'tal', '#a', '#ning')"
inrama,inramning,V,N,ning,suffix,"('inrama', '#ning')"
placera,placering,V,N,ing,suffix,"('placera', '#ing')"
fall,förfall,N,N,för,prefix,"('för#', 'fall')"
falla,förfalla,V,V,för,prefix,"('för#', 'fall', '#a')"
redigera,redigering,V,N,ing,suffix,"('redigera', '#ing')"
redigeringskrig,redigeringskriga,N,V,a,suffix,"('redigeringskrig', '#a')"
krig,kriga,N,V,a,suffix,"('krig', '#a')"
