source_word,target_word,source_pos,target_pos,morpheme,type,segments
пристојан,непристојан,J,J,не,prefix,"('не#', 'пристојан')"
gostoljùbivōst,negostoljubivost,N,N,ne,prefix,"('ne#', 'gostoljùbivōst')"
гостољу̀биво̄ст,негостољубивост,N,N,не,prefix,"('не#', 'гостољу̀биво̄ст')"
govoriti,razgovoriti,V,V,raz,prefix,"('raz#', 'govor', '#iti')"
говорити,разговорити,V,V,раз,prefix,"('раз#', 'говорити')"
kvȁlitētan,nekvalitetan,J,J,ne,prefix,"('ne#', 'kvȁlitētan')"
ква̏лите̄тан,неквалитетан,J,J,не,prefix,"('не#', 'ква̏лите̄тан')"
čist,čistoća,J,N,oća,suffix,"('čist', '#oća')"
чист,чистоћа,J,N,оћа,suffix,"('чист', '#оћа')"
чисто̀ћа,нечистоћа,N,N,не,prefix,"('не#', 'чисто̀ћа')"
nȍrmālan,nenormalan,J,J,ne,prefix,"('ne#', 'nȍrmālan')"
но̏рма̄лан,ненормалан,J,J,не,prefix,"('не#', 'но̏рма̄лан')"
нормалан,абнормалан,J,J,аб,prefix,"('аб#', 'нормалан')"
normalno,abnormalno,R,R,ab,prefix,"('ab#', 'normalno')"
нормално,абнормално,R,R,аб,prefix,"('аб#', 'нормално')"
ȍdgovōrno,neodgovorno,R,R,ne,prefix,"('ne#', 'ȍdgovōrno')"
о̏дгово̄рно,неодговорно,R,R,не,prefix,"('не#', 'о̏дгово̄рно')"
odgovórnōst,neodgovornost,N,N,ne,prefix,"('ne#', 'odgovórnōst')"
одгово́рно̄ст,неодговорност,N,N,не,prefix,"('не#', 'одгово́рно̄ст')"
пустити,допустити,V,V,до,prefix,"('до#', 'пустити')"
пустити,опустити,V,V,о,prefix,"('о#', 'пустити')"
пуштати,опуштати,V,V,о,prefix,"('о#', 'пуштати')"
пустити,попустити,V,V,по,prefix,"('по#', 'пустити')"
puštati,popuštati,V,V,po,prefix,"('po#', 'puštati')"
пуштати,попуштати,V,V,по,prefix,"('по#', 'пуштати')"
пу̀стити,спустити,V,V,с,prefix,"('с#', 'пу̀стити')"
пу́штати,спуштати,V,V,с,prefix,"('с#', 'пу́штати')"
pustiti,napustiti,V,V,na,prefix,"('na#', 'pustiti')"
пустити,напустити,V,V,на,prefix,"('на#', 'пустити')"
puštati,napuštati,V,V,na,prefix,"('na#', 'puštati')"
пуштати,напуштати,V,V,на,prefix,"('на#', 'пуштати')"
pustiti,propustiti,V,V,pro,prefix,"('pro#', 'pustiti')"
пу̀стити,пропустити,V,V,про,prefix,"('про#', 'пу̀стити')"
puštati,propuštati,V,V,pro,prefix,"('pro#', 'puštati')"
пуштати,пропуштати,V,V,про,prefix,"('про#', 'пуштати')"
pustiti,otpustiti,V,V,od,prefix,"('od#', 'pustiti')"
пустити,отпустити,V,V,од,prefix,"('од#', 'пустити')"
puštati,otpuštati,V,V,od,prefix,"('od#', 'puštati')"
пуштати,отпуштати,V,V,од,prefix,"('од#', 'пуштати')"
kuća,beskućnik,N,N,bez,prefix,"('bez#', 'kuća')"
кућа,бескућник,N,N,без,prefix,"('без#', 'кућа')"
misliti,izmisliti,V,V,iz,prefix,"('iz#', 'misliti')"
мислити,измислити,V,V,из,prefix,"('из#', 'мислити')"
misliti,umisliti,V,V,u,prefix,"('u#', 'misliti')"
мислити,умислити,V,V,у,prefix,"('у#', 'мислити')"
misliti,smisliti,V,V,s,prefix,"('s#', 'misliti')"
ми̏слити,смислити,V,V,с,prefix,"('с#', 'ми̏слити')"
мислити,домислити,V,V,до,prefix,"('до#', 'мислити')"
misliti,promisliti,V,V,pro,prefix,"('pro#', 'misliti')"
мислити,промислити,V,V,про,prefix,"('про#', 'мислити')"
множити,помножити,V,V,по,prefix,"('по#', 'множити')"
množiti,razmnožiti,V,V,raz,prefix,"('raz#', 'množiti')"
множити,размножити,V,V,раз,prefix,"('раз#', 'множити')"
množiti,namnožiti,V,V,na,prefix,"('na#', 'množiti')"
множити,намножити,V,V,на,prefix,"('на#', 'множити')"
ići,zaći,V,V,za,prefix,"('za#', 'ići')"
ићи,заћи,V,V,за,prefix,"('за#', 'ићи')"
gristi,nagristi,V,V,na,prefix,"('na#', 'gristi')"
гристи,нагристи,V,V,на,prefix,"('на#', 'гристи')"
гристи,угристи,V,V,у,prefix,"('у#', 'гристи')"
вриједити,увриједити,V,V,у,prefix,"('у#', 'вриједити')"
vrediti,uvrediti,V,V,u,prefix,"('u#', 'vrediti')"
вредити,увредити,V,V,у,prefix,"('у#', 'вредити')"
stabílnōst,nestabilnost,N,N,ne,prefix,"('ne#', 'stabílnōst')"
стаби́лно̄ст,нестабилност,N,N,не,prefix,"('не#', 'стаби́лно̄ст')"
pȍtreban,nepotreban,J,J,ne,prefix,"('ne#', 'pȍtreban')"
по̏требан,непотребан,J,J,не,prefix,"('не#', 'по̏требан')"
стизати,постизати,V,V,по,prefix,"('по#', 'стизати')"
стигнути,постигнути,V,V,по,prefix,"('по#', 'стигнути')"
seliti,preseliti,V,V,pre,prefix,"('pre#', 'seliti')"
селити,преселити,V,V,пре,prefix,"('пре#', 'селити')"
jȃk,jačati,R,V,ati,suffix,"('jȃk', '#ati')"
ја̀чати,ојачати,V,V,о,prefix,"('о#', 'ја̀чати')"
лизати,полизати,V,V,по,prefix,"('по#', 'лизати')"
kamen,kamenac,N,N,ac,suffix,"('kam', '#en', '#ac')"
тући,истући,V,V,из,prefix,"('из#', 'тући')"
stavljati,predstavljati,V,V,pred,prefix,"('pred#', 'stavljati')"
стављати,представљати,V,V,пред,prefix,"('пред#', 'стављати')"
ставити,саставити,V,V,са,prefix,"('са#', 'ставити')"
stavljati,sastavljati,V,V,sa,prefix,"('sa#', 'stavljati')"
стављати,састављати,V,V,са,prefix,"('са#', 'стављати')"
ставити,раставити,V,V,раз,prefix,"('раз#', 'ставити')"
stavljati,rastavljati,V,V,raz,prefix,"('raz#', 'stavljati')"
стављати,растављати,V,V,раз,prefix,"('раз#', 'стављати')"
stavljati,ostavljati,V,V,o,prefix,"('o#', 'stavljati')"
стављати,остављати,V,V,о,prefix,"('о#', 'стављати')"
staviti,nastaviti,V,V,na,prefix,"('na#', 'staviti')"
ставити,наставити,V,V,на,prefix,"('на#', 'ставити')"
postaviti,pretpostaviti,V,V,pred,prefix,"('pred#', 'po#', 'staviti')"
поставити,претпоставити,V,V,пред,prefix,"('пред#', 'по#', 'ставити')"
postavljati,pretpostavljati,V,V,pred,prefix,"('pred#', 'po#', 'stavljati')"
постављати,претпостављати,V,V,пред,prefix,"('пред#', 'по#', 'стављати')"
postaviti,zapostaviti,V,V,za,prefix,"('za#', 'po#', 'staviti')"
поставити,запоставити,V,V,за,prefix,"('за#', 'по#', 'ставити')"
živjeti,nadživjeti,V,V,nad,prefix,"('nad#', 'živjeti')"
живјети,надживјети,V,V,над,prefix,"('над#', 'живјети')"
živeti,nadživeti,V,V,nad,prefix,"('nad#', 'živeti')"
живети,надживети,V,V,над,prefix,"('над#', 'живети')"
купити,поткупити,V,V,под,prefix,"('под#', 'купити')"
брати,изабрати,V,V,из,prefix,"('из#', 'брати')"
бирати,изабирати,V,V,из,prefix,"('из#', 'бирати')"
ку̏пити,скупити,V,V,с,prefix,"('с#', 'ку̏пити')"
ван,изван,R,U,из,prefix,"('из#', 'ван')"
судити,осудити,V,V,о,prefix,"('о#', 'судити')"
судити,посудити,V,V,по,prefix,"('по#', 'судити')"
судити,пресудити,V,V,пре,prefix,"('пре#', 'судити')"
страшити,престрашити,V,V,пре,prefix,"('пре#', 'страшити')"
strašiti,zastrašiti,V,V,za,prefix,"('za#', 'strašiti')"
страшити,застрашити,V,V,за,prefix,"('за#', 'страшити')"
плашити,уплашити,V,V,у,prefix,"('у#', 'плашити')"
lépiti,lepilo,V,N,ilo,suffix,"('lépiti', '#ilo')"
музеј,музејски,N,J,ски,suffix,"('музеј', '#ски')"
širiti,proširiti,V,V,pro,prefix,"('pro#', 'širiti')"
ширити,проширити,V,V,про,prefix,"('про#', 'ширити')"
uziti,suziti,V,V,s,prefix,"('s#', 'uziti')"
у́зити,сузити,V,V,с,prefix,"('с#', 'у́зити')"
prȁviti,pripraviti,V,V,pri,prefix,"('pri#', 'prȁviti')"
пра̏вити,приправити,V,V,при,prefix,"('при#', 'пра̏вити')"
musti,pomusti,V,V,po,prefix,"('po#', 'musti')"
мусти,помусти,V,V,по,prefix,"('по#', 'мусти')"
расти,одрасти,V,V,од,prefix,"('од#', 'расти')"
срамити,посрамити,V,V,по,prefix,"('по#', 'срамити')"
sramotiti,osramotiti,V,V,o,prefix,"('o#', 'sramotiti')"
срамотити,осрамотити,V,V,о,prefix,"('о#', 'срамотити')"
gledati,ugledati,V,V,u,prefix,"('u#', 'gledati')"
гледати,угледати,V,V,у,prefix,"('у#', 'гледати')"
plakati,rasplakati,V,V,raz,prefix,"('raz#', 'plakati')"
плакати,расплакати,V,V,раз,prefix,"('раз#', 'плакати')"
plakati,proplakati,V,V,pro,prefix,"('pro#', 'plakati')"
плакати,проплакати,V,V,про,prefix,"('про#', 'плакати')"
kaniti,nakaniti,V,V,na,prefix,"('na#', 'kaniti')"
канити,наканити,V,V,на,prefix,"('на#', 'канити')"
kaniti,okaniti,V,V,o,prefix,"('o#', 'kaniti')"
канити,оканити,V,V,о,prefix,"('о#', 'канити')"
скро̏мно̄ст,нескромност,N,N,не,prefix,"('не#', 'скро̏мно̄ст')"
loviti,uloviti,V,V,u,prefix,"('u#', 'loviti')"
ловити,уловити,V,V,у,prefix,"('у#', 'ловити')"
празнити,испразнити,V,V,из,prefix,"('из#', 'празнити')"
činiti,opčiniti,V,V,ob,prefix,"('ob#', 'činiti')"
чинити,опчинити,V,V,об,prefix,"('об#', 'чинити')"
činiti,začiniti,V,V,za,prefix,"('za#', 'činiti')"
чинити,зачинити,V,V,за,prefix,"('за#', 'чинити')"
pričati,prepričati,V,V,pre,prefix,"('pre#', 'pričati')"
причати,препричати,V,V,пре,prefix,"('пре#', 'причати')"
pričati,popričati,V,V,po,prefix,"('po#', 'pričati')"
причати,попричати,V,V,по,prefix,"('по#', 'причати')"
trovati,zatrovati,V,V,za,prefix,"('za#', 'trovati')"
тровати,затровати,V,V,за,prefix,"('за#', 'тровати')"
trovati,otrovati,V,V,o,prefix,"('o#', 'trovati')"
тровати,отровати,V,V,о,prefix,"('о#', 'тровати')"
brinuti,zabrinuti,V,V,za,prefix,"('za#', 'brinuti')"
бринути,забринути,V,V,за,prefix,"('за#', 'бринути')"
hraniti,sahraniti,V,V,sa,prefix,"('sa#', 'hraniti')"
хранити,сахранити,V,V,са,prefix,"('са#', 'хранити')"
гријешити,погријешити,V,V,по,prefix,"('по#', 'гријешити')"
grešiti,pogrešiti,V,V,po,prefix,"('po#', 'grešiti')"
грешити,погрешити,V,V,по,prefix,"('по#', 'грешити')"
чинити,учинити,V,V,у,prefix,"('у#', 'чинити')"
тко̏,нетко,U,U,не,prefix,"('не#', 'тко̏')"
тко,нитко,U,U,ни,prefix,"('ни#', 'тко')"
ко,нико,U,U,ни,prefix,"('ни#', 'ко')"
шта,ништа,U,U,ни,prefix,"('ни#', 'шта')"
tko,itko,U,U,i,prefix,"('i#', 'tko')"
тко,итко,U,U,и,prefix,"('и#', 'тко')"
ko,iko,U,U,i,prefix,"('i#', 'ko')"
ко,ико,U,U,и,prefix,"('и#', 'ко')"
šta,išta,U,U,i,prefix,"('i#', 'šta')"
шта,ишта,U,U,и,prefix,"('и#', 'шта')"
tko,svatko,U,U,sva,prefix,"('sva#', 'tko')"
šta,svašta,U,U,sva,prefix,"('sva#', 'šta')"
шта,свашта,U,U,сва,prefix,"('сва#', 'шта')"
vesti,превести,V,V,pre,prefix,"('pre#', 'vesti')"
voditi,prevoditi,V,V,pre,prefix,"('pre#', 'voditi')"
водити,преводити,V,V,пре,prefix,"('пре#', 'водити')"
voziti,prevoziti,V,V,pre,prefix,"('pre#', 'voziti')"
возити,превозити,V,V,пре,prefix,"('пре#', 'возити')"
brukati,obrukati,V,V,ob,prefix,"('ob#', 'brukati')"
брукати,обрукати,V,V,об,prefix,"('об#', 'брукати')"
um,umnik,N,N,nik,suffix,"('um', '#nik')"
ум,умник,N,N,ник,suffix,"('ум', '#ник')"
umnik,bezumnik,N,N,bez,prefix,"('bez#', 'um', '#nik')"
умник,безумник,N,N,без,prefix,"('без#', 'ум', '#ник')"
um,naum,N,N,na,prefix,"('na#', 'um')"
ум,наум,N,N,на,prefix,"('на#', 'ум')"
mjeriti,odmjeriti,V,V,od,prefix,"('od#', 'mjeriti')"
мјерити,одмјерити,V,V,од,prefix,"('од#', 'мјерити')"
meriti,odmeriti,V,V,od,prefix,"('od#', 'meriti')"
мерити,одмерити,V,V,од,prefix,"('од#', 'мерити')"
мјерити,измјерити,V,V,из,prefix,"('из#', 'мјерити')"
meriti,izmeriti,V,V,iz,prefix,"('iz#', 'meriti')"
мерити,измерити,V,V,из,prefix,"('из#', 'мерити')"
мјерити,замјерити,V,V,за,prefix,"('за#', 'мјерити')"
meriti,zameriti,V,V,za,prefix,"('za#', 'meriti')"
мерити,замерити,V,V,за,prefix,"('за#', 'мерити')"
prije,otprije,R,R,od,prefix,"('od#', 'prije')"
прије,отприје,R,R,од,prefix,"('од#', 'прије')"
pre,otpre,R,R,od,prefix,"('od#', 'pre')"
пре,отпре,R,R,од,prefix,"('од#', 'пре')"
брати,сабрати,V,V,са,prefix,"('са#', 'брати')"
boriti,izboriti,V,V,iz,prefix,"('iz#', 'boriti')"
борити,изборити,V,V,из,prefix,"('из#', 'борити')"
jediniti,ujediniti,V,V,u,prefix,"('u#', 'jediniti')"
јединити,ујединити,V,V,у,prefix,"('у#', 'јединити')"
služiti,poslužiti,V,V,po,prefix,"('po#', 'služiti')"
служити,послужити,V,V,по,prefix,"('по#', 'служити')"
učiti,naučiti,V,V,na,prefix,"('na#', 'učiti')"
учити,научити,V,V,на,prefix,"('на#', 'учити')"
putovati,otputovati,V,V,ot,prefix,"('ot#', 'putovati')"
путовати,отпутовати,V,V,от,prefix,"('от#', 'путовати')"
varati,prevariti,V,V,pre,prefix,"('pre#', 'varati')"
лѐдити,следити,V,V,с,prefix,"('с#', 'лѐдити')"
jediniti,objediniti,V,V,ob,prefix,"('ob#', 'jediniti')"
јединити,објединити,V,V,об,prefix,"('об#', 'јединити')"
смртност,бесмртност,N,N,без,prefix,"('без#', 'смртност')"
нудити,изнудити,V,V,из,prefix,"('из#', 'нудити')"
nuditi,ponuditi,V,V,po,prefix,"('po#', 'nuditi')"
нудити,понудити,V,V,по,prefix,"('по#', 'нудити')"
грлити,загрлити,V,V,за,prefix,"('за#', 'грлити')"
lutati,zalutati,V,V,za,prefix,"('za#', 'lutati')"
лутати,залутати,V,V,за,prefix,"('за#', 'лутати')"
čuditi,začuditi,V,V,za,prefix,"('za#', 'čuditi')"
чудити,зачудити,V,V,за,prefix,"('за#', 'чудити')"
sjeći,presjeći,V,V,pre,prefix,"('pre#', 'sjeći')"
сјећи,пресјећи,V,V,пре,prefix,"('пре#', 'сјећи')"
seći,preseći,V,V,pre,prefix,"('pre#', 'seći')"
сећи,пресећи,V,V,пре,prefix,"('пре#', 'сећи')"
seliti,useliti,V,V,u,prefix,"('u#', 'seliti')"
селити,уселити,V,V,у,prefix,"('у#', 'селити')"
seliti,doseliti,V,V,do,prefix,"('do#', 'seliti')"
селити,доселити,V,V,до,prefix,"('до#', 'селити')"
seliti,raseliti,V,V,raz,prefix,"('raz#', 'seliti')"
селити,раселити,V,V,раз,prefix,"('раз#', 'селити')"
petljati,raspetljati,V,V,raz,prefix,"('raz#', 'petljati')"
kloniti,pokloniti,V,V,po,prefix,"('po#', 'kloniti')"
slaviti,proslaviti,V,V,pro,prefix,"('pro#', 'slaviti')"
славити,прославити,V,V,про,prefix,"('про#', 'славити')"
znati,doznati,V,V,do,prefix,"('do#', 'znati')"
знати,дознати,V,V,до,prefix,"('до#', 'знати')"
poznati,raspoznati,V,V,raz,prefix,"('raz#', 'po#', 'znati')"
познати,распознати,V,V,раз,prefix,"('раз#', 'по#', 'зна̏ти')"
znȁtan,neznatan,J,J,ne,prefix,"('ne#', 'znȁtan')"
зна̏тан,незнатан,J,J,не,prefix,"('не#', 'зна̏тан')"
znȁtno,neznatno,R,R,ne,prefix,"('ne#', 'znȁtno')"
зна̏тно,незнатно,R,R,не,prefix,"('не#', 'зна̏тно')"
paziti,opaziti,V,V,o,prefix,"('o#', 'paziti')"
па̏зити,опазити,V,V,о,prefix,"('о#', 'па̏зити')"
paziti,spaziti,V,V,s,prefix,"('s#', 'paziti')"
па̏зити,спазити,V,V,с,prefix,"('с#', 'па̏зити')"
paziti,zapaziti,V,V,za,prefix,"('za#', 'paziti')"
пазити,запазити,V,V,за,prefix,"('за#', 'пазити')"
pȁziti,pripaziti,V,V,pri,prefix,"('pri#', 'pȁziti')"
па̏зити,припазити,V,V,при,prefix,"('при#', 'па̏зити')"
koristiti,iskoristiti,V,V,iz,prefix,"('iz#', 'koristiti')"
користити,искористити,V,V,из,prefix,"('из#', 'користити')"
pustiti,prepustiti,V,V,pre,prefix,"('pre#', 'pustiti')"
пустити,препустити,V,V,пре,prefix,"('пре#', 'пустити')"
pustiti,ispustiti,V,V,iz,prefix,"('iz#', 'pustiti')"
пустити,испустити,V,V,из,prefix,"('из#', 'пустити')"
pustiti,raspustiti,V,V,raz,prefix,"('raz#', 'pustiti')"
пустити,распустити,V,V,раз,prefix,"('раз#', 'пустити')"
tvoriti,rastvoriti,V,V,raz,prefix,"('raz#', 'tvoriti')"
творити,растворити,V,V,раз,prefix,"('раз#', 'творити')"
tvoriti,pretvoriti,V,V,pre,prefix,"('pre#', 'tvoriti')"
творити,претворити,V,V,пре,prefix,"('пре#', 'творити')"
tvòriti,pritvoriti,V,V,pri,prefix,"('pri#', 'tvòriti')"
тво̀рити,притворити,V,V,при,prefix,"('при#', 'тво̀рити')"
чинити,подчинити,V,V,под,prefix,"('под#', 'чинити')"
činiti,počiniti,V,V,po,prefix,"('po#', 'činiti')"
чинити,починити,V,V,по,prefix,"('по#', 'чинити')"
čìniti,pričiniti,V,V,pri,prefix,"('pri#', 'čìniti')"
чѝнити,причинити,V,V,при,prefix,"('при#', 'чѝнити')"
činiti,sačiniti,V,V,sa,prefix,"('sa#', 'činiti')"
чинити,сачинити,V,V,са,prefix,"('са#', 'чинити')"
raditi,doraditi,V,V,do,prefix,"('do#', 'raditi')"
радити,дорадити,V,V,до,prefix,"('до#', 'радити')"
raditi,izraditi,V,V,iz,prefix,"('iz#', 'raditi')"
радити,израдити,V,V,из,prefix,"('из#', 'радити')"
raditi,obraditi,V,V,ob,prefix,"('ob#', 'raditi')"
радити,обрадити,V,V,об,prefix,"('об#', 'радити')"
raditi,odraditi,V,V,od,prefix,"('od#', 'raditi')"
радити,одрадити,V,V,од,prefix,"('од#', 'радити')"
raditi,preraditi,V,V,pre,prefix,"('pre#', 'raditi')"
радити,прерадити,V,V,пре,prefix,"('пре#', 'радити')"
raditi,proraditi,V,V,pro,prefix,"('pro#', 'raditi')"
радити,прорадити,V,V,про,prefix,"('про#', 'радити')"
raditi,razraditi,V,V,raz,prefix,"('raz#', 'raditi')"
радити,разрадити,V,V,раз,prefix,"('раз#', 'радити')"
plašiti,zaplašiti,V,V,za,prefix,"('za#', 'plašiti')"
плашити,заплашити,V,V,за,prefix,"('за#', 'плашити')"
plašiti,preplašiti,V,V,pre,prefix,"('pre#', 'plašiti')"
плашити,преплашити,V,V,пре,prefix,"('пре#', 'плашити')"
plašiti,poplašiti,V,V,po,prefix,"('po#', 'plašiti')"
плашити,поплашити,V,V,по,prefix,"('по#', 'плашити')"
plivati,zaplivati,V,V,za,prefix,"('za#', 'plivati')"
пливати,запливати,V,V,за,prefix,"('за#', 'пливати')"
plivati,uplivati,V,V,u,prefix,"('u#', 'plivati')"
пливати,упливати,V,V,у,prefix,"('у#', 'пливати')"
plivati,proplivati,V,V,pro,prefix,"('pro#', 'plivati')"
пливати,пропливати,V,V,про,prefix,"('про#', 'пливати')"
plivati,preplivati,V,V,pre,prefix,"('pre#', 'plivati')"
пливати,препливати,V,V,пре,prefix,"('пре#', 'пливати')"
plivati,doplivati,V,V,do,prefix,"('do#', 'plivati')"
пливати,допливати,V,V,до,prefix,"('до#', 'пливати')"
plivati,isplivati,V,V,iz,prefix,"('iz#', 'plivati')"
пливати,испливати,V,V,из,prefix,"('из#', 'пливати')"
plivati,otplivati,V,V,od,prefix,"('od#', 'plivati')"
пливати,отпливати,V,V,од,prefix,"('од#', 'пливати')"
ploviti,doploviti,V,V,do,prefix,"('do#', 'ploviti')"
пловити,допловити,V,V,до,prefix,"('до#', 'пловити')"
ploviti,isploviti,V,V,iz,prefix,"('iz#', 'ploviti')"
пловити,испловити,V,V,из,prefix,"('из#', 'пловити')"
ploviti,oploviti,V,V,o,prefix,"('o#', 'ploviti')"
пловити,опловити,V,V,о,prefix,"('о#', 'пловити')"
ploviti,otploviti,V,V,od,prefix,"('od#', 'ploviti')"
пловити,отпловити,V,V,од,prefix,"('од#', 'пловити')"
ploviti,preploviti,V,V,pre,prefix,"('pre#', 'ploviti')"
пловити,препловити,V,V,пре,prefix,"('пре#', 'пловити')"
ploviti,uploviti,V,V,u,prefix,"('u#', 'ploviti')"
пловити,упловити,V,V,у,prefix,"('у#', 'пловити')"
ploviti,zaploviti,V,V,za,prefix,"('za#', 'ploviti')"
пловити,запловити,V,V,за,prefix,"('за#', 'пловити')"
кидати,раскидати,V,V,раз,prefix,"('раз#', 'кидати')"
kidati,pokidati,V,V,po,prefix,"('po#', 'kidati')"
кидати,покидати,V,V,по,prefix,"('по#', 'кидати')"
kidati,iskidati,V,V,iz,prefix,"('iz#', 'kidati')"
кидати,искидати,V,V,из,prefix,"('из#', 'кидати')"
kidati,zakidati,V,V,za,prefix,"('za#', 'kidati')"
кидати,закидати,V,V,за,prefix,"('за#', 'кидати')"
kidati,ukidati,V,V,u,prefix,"('u#', 'kidati')"
кидати,укидати,V,V,у,prefix,"('у#', 'кидати')"
ljubiti,izljubiti,V,V,iz,prefix,"('iz#', 'ljubiti')"
љубити,изљубити,V,V,из,prefix,"('из#', 'љубити')"
ljubiti,sljubiti,V,V,s,prefix,"('s#', 'ljubiti')"
љу́бити,сљубити,V,V,с,prefix,"('с#', 'љу́бити')"
ljúbiti,priljubiti,V,V,pri,prefix,"('pri#', 'ljúbiti')"
љу́бити,приљубити,V,V,при,prefix,"('при#', 'љу́бити')"
стајати,постојати,V,V,по,prefix,"('по#', 'стајати')"
ста̏јати,нестати,V,V,не,prefix,"('не#', 'ста̏јати')"
ста̏јати,нестајати,V,V,не,prefix,"('не#', 'ста̏јати')"
стати,престати,V,V,пре,prefix,"('пре#', 'стати')"
stajati,prestajati,V,V,pre,prefix,"('pre#', 'stajati')"
стајати,престајати,V,V,пре,prefix,"('пре#', 'стајати')"
стајати,пристајати,V,V,при,prefix,"('при#', 'стајати')"
stati,opstati,V,V,ob,prefix,"('ob#', 'stati')"
стати,опстати,V,V,об,prefix,"('об#', 'стати')"
nestati,ponestati,V,V,po,prefix,"('po#', 'ne#', 'stȃti')"
нестати,понестати,V,V,по,prefix,"('по#', 'не#', 'ста̏јати')"
nestajati,ponestajati,V,V,po,prefix,"('po#', 'ne#', 'stȁjati')"
нестајати,понестајати,V,V,по,prefix,"('по#', 'не#', 'ста̏јати')"
stati,odustati,V,V,od,prefix,"('od#', 'stati')"
стати,одустати,V,V,од,prefix,"('од#', 'стати')"
stajati,odustajati,V,V,od,prefix,"('od#', 'stajati')"
од,одустајати,V,V,пре,prefix,"('пре#', 'од')"
stati,sastati,V,V,sa,prefix,"('sa#', 'stati')"
стати,састати,V,V,са,prefix,"('са#', 'стати')"
stajati,sastajati,V,V,sa,prefix,"('sa#', 'stajati')"
стајати,састајати,V,V,са,prefix,"('са#', 'стајати')"
ostati,preostati,V,V,pre,prefix,"('pre#', 'o#', 'stati')"
остати,преостати,V,V,пре,prefix,"('пре#', 'о#', 'стати')"
ostajati,preostajati,V,V,pre,prefix,"('pre#', 'o#', 'stajati')"
остајати,преостајати,V,V,пре,prefix,"('пре#', 'о#', 'стајати')"
ostati,zaostati,V,V,za,prefix,"('za#', 'o#', 'stati')"
остати,заостати,V,V,за,prefix,"('за#', 'о#', 'стати')"
ostajati,zaostajati,V,V,za,prefix,"('za#', 'o#', 'stajati')"
остајати,заостајати,V,V,за,prefix,"('за#', 'о#', 'стајати')"
stati,zastati,V,V,za,prefix,"('za#', 'stati')"
стати,застати,V,V,за,prefix,"('за#', 'стати')"
stajati,zastajati,V,V,za,prefix,"('za#', 'stajati')"
стајати,застајати,V,V,за,prefix,"('за#', 'стајати')"
stati,sustati,V,V,su,prefix,"('su#', 'stati')"
стати,сустати,V,V,су,prefix,"('су#', 'стати')"
stajati,sustajati,V,V,su,prefix,"('su#', 'stajati')"
стајати,сустајати,V,V,су,prefix,"('су#', 'стајати')"
sustati,posustati,V,V,po,prefix,"('po#', 'su#', 'stati')"
сустати,посустати,V,V,по,prefix,"('по#', 'су#', 'стати')"
sustajati,posustajati,V,V,po,prefix,"('po#', 'su#', 'stajati')"
сустајати,посустајати,V,V,по,prefix,"('по#', 'су#', 'стајати')"
ostati,izostati,V,V,iz,prefix,"('iz#', 'o#', 'stati')"
остати,изостати,V,V,из,prefix,"('из#', 'о#', 'стати')"
ostajati,izostajati,V,V,iz,prefix,"('iz#', 'o#', 'stajati')"
остајати,изостајати,V,V,из,prefix,"('из#', 'о#', 'стајати')"
бити,пробити,V,V,про,prefix,"('про#', 'бити')"
biti,zbiti,V,V,s,prefix,"('s#', 'biti')"
biti,zbiti,V,V,z,prefix,"('s#', 'biti')"
би̏ти,збити,V,V,с,prefix,"('с#', 'би̏ти')"
би̏ти,збити,V,V,з,prefix,"('с#', 'би̏ти')"
biti,prebiti,V,V,pre,prefix,"('pre#', 'biti')"
бити,пребити,V,V,пре,prefix,"('пре#', 'бити')"
biti,obiti,V,V,o,prefix,"('o#', 'biti')"
бити,обити,V,V,о,prefix,"('о#', 'бити')"
biti,nabiti,V,V,na,prefix,"('na#', 'biti')"
бити,набити,V,V,на,prefix,"('на#', 'бити')"
biti,sabiti,V,V,sa,prefix,"('sa#', 'biti')"
бити,сабити,V,V,са,prefix,"('са#', 'бити')"
biti,izbiti,V,V,iz,prefix,"('iz#', 'biti')"
бити,избити,V,V,из,prefix,"('из#', 'бити')"
biti,pribiti,V,V,pri,prefix,"('pri#', 'biti')"
бити,прибити,V,V,при,prefix,"('при#', 'бити')"
бити,забити,V,V,за,prefix,"('за#', 'бити')"
kositi,nakositi,V,V,na,prefix,"('na#', 'kositi')"
косити,накосити,V,V,на,prefix,"('на#', 'косити')"
trošiti,utrošiti,V,V,u,prefix,"('u#', 'trošiti')"
трошити,утрошити,V,V,у,prefix,"('у#', 'трошити')"
trošiti,istrošiti,V,V,iz,prefix,"('iz#', 'trošiti')"
трошити,истрошити,V,V,из,prefix,"('из#', 'трошити')"
копати,ископати,V,V,из,prefix,"('из#', 'копати')"
kopati,zakopati,V,V,za,prefix,"('za#', 'kopati')"
копати,закопати,V,V,за,prefix,"('за#', 'копати')"
kopati,ukopati,V,V,u,prefix,"('u#', 'kopati')"
копати,укопати,V,V,у,prefix,"('у#', 'копати')"
kopati,pokopati,V,V,po,prefix,"('po#', 'kopati')"
копати,покопати,V,V,по,prefix,"('по#', 'копати')"
kopati,prekopati,V,V,pre,prefix,"('pre#', 'kopati')"
копати,прекопати,V,V,пре,prefix,"('пре#', 'копати')"
kopati,otkopati,V,V,od,prefix,"('od#', 'kopati')"
копати,откопати,V,V,од,prefix,"('од#', 'копати')"
kopati,prokopati,V,V,pro,prefix,"('pro#', 'kopati')"
