source_word,target_word,source_pos,target_pos,morpheme,type,segments
teren,terenowy,N,J,owy,suffix,"('teren', '#owy')"
owoc,owocarka,N,N,arka,suffix,"('owoc', '#arka')"
owoc,owocarnia,N,N,arnia,suffix,"('owoc', '#arnia')"
owoc,owocarz,N,N,arz,suffix,"('owoc', '#arz')"
owoc,owocek,N,N,ek,suffix,"('owoc', '#ek')"
owoc,owocnia,N,N,nia,suffix,"('owoc', '#nia')"
owoc,owocnica,N,N,nica,suffix,"('owoc', '#nica')"
owoc,owocowiec,N,N,owiec,suffix,"('owoc', '#owiec')"
owoc,owocówka,N,N,ówka,suffix,"('owoc', '#ówka')"
menuet,menuetowy,N,J,owy,suffix,"('menuet', '#owy')"
refleks,refleksowy,N,J,owy,suffix,"('refleks', '#owy')"
biodro,biodrowy,N,J,owy,suffix,"('biodro', '#owy')"
biodro,bioderko,N,N,ko,suffix,"('biodro', '#ko')"
biodro,biodrówka,N,N,ówka,suffix,"('biodro', '#ówka')"
urologia,urologiczny,N,J,iczny,suffix,"('urolog', '#ia', '#iczny')"
łasica,łasiczy,N,J,czy,suffix,"('łasica', '#y')"
łasica,łasicowaty,N,J,owaty,suffix,"('łasica', '#owaty')"
cech,cechowy,N,J,owy,suffix,"('cech', '#owy')"
pantofel,pantoflik,N,N,ik,suffix,"('pantofel', '#ik')"
pantofel,pantofelnik,N,N,nik,suffix,"('pantofel', '#nik')"
pantofel,pantoflowy,N,J,owy,suffix,"('pantofel', '#owy')"
reżyser,reżyseria,N,N,ia,suffix,"('reżyser', '#ia')"
reżyser,reżyserować,N,V,ować,suffix,"('reżyser', '#ować')"
reżyser,reżyserka,N,N,ka,suffix,"('reżyser', '#ka')"
szacunek,szacunkowy,N,J,owy,suffix,"('szacować', '#unek', '#owy')"
śmietana,śmietanowy,N,J,owy,suffix,"('śmietana', '#owy')"
maraton,maratończyk,N,N,czyk,suffix,"('maraton', '#czyk')"
maraton,maratonka,N,N,ka,suffix,"('maraton', '#ka')"
maraton,maratoński,N,J,ski,suffix,"('maraton', '#ski')"
kij,kijanka,N,N,anka,suffix,"('kij', '#anka')"
życie,życiowy,N,J,owy,suffix,"('żyć', '#ie', '#owy')"
restauracja,restauracyjny,N,J,ny,suffix,"('restauracja', '#ny')"
rzepak,rzepakowy,N,J,owy,suffix,"('rzepa', '#ak', '#owy')"
stryjek,stryjeczny,N,J,ny,suffix,"('stryj', '#ek', '#ny')"
głagolica,głagoliczny,N,J,ny,suffix,"('głagolica', '#ny')"
gruby,grubiutki,J,J,utki,suffix,"('gruby', '#utki')"
gruby,grubość,J,N,ość,suffix,"('gruby', '#ość')"
homonim,homonimia,N,N,ia,suffix,"('homonim', '#ia')"
diabeł,diabełek,N,N,ek,suffix,"('diabeł', '#ek')"
diabeł,diablik,N,N,ik,suffix,"('diabeł', '#ik')"
folia,foliować,N,V,ować,suffix,"('folia', '#ować')"
folia,foliowy,N,J,owy,suffix,"('folia', '#owy')"
folia,foliówka,N,N,ówka,suffix,"('folia', '#ówka')"
owca,owczę,N,N,ę,suffix,"('owca', '#ę')"
owca,owczy,N,J,czy,suffix,"('owca', '#czy')"
paznokieć,paznokciowy,N,J,owy,suffix,"('paznokieć', '#owy')"
cyklop,cyklopowy,N,J,owy,suffix,"('cyklop', '#owy')"
cyklop,cyklopi,N,J,i,suffix,"('cyklop', '#i')"
Ameryka,Amerykanin,N,N,anin,suffix,"('Ameryka', '#nin')"
rozpad,rozpadowy,N,J,owy,suffix,"('rozpad', '#owy')"
krawat,krawaciarz,N,N,arz,suffix,"('krawat', '#arz')"
krawat,krawaciarka,N,N,arka,suffix,"('krawat', '#arka')"
krawat,krawatówka,N,N,ówka,suffix,"('krawat', '#ówka')"
krawat,krawatowy,N,J,owy,suffix,"('krawat', '#owy')"
Słowenia,Słowenka,N,N,ka,suffix,"('Słowenia', '#ka')"
szarańcza,szarańczak,N,N,ak,suffix,"('szarańcza', '#ak')"
szarańcza,szarańczarnia,N,N,arnia,suffix,"('szarańcza', '#arnia')"
szarańcza,szarańczowy,N,J,owy,suffix,"('szarańcza', '#owy')"
wróbel,wróblowy,N,J,owy,suffix,"('wróbel', '#owy')"
komercjalizacja,komercjalizować,N,V,ować,suffix,"('komercjalizacja', '#ować')"
kupować,dokupować,V,V,do,prefix,"('do#', 'kupić', '#ować')"
kupować,nakupować,V,V,na,prefix,"('na#', 'kupić', '#ować')"
kupować,obkupować,V,V,ob,prefix,"('ob#', 'kupić', '#ować')"
kupować,pokupować,V,V,po,prefix,"('po#', 'kupić', '#ować')"
pieprz,pieprzny,N,J,ny,suffix,"('pieprz', '#ny')"
pieprz,pieprzowy,N,J,owy,suffix,"('pieprz', '#owy')"
nowy,nowiuchny,J,J,uchny,suffix,"('nowy', '#uchny')"
nowy,nowiuśki,J,J,uśki,suffix,"('nowy', '#uśki')"
nowy,nowiutki,J,J,utki,suffix,"('nowy', '#utki')"
burak,burakowy,N,J,owy,suffix,"('burak', '#owy')"
kąt,kątowy,N,J,owy,suffix,"('kąt', '#owy')"
inflacja,inflacyjny,N,J,ny,suffix,"('inflacja', '#ny')"
etologia,etologiczny,N,J,iczny,suffix,"('etologia', '#iczny')"
siła,siłowy,N,J,owy,suffix,"('siły', '#a', '#owy')"
komora,komorować,N,V,ować,suffix,"('komora', '#ować')"
komora,komorowy,N,J,owy,suffix,"('komora', '#owy')"
równoległy,równoległość,J,N,ość,suffix,"('równo#', 'legły', '#ość')"
igła,iglasty,N,J,asty,suffix,"('igła', '#asty')"
igła,igłowy,N,J,owy,suffix,"('igła', '#owy')"
centymetr,centymetrowy,N,J,owy,suffix,"('centy#', 'metr', '#owy')"
monarcha,monarchista,N,N,ista,suffix,"('monarcha', '#ista')"
monarcha,monarszy,N,J,y,suffix,"('monarcha', '#y')"
kupić,dokupić,V,V,do,prefix,"('do#', 'kupić')"
kupić,nakupić,V,V,na,prefix,"('na#', 'kupić')"
kupić,okupić,V,V,o,prefix,"('o#', 'kupić')"
kupić,obkupić,V,V,ob,prefix,"('ob#', 'kupić')"
kupić,odkupić,V,V,od,prefix,"('od#', 'kupić')"
kupić,pokupić,V,V,po,prefix,"('po#', 'kupić')"
kupić,przykupić,V,V,przy,prefix,"('przy#', 'kupić')"
kupić,rozkupić,V,V,roz,prefix,"('roz#', 'kupić')"
kupić,wkupić,V,V,w,prefix,"('w#', 'kupić')"
kupić,kupiec,V,N,iec,suffix,"('kupić', '#ec')"
kupić,kupny,V,J,ny,suffix,"('kupić', '#ny')"
pidżama,pidżamowy,N,J,owy,suffix,"('pidżama', '#owy')"
Paragwaj,Paragwajczyk,N,N,czyk,suffix,"('Paragwaj', '#czyk')"
Paragwaj,Paragwajka,N,N,ka,suffix,"('Paragwaj', '#ka')"
Afryka,Afrykanin,N,N,anin,suffix,"('Afryka', '#nin')"
budować,nadbudować,V,V,nad,prefix,"('nad#', 'budowa', '#ać')"
budować,nabudować,V,V,na,prefix,"('na#', 'budowa', '#ać')"
budować,pobudować,V,V,po,prefix,"('po#', 'budowa', '#ać')"
budować,podbudować,V,V,pod,prefix,"('pod#', 'budowa', '#ać')"
budować,przebudować,V,V,prze,prefix,"('prze#', 'budowa', '#ać')"
budować,przybudować,V,V,przy,prefix,"('przy#', 'budowa', '#ać')"
budować,wybudować,V,V,wy,prefix,"('wy#', 'budowa', '#ać')"
budować,budowanie,V,N,anie,suffix,"('budowa', '#ać', '#anie')"
sytuacja,sytuacyjny,N,J,ny,suffix,"('sytuacja', '#ny')"
trekking,trekkingowy,N,J,owy,suffix,"('trekking', '#owy')"
granit,granitowy,N,J,owy,suffix,"('granit', '#owy')"
troposfera,troposferyczny,N,J,yczny,suffix,"('troposfera', '#yczny')"
piekarnia,piekarniczy,N,J,czy,suffix,"('piekarz', '#nia', '#czy')"
miniatura,miniaturowy,N,J,owy,suffix,"('miniatura', '#owy')"
klaun,klaunować,N,V,ować,suffix,"('klaun', '#ować')"
klaun,klaunada,N,N,ada,suffix,"('klaun', '#ada')"
klaun,klaunowski,N,J,owski,suffix,"('klaun', '#owski')"
skąd,skądże,U,U,że,suffix,"('skąd', '#że')"
toaleta,toaletowy,N,J,owy,suffix,"('toaleta', '#owy')"
lustro,lustrzyć,N,V,yć,suffix,"('lustro', '#yć')"
lustro,lustrzany,N,J,any,suffix,"('lustro', '#any')"
róża,różany,N,J,ny,suffix,"('róż', '#a', '#any')"
reszta,resztówka,N,N,ówka,suffix,"('reszta', '#ówka')"
musztarda,musztardówka,N,N,ówka,suffix,"('musztarda', '#ówka')"
musztarda,musztardnica,N,N,nica,suffix,"('musztarda', '#nica')"
musztarda,musztardowy,N,J,owy,suffix,"('musztarda', '#owy')"
respekt,respektować,N,V,ować,suffix,"('respekt', '#ować')"
myć,omyć,V,V,o,prefix,"('o#', 'myć')"
myć,odmyć,V,V,od,prefix,"('od#', 'myć')"
myć,wymyć,V,V,wy,prefix,"('wy#', 'myć')"
cyna,cynować,N,V,ować,suffix,"('cyna', '#ować')"
cyna,cynowy,N,J,owy,suffix,"('cyna', '#owy')"
onanizm,onanista,N,N,ista,suffix,"('onanizm', '#ista')"
stres,stresowy,N,J,owy,suffix,"('stres', '#owy')"
rysować,dorysować,V,V,do,prefix,"('do#', 'rys', '#ować')"
rysować,obrysować,V,V,ob,prefix,"('ob#', 'rys', '#ować')"
rysować,odrysować,V,V,od,prefix,"('od#', 'rys', '#ować')"
rysować,podrysować,V,V,pod,prefix,"('pod#', 'rys', '#ować')"
rysować,porysować,V,V,po,prefix,"('po#', 'rys', '#ować')"
rysować,przerysować,V,V,prze,prefix,"('prze#', 'rys', '#ować')"
rysować,wrysować,V,V,w,prefix,"('w#', 'rys', '#ować')"
rysować,wyrysować,V,V,wy,prefix,"('wy#', 'rys', '#ować')"
rysować,zrysować,V,V,z,prefix,"('z#', 'rys', '#ować')"
kierować,wykierować,V,V,wy,prefix,"('wy#', 'kierować')"
kierować,kierunek,V,N,unek,suffix,"('kierować', '#unek')"
czajka,czajczy,N,J,y,suffix,"('czajka', '#y')"
wosk,woskować,N,V,ować,suffix,"('wosk', '#ować')"
wosk,woskarka,N,N,arka,suffix,"('wosk', '#arka')"
wosk,woskarz,N,N,arz,suffix,"('wosk', '#arz')"
wosk,woskowiec,N,N,owiec,suffix,"('wosk', '#owiec')"
wosk,woskownica,N,N,nica,suffix,"('wosk', '#owy', '#nica')"
wosk,woskowaty,N,J,owaty,suffix,"('wosk', '#owaty')"
wosk,woskowy,N,J,owy,suffix,"('wosk', '#owy')"
szynszyla,szynszylowy,N,J,owy,suffix,"('szynszyla', '#owy')"
szynszyla,szynszylowaty,N,J,owaty,suffix,"('szynszyla', '#owaty')"
polonez,polonezowy,N,J,owy,suffix,"('polonez', '#owy')"
metr,metrówka,N,N,ówka,suffix,"('metr', '#ówka')"
metr,metrowy,N,J,owy,suffix,"('metr', '#owy')"
metr,metryczny,N,J,yczny,suffix,"('metryka', '#ny')"
Tajlandia,Tajlandczyk,N,N,czyk,suffix,"('Tajlandia', '#czyk')"
Tajlandia,Tajlandka,N,N,ka,suffix,"('Tajlandia', '#ka')"
folklor,folkloryzm,N,N,yzm,suffix,"('folklor', '#yzm')"
folklor,folklorysta,N,N,ysta,suffix,"('folklor', '#ysta')"
kolej,kolejarz,N,N,arz,suffix,"('kolej', '#arz')"
akordeon,akordeonowy,N,J,owy,suffix,"('akordeon', '#owy')"
akordeon,akordeonik,N,N,ik,suffix,"('akordeon', '#ik')"
akordeon,akordeonista,N,N,ista,suffix,"('akordeon', '#ista')"
tabaka,tabacznik,N,N,nik,suffix,"('tabaka', '#nik')"
tabaka,tabakowy,N,J,owy,suffix,"('tabaka', '#owy')"
tabaka,tabaczny,N,J,ny,suffix,"('tabaka', '#ny')"
brzeg,brzegowy,N,J,owy,suffix,"('brzeg', '#owy')"
brzeg,brzeżny,N,J,ny,suffix,"('brzeg', '#ny')"
brzeg,brzegownica,N,N,nica,suffix,"('brzeg', '#nica')"
czworokąt,czworokątny,N,J,ny,suffix,"('czworo#', 'kąt', '#ny')"
defekt,defektowy,N,J,owy,suffix,"('defekt', '#owy')"
kląć,nakląć,V,V,na,prefix,"('na#', 'kląć')"
kląć,rozkląć,V,V,roz,prefix,"('roz#', 'kląć')"
kląć,skląć,V,V,s,prefix,"('s#', 'kląć')"
kląć,wykląć,V,V,wy,prefix,"('wy#', 'kląć')"
kląć,zakląć,V,V,za,prefix,"('za#', 'kląć')"
goły,goluśki,J,J,uśki,suffix,"('goły', '#uśki')"
goły,golutki,J,J,utki,suffix,"('goły', '#utki')"
goły,golec,J,N,ec,suffix,"('goły', '#ec')"
goły,golizna,J,N,izna,suffix,"('goły', '#izna')"
goły,goła,J,N,a,suffix,"('goły', '#a')"
goły,gołość,J,N,ość,suffix,"('goły', '#ość')"
szantaż,szantażowy,N,J,owy,suffix,"('szantaż', '#owy')"
mieszkać,pomieszkać,V,V,po,prefix,"('po#', 'mieszkać')"
mieszkać,przemieszkać,V,V,prze,prefix,"('prze#', 'mieszkać')"
mieszkać,mieszkanka,V,N,anka,suffix,"('mieszkać', '#anka')"
muzyka,muzykalny,N,J,alny,suffix,"('muza', '#yk', '#a', '#alny')"
żebro,żebrowy,N,J,owy,suffix,"('żebro', '#owy')"
Stephan,Stephanowa,N,N,owa,suffix,"('Stephan', '#owa')"
kanon,kanonowy,N,J,owy,suffix,"('kanon', '#owy')"
drewno,drewniany,N,J,any,suffix,"('drewno', '#ny')"
pielgrzym,pielgrzymowicz,N,N,wicz,suffix,"('pielgrzym', '#wicz')"
pielgrzym,pielgrzymi,N,J,i,suffix,"('pielgrzym', '#i')"
pielgrzym,pielgrzymować,N,V,ować,suffix,"('pielgrzym', '#ować')"
gej,gejowski,N,J,owski,suffix,"('gej', '#owski')"
Bahrajn,Bahrajńczyk,N,N,czyk,suffix,"('Bahrajn', '#czyk')"
Bahrajn,Bahrajnka,N,N,ka,suffix,"('Bahrajn', '#ka')"
bumerang,bumerangowy,N,J,owy,suffix,"('bumerang', '#owy')"
gotować,nagotować,V,V,na,prefix,"('na#', 'gotów', '#y', '#ać')"
gotować,obgotować,V,V,ob,prefix,"('ob#', 'gotów', '#y', '#ać')"
gotować,zgotować,V,V,z,prefix,"('z#', 'gotów', '#y', '#ać')"
łuk,łuczysko,N,N,ysko,suffix,"('łuk', '#ysko')"
łuk,łukowaty,N,J,owaty,suffix,"('łuk', '#owaty')"
łuk,łukowy,N,J,owy,suffix,"('łuk', '#owy')"
grosz,groszówka,N,N,ówka,suffix,"('grosz', '#ówka')"
grosz,groszowy,N,J,owy,suffix,"('grosz', '#owy')"
elegia,elegijny,N,J,ny,suffix,"('elegia', '#ny')"
ręka,ręczyć,N,V,yć,suffix,"('ręka', '#yć')"
ręka,rękopis,N,N,pis,suffix,"('ręka', '#pis')"
dąb,dąbczak,N,N,czak,suffix,"('dąb', '#czak')"
żyd,żydowski,N,J,owski,suffix,"('żyd', '#owski')"
obojczyk,obojczykowy,N,J,owy,suffix,"('obojczyk', '#owy')"
wrak,wrakowiec,N,N,owiec,suffix,"('wrak', '#owiec')"
wrak,wrakowisko,N,N,owisko,suffix,"('wrak', '#owisko')"
wrak,wrakowy,N,J,owy,suffix,"('wrak', '#owy')"
filologia,filologiczny,N,J,iczny,suffix,"('filolog', '#ia', '#iczny')"
sroka,sroczy,N,J,y,suffix,"('sroka', '#y')"
sroka,srokacz,N,N,acz,suffix,"('sroka', '#acz')"
sroka,srokosz,N,N,osz,suffix,"('sroka', '#osz')"
harmonogram,harmonogramować,N,V,ować,suffix,"('harmonia', '#gram', '#ować')"
harmonogram,harmonogramowy,N,J,owy,suffix,"('harmonia', '#gram', '#owy')"
harmonogram,harmonogramiczny,N,J,iczny,suffix,"('harmonia', '#gram', '#iczny')"
Nikaragua,Nikaraguańczyk,N,N,czyk,suffix,"('Nikaragua', '#czyk')"
Nikaragua,Nikaraguanka,N,N,anka,suffix,"('Nikaragua', '#anka')"
strych,strychowy,N,J,owy,suffix,"('strych', '#owy')"
grzyb,grzybień,N,N,eń,suffix,"('grzyb', '#eń')"
żyrafa,żyrafowy,N,J,owy,suffix,"('żyrafa', '#owy')"
siarka,siarczan,N,N,an,suffix,"('siara', '#ka', '#an')"
istnieć,istnienie,V,N,enie,suffix,"('istny', '#eć', '#enie')"
rząd,rządny,N,J,ny,suffix,"('rząd', '#ny')"
antagonista,antagonistyczny,N,J,yczny,suffix,"('antagonizm', '#ista', '#yczny')"
dokonać,dokonany,V,J,any,suffix,"('do#', 'konać', '#any')"
ekonom,ekonomski,N,J,ski,suffix,"('ekonom', '#ski')"
znać,poznać,V,V,po,prefix,"('po#', 'znać')"
znać,zeznać,V,V,ze,prefix,"('z#', 'znać')"
znać,znawca,V,N,ca,suffix,"('znać', '#ca')"
znać,znajomy,V,J,omy,suffix,"('znać', '#omy')"
cło,clić,N,V,ić,suffix,"('cło', '#ić')"
fenologia,fenologiczny,N,J,iczny,suffix,"('fenologia', '#iczny')"
przeziębienie,przeziębieniowy,N,J,owy,suffix,"('prze#', 'ziębić', '#enie', '#owy')"
barwa,barwnik,N,N,nik,suffix,"('barwa', '#ny', '#ik')"
platforma,platformowy,N,J,owy,suffix,"('platforma', '#owy')"
wziąć,powziąć,V,V,po,prefix,"('po#', 'wz#', 'jąć')"
wziąć,zawziąć,V,V,za,prefix,"('za#', 'wz#', 'jąć')"
balast,balastowy,N,J,owy,suffix,"('balast', '#owy')"
nokaut,nokautować,N,V,ować,suffix,"('nokaut', '#ować')"
Berliner,Berlinerowa,N,N,owa,suffix,"('Berliner', '#owa')"
plaża,plażować,N,V,ować,suffix,"('plaża', '#ować')"
plaża,plażówka,N,N,ówka,suffix,"('plaża', '#ówka')"
plaża,plażowy,N,J,owy,suffix,"('plaża', '#owy')"
wierzba,wierzbowaty,N,J,owaty,suffix,"('wierzba', '#owaty')"
cukier,cukierek,N,N,ek,suffix,"('cukier', '#ek')"
syty,sycić,J,V,ić,suffix,"('syty', '#ić')"
świnia,świni,N,J,i,suffix,"('świnia', '#i')"
warunek,warunkowicz,N,N,wicz,suffix,"('warunek', '#wicz')"
aborcja,aborcyjny,N,J,ny,suffix,"('aborcja', '#ny')"
dżez,dżezowy,N,J,owy,suffix,"('dżez', '#owy')"
wina,winić,N,V,ić,suffix,"('wina', '#ić')"
wina,winny,N,J,ny,suffix,"('wino', '#ny')"
dowód,dowodowy,N,J,owy,suffix,"('dowód', '#owy')"
indyk,indyczy,N,J,czy,suffix,"('indyk', '#czy')"
indyk,indyczę,N,N,ę,suffix,"('indyk', '#ę')"
wiedzieć,dowiedzieć,V,V,do,prefix,"('do#', 'wiedza', '#eć')"
wiedzieć,zwiedzieć,U,V,z,prefix,"('z#', 'wiedza', '#eć')"
czasza,czacha,N,N,cha,suffix,"('czasza', '#ka', '#cha')"
piekło,pieklić,N,V,ić,suffix,"('piekło', '#ić')"
foka,foczy,N,J,y,suffix,"('foka', '#y')"
włos,włosowy,N,J,owy,suffix,"('włos', '#owy')"
ognisko,ogniskowy,N,J,owy,suffix,"('ogień', '#isko', '#owy')"
deflacja,deflacyjny,N,J,ny,suffix,"('deflacja', '#ny')"
Gujana,Gujańczyk,N,N,czyk,suffix,"('Gujana', '#czyk')"
Gujana,Gujanka,N,N,ka,suffix,"('Gujana', '#ka')"
maskować,zamaskować,V,V,za,prefix,"('za#', 'maska', '#ować')"
maskować,maskowanie,V,N,anie,suffix,"('maska', '#ować', '#anie')"
pracować,nadpracować,V,V,nad,prefix,"('nad#', 'praca', '#ować')"
pracować,napracować,V,V,na,prefix,"('na#', 'praca', '#ować')"
pracować,spracować,V,V,s,prefix,"('s#', 'praca', '#ować')"
pracować,popracować,V,V,po,prefix,"('po#', 'praca', '#ować')"
pracować,przepracować,V,V,prze,prefix,"('prze#', 'praca', '#ować')"
pracować,wypracować,V,V,wy,prefix,"('wy#', 'praca', '#ować')"
pracować,zapracować,V,V,za,prefix,"('za#', 'praca', '#ować')"
onkologia,onkologiczny,N,J,iczny,suffix,"('onkolog', '#ia', '#iczny')"
drukarz,drukarka,N,N,ka,suffix,"('druk', '#ować', '#arka')"
drukarz,drukarski,N,J,ski,suffix,"('druk', '#arz', '#ski')"
dżungla,dżunglowy,N,J,owy,suffix,"('dżungla', '#owy')"
gorzki,gorzkość,J,N,ość,suffix,"('gorzki', '#ość')"
Szwed,Szwedowa,N,N,owa,suffix,"('Szwed', '#owa')"
ołtarz,ołtarzowy,N,J,owy,suffix,"('ołtarz', '#owy')"
mejl,mejlować,N,V,ować,suffix,"('mejl', '#ować')"
mejl,mejlowy,N,J,owy,suffix,"('mejl', '#owy')"
kompost,kompostowy,N,J,owy,suffix,"('kompost', '#owy')"
kompost,kompostować,N,V,ować,suffix,"('kompost', '#ować')"
kamień,kamionka,N,N,ka,suffix,"('kamień', '#ka')"
prowadzić,podprowadzić,V,V,pod,prefix,"('pod#', 'prowadzić')"
prowadzić,współprowadzić,V,V,współ,prefix,"('współ#', 'prowadzić')"
prostopadły,prostopadłość,J,N,ość,suffix,"('prostopadły', '#ość')"
kierunek,kierunkować,N,V,ować,suffix,"('kierować', '#unek', '#ować')"
kierunek,kierunkowy,N,J,owy,suffix,"('kierować', '#unek', '#owy')"
byt,bytować,N,V,ować,suffix,"('byt', '#ować')"
byt,bytowy,N,J,owy,suffix,"('byt', '#owy')"
randka,randkowicz,N,N,owicz,suffix,"('randka', '#owicz')"
stratosfera,stratosferyczny,N,J,yczny,suffix,"('stratosfera', '#yczny')"
szczupak,szczupaczy,N,J,czy,suffix,"('szczupak', '#y')"
szczupak,szczupakowaty,N,J,owaty,suffix,"('szczupak', '#owaty')"
szczupak,szczupakówka,N,N,ówka,suffix,"('szczupak', '#ówka')"
Seemann,Seemannowa,N,N,owa,suffix,"('Seemann', '#owa')"
sprężyna,sprężynować,N,V,ować,suffix,"('sprężyna', '#ować')"
sprężyna,sprężynowiec,N,N,owiec,suffix,"('sprężyna', '#owiec')"
sprężyna,sprężynowy,N,J,owy,suffix,"('sprężyna', '#owy')"
mebel,meblarz,N,N,arz,suffix,"('mebel', '#arz')"
mebel,meblowy,N,J,owy,suffix,"('mebel', '#owy')"
różny,różność,J,N,ość,suffix,"('różny', '#ość')"
różny,różnić,J,V,ić,suffix,"('różny', '#ić')"
śmierć,śmiertka,N,N,ka,suffix,"('śmierć', '#ka')"
takt,taktowny,N,J,ny,suffix,"('takt', '#owny')"
Dawid,Dawidowy,N,J,owy,suffix,"('Dawid', '#owy')"
Dawid,Dawidowa,N,N,owa,suffix,"('Dawid', '#owa')"
Dawid,Dawidówna,N,N,ówna,suffix,"('Dawid', '#ówna')"
pręt,prętowy,N,J,owy,suffix,"('pręt', '#owy')"
klucz,klucznik,N,N,nik,suffix,"('klucz', '#nik')"
papież,papieżować,N,V,ować,suffix,"('papież', '#ować')"
papież,papieżnik,N,N,nik,suffix,"('papież', '#nik')"
papież,papieżnica,N,N,nica,suffix,"('papież', '#nica')"
narzędzie,narzędziowy,N,J,owy,suffix,"('na#', 'rząd', '#owy')"
budżet,budżetować,N,V,ować,suffix,"('budżet', '#ować')"
budżet,budżetowiec,N,N,owiec,suffix,"('budżet', '#owiec')"
rewolwer,rewolwerowiec,N,N,owiec,suffix,"('rewolwer', '#owiec')"
maszynista,maszynistyczny,N,J,yczny,suffix,"('maszyna', '#ista', '#yczny')"
pokuta,pokutny,N,J,ny,suffix,"('pokuta', '#ny')"
ziemniak,ziemniaczek,N,N,ek,suffix,"('ziemia', '#ny', '#ak', '#ek')"
bekon,bekonowy,N,J,owy,suffix,"('bekon', '#owy')"
jaskółka,jaskółczy,N,J,y,suffix,"('jaskółka', '#y')"
stać,obstać,V,V,ob,prefix,"('ob#', 'stać')"
stać,wystać,V,V,wy,prefix,"('wy#', 'stać')"
stać,zastać,V,V,za,prefix,"('za#', 'stać')"
stać,stały,V,J,ały,suffix,"('stać', '#ły')"
bobslej,bobsleista,N,N,ista,suffix,"('bobslej', '#ista')"
krzywy,krzywa,J,N,a,suffix,"('krzywy', '#a')"
dermatologia,dermatologiczny,N,J,iczny,suffix,"('dermatolog', '#ia', '#iczny')"
kakofonia,kakofoniczny,N,J,iczny,suffix,"('kakofonia', '#iczny')"
szyszka,szyszkowiec,N,N,owiec,suffix,"('szyszka', '#owiec')"
szyszka,szyszkowy,N,J,owy,suffix,"('szyszka', '#owy')"
szyszka,szyszkowaty,N,J,owaty,suffix,"('szyszka', '#owaty')"
przedmiot,przedmiotowy,N,J,owy,suffix,"('przedmiot', '#owy')"
małpa,małpiarnia,N,N,arnia,suffix,"('małpa', '#arnia')"
małpa,małpiarz,N,N,arz,suffix,"('małpa', '#arz')"
małpa,małpię,N,N,ę,suffix,"('małpa', '#ę')"
małpa,małpi,N,J,i,suffix,"('małpa', '#i')"
atrakcyjny,atrakcyjność,J,N,ość,suffix,"('atrakcja', '#ny', '#ość')"
wodór,wodorek,N,N,ek,suffix,"('wodór', '#ek')"
wodór,wodorowy,N,J,owy,suffix,"('wodór', '#owy')"
strajk,strajkowicz,N,N,wicz,suffix,"('strajk', '#wicz')"
strajk,strajkowy,N,J,owy,suffix,"('strajk', '#owy')"
Salwador,Salwadorczyk,N,N,czyk,suffix,"('Salwador', '#czyk')"
Salwador,Salwadorka,N,N,ka,suffix,"('Salwador', '#ka')"
analizator,analizatorski,N,J,ski,suffix,"('analiza', '#ować', '#ator', '#ski')"
hektar,hektarowy,N,J,owy,suffix,"('hektar', '#owy')"
głośny,głośnik,J,N,ik,suffix,"('głos', '#ny', '#ik')"
łańcuch,łańcuchowy,N,J,owy,suffix,"('łańcuch', '#owy')"
dzik,dzikarz,N,N,arz,suffix,"('dzik', '#arz')"
dzik,dziczy,N,J,czy,suffix,"('dzik', '#czy')"
piec,piecowy,N,J,owy,suffix,"('piec', '#owy')"
chlor,chloral,N,N,al,suffix,"('chlor', '#al')"
chlor,chloran,N,N,an,suffix,"('chlor', '#an')"
chlor,chlorować,N,V,ować,suffix,"('chlor', '#ować')"
monogamia,monogamiczny,N,J,iczny,suffix,"('monogamia', '#ny')"
płacić,nadpłacić,V,V,nad,prefix,"('nad#', 'płaca', '#ić')"
płacić,odpłacić,V,V,od,prefix,"('od#', 'płaca', '#ić')"
płacić,popłacić,V,V,po,prefix,"('po#', 'płaca', '#ić')"
płacić,przypłacić,V,V,przy,prefix,"('przy#', 'płaca', '#ić')"
płacić,spłacić,V,V,s,prefix,"('s#', 'płaca', '#ić')"
płacić,płatny,V,J,ny,suffix,"('płaca', '#ić', '#ny')"
siwy,siwieć,J,V,eć,suffix,"('siwy', '#eć')"
siwy,siwak,J,N,ak,suffix,"('siwy', '#ak')"
siwy,siwawy,J,J,awy,suffix,"('siwy', '#awy')"
skrzydło,skrzydłowy,N,J,owy,suffix,"('s#', 'kryć', '#dło', '#owy')"
kosmopolita,kosmopolityzm,N,N,yzm,suffix,"('kosmopolita', '#yzm')"
kosmopolita,kosmopolityczny,N,J,yczny,suffix,"('kosmopolita', '#yczny')"
Dietrich,Dietrichowa,N,N,owa,suffix,"('Dietrich', '#owa')"
szpilka,szpilkowy,N,J,owy,suffix,"('szpila', '#ka', '#owy')"
studium,studialny,N,J,alny,suffix,"('studium', '#alny')"
żyła,żyłować,N,V,ować,suffix,"('żyła', '#ować')"
żyła,żylak,N,N,ak,suffix,"('żyła', '#ak')"
żyła,żylasty,N,J,asty,suffix,"('żyła', '#asty')"
żyła,żyłowy,N,J,owy,suffix,"('żyła', '#owy')"
jastrząb,jastrząbek,N,N,ek,suffix,"('jastrząb', '#ek')"
jastrząb,jastrzębnik,N,N,nik,suffix,"('jastrząb', '#nik')"
poligamia,poligamiczny,N,J,iczny,suffix,"('poligamia', '#ny')"
